,epiweek_start,epiweek_middle,epiweek_end,superlineage_combo,c0_MSD,c1_MSD,c2_MSD,c3_MSD,c4_MSD,Netau_MSD,c0,c1,c2,c3,c4,Netau_HMM,Netau_HMM_lower,Netau_HMM_upper,T
487,41.0,43.0,45.0,7,3.1502097478380438,1.0,1.3722532527279194,2.158487328859769,1.0,852.2757850438697,3.150191035297214,1.0,1.3722741737084045,2.158473529173767,1.0,831.3542089666297,469.7151280661458,1545.6437974826167,5
488,41.0,43.0,45.0,8,3.0522050962496565,1.0509961167676427,1.0,1.9420635315000625,1.0,687.912664007473,2.760542014979733,1.000368162211653,1.4924737380259723,1.4963794695243926,1.0,662.3517593821545,365.9493470586403,1204.1922958767225,5
489,41.0,43.0,45.0,9,5.182310178048996,1.0,1.0,1.7950586539333595,1.0,1100.2621586726887,5.182297921772532,1.0,1.0000203058208696,1.7950406399504168,1.0,1065.2311058135722,462.9658267574372,1980.4649255734817,5
490,41.0,43.0,45.0,10,4.907483542534148,1.0,1.0050954727499883,1.1143016812873974,1.0,937.7854241292004,4.90746604333705,1.0000123232440998,1.0051555934172833,1.1143079670593952,1.0000189018245138,864.8592655240624,466.1122309267932,2155.813628638455,5
491,41.0,43.0,45.0,11,3.5956908553256204,1.0,1.0,1.4306395012926953,1.0,909.7784544852753,3.348277835746349,1.0,1.2224521610377945,1.2714210134206134,1.0026210233050745,866.1891216779728,441.7564520557662,1574.779944828426,5
492,41.0,43.0,45.0,12,4.855961556493254,1.0,1.7601990229477842,2.3541320085989934,1.0,1009.4901158676294,4.855955056522493,1.0000033994392545,1.7602124661886143,2.354129754074447,1.0,988.1629387492792,483.6686920836611,2271.666690376231,5
493,41.0,43.0,45.0,13,4.825752807755541,1.8462075965654055,1.0,1.7741838750837016,1.0,1147.0275966898405,4.82573567735035,1.8462287591325417,1.0001014459332103,1.7741375806577737,1.0000118235205993,1033.3011140730084,467.70142200826086,2392.624866815335,5
494,41.0,43.0,45.0,14,3.8788394170842486,1.1758694715702376,1.0,1.18141119418624,1.0,942.2374544790885,3.087172850716046,1.0,1.1333522163184622,1.0488387848532692,1.0,887.5826653633577,501.48420593029704,1650.183070796277,5
495,41.0,43.0,45.0,15,5.314884066370033,1.2516461314075322,1.3714389162802016,2.2718857719989276,1.0,1114.0519026220104,5.314871622536796,1.2516670509794598,1.3714795651285678,2.2718691755078058,1.0,1063.4780236542365,654.0389845473554,1971.5227295177176,5
496,41.0,43.0,45.0,16,4.121432908884703,1.0,1.4371210453984564,1.5716440989963298,1.0,1091.921673830684,4.121420176778569,1.0,1.4371462105078485,1.571628040349809,1.0,1059.6271659777647,611.934688352159,2013.6312394494123,5
497,41.0,43.0,45.0,17,5.03160390518042,1.0,1.0,2.3556411326434175,1.0,1379.2215950945404,5.031593082366066,1.0,1.0000064097072365,2.35564390637259,1.0000049401111346,1318.0640953103646,669.5855524531535,2705.362143891161,5
498,41.0,43.0,45.0,18,5.025894472957262,2.358455870215427,1.0,2.1419309666334785,1.0,1021.3053352803155,4.9589631708453386,2.4031996038857013,1.0290031294784292,1.848101716633803,1.0,1077.5041364265694,635.727440491676,2091.923628968336,5
499,41.0,43.0,45.0,19,4.877541582550375,1.0,1.0,2.4390733763071237,1.0,1164.9502854071266,4.877524476136451,1.0,1.000057096954327,2.439056458870398,1.0,1109.558997161404,696.248270718781,2192.8406692244675,5
500,42.0,44.0,46.0,0,2.977181482037047,1.531493559726179,1.237959868210529,1.5005491003429836,1.0,1765.969110676325,2.9771874579847917,1.5315063774953317,1.2379557787410633,1.5005543966327097,1.0,1655.4257248106364,976.7011776382756,3213.9312255618465,5
501,42.0,44.0,46.0,1,2.415117579985116,1.647718236705342,1.6541823788084793,1.0743166310690089,1.0,2237.0627596922504,2.4151130312651947,1.647723078845547,1.6541802087435464,1.0743261739937506,1.0,2165.6280920988993,1304.790925489587,3312.161580088952,5
502,42.0,44.0,46.0,2,2.7412922892469176,1.5852621461148433,1.6555723915179164,2.6529444653874803,1.0,2913.034796661051,2.7412920433567423,1.5852620561120192,1.655570708984597,2.652944782500397,1.0,2885.75783639279,1290.7407281994385,5483.864811529761,5
503,42.0,44.0,46.0,3,2.380497085290884,2.020945056182337,1.8307131145423898,1.5768501688325258,1.0,2789.143973361083,2.3804955240705485,2.020948269602506,1.830710131903517,1.5768533442869817,1.0,2729.8896079446795,1644.7584887866694,4929.978031895166,5
504,42.0,44.0,46.0,4,2.0985039972679687,2.2090706336495693,2.1039769920998608,1.652309260305514,1.7873365525613778,4062.5277938515264,2.0985017885125052,2.2090742487801114,2.103976908482007,1.6523114430002275,1.7873368166136299,3881.1342147606974,1527.0251324029337,7375.398961319288,5
505,42.0,44.0,46.0,5,2.3692541505782256,1.612315657420187,1.5551818561104933,1.5601303202000067,1.0450848199767142,2339.5130375054314,2.3692546752644192,1.6123192935131185,1.555182318452714,1.5601368624344722,1.0450840009308275,2247.289894601399,1325.9010378148255,4363.007688535965,5
506,42.0,44.0,46.0,6,3.604563700714459,1.0929670222548662,1.866956476156065,1.7045996435383401,1.0,2613.6838045249265,3.6045567940078134,1.0929912490321347,1.8669398076899457,1.704612913346049,1.0,2400.7960450913997,1446.479617167568,3671.8328743484426,5
507,42.0,44.0,46.0,7,3.0140157266812913,1.6291329416629963,2.0151207278471803,1.4942686364655557,1.0,2659.575816453155,2.9758679240423405,1.9009586919062056,2.093945614091789,1.4032792751484997,1.0,2799.6970709647658,1651.821271869212,5435.480253586723,5
508,42.0,44.0,46.0,8,2.872414181267122,1.7840025271152078,2.08185036035328,1.807241829084493,1.0,2688.520947232651,2.872409378997118,1.7840045141696932,2.08184774285962,1.8072427122368218,1.0,2630.9064995287167,1118.1352622997047,4783.134177615403,5
509,42.0,44.0,46.0,9,2.383441151892057,1.029585410399221,1.8760946929544073,1.2005539895250412,1.0,1844.8506350030912,2.3834294955244895,1.029596818700587,1.8760671269452873,1.2005929381569078,1.0000005130739904,1695.6961474064688,979.2645251272359,3222.3661724272292,5
510,42.0,44.0,46.0,10,1.9440581262327952,1.3934495406118617,1.5827782961298476,1.3234576617106686,1.1091855159296728,2250.554252181467,1.9440589793868401,1.3934531707803535,1.582778994361955,1.3234594494626752,1.1091848081927176,2218.43788518903,1336.6088258263908,5013.43170558387,5
511,42.0,44.0,46.0,11,2.1000413079375724,1.4925191729697747,1.897352265515241,1.275820356736146,1.3517859940547012,2647.0597527903174,2.1000355513029536,1.4925592099376157,1.8973302703389296,1.275849936991302,1.3517846517369219,2330.533795024074,364.1668471383583,4141.179281927394,5
512,42.0,44.0,46.0,12,2.8397674682783207,1.3657725153278049,2.2332361870361632,1.2552578930199474,1.0,2398.9912305962,2.839754694509796,1.36578523677312,2.2332291693345523,1.255268203456141,1.0,2248.7348549813833,1298.644378751749,4273.316972815584,5
513,42.0,44.0,46.0,13,3.2754002118613874,1.4981502431931972,1.8294292275955106,2.342188677635016,1.3249814372171234,2787.9997532437615,3.2754009992261,1.4981681469858636,1.8294112731422405,2.3421815232413943,1.3249914750398313,2480.0370234443267,1103.5403821384593,4406.835018581843,5
514,42.0,44.0,46.0,14,2.828037979161807,1.2673927717136455,1.6646569578970933,1.0,1.0,1763.1306788120844,2.828039213252626,1.267406110813894,1.6646491544531647,1.0,1.0,1691.052429695404,1018.8590888914812,2586.3346102629903,5
515,42.0,44.0,46.0,15,1.748052233839435,1.3579430670071224,1.5792973956498229,2.038700988407792,1.1585522593816142,1817.958536587671,1.748054189185169,1.357944188776587,1.5792976032425419,2.038702043546478,1.1585512483460163,1797.2427790615056,1060.3732396462883,3489.2623697762483,5
516,42.0,44.0,46.0,16,2.7717729073831032,1.2263161717015933,2.2131927641919336,2.0332160168758655,1.8398212707102999,2332.9832852095815,2.7717769150835085,1.226327297826429,2.2131837811984227,2.0332223621603833,1.8398173780979077,2182.1810040351197,966.210729034418,3877.5677840931744,5
517,42.0,44.0,46.0,17,2.1484386474442814,1.4429928709047135,1.2888940641436215,1.0,1.1967327078021566,2349.3693997099185,2.1484358157071797,1.442995471500304,1.288893694360836,1.0,1.1967299925958792,2275.917442044804,1063.991404155946,4137.744349495346,5
518,42.0,44.0,46.0,18,2.3460699551389803,1.8166353348537856,1.777781633253183,1.5120988878938746,1.0,2693.0992251367466,2.346063759367611,1.8166407039927597,1.777773018518927,1.5121085571572779,1.0,2549.994719314927,1149.2706675854379,4845.807272698142,5
519,42.0,44.0,46.0,19,2.69481644795586,1.881949983246404,1.4694027584105467,1.6380173418469959,1.0,2191.7112568806897,2.6948170592059015,1.8819523703360026,1.469404500724593,1.638017703942787,1.0,2173.489036139372,1363.8643701774558,5113.853149019607,5
520,43.0,45.0,47.0,0,1.1821153654052332,2.1357621167486847,1.4816401949499143,1.4312153072339364,1.0,2458.25395065357,1.182111775249923,2.1357894835723386,1.4816323785818541,1.4312134372453837,1.0,2346.09439021593,1196.5081390101245,4265.329939989795,5
521,43.0,45.0,47.0,1,1.3905921651185575,1.8216160992174153,1.0,1.0,1.0,2060.78429105287,1.4620322991305095,1.730872153409272,1.0093575269071307,1.0,1.0,2106.325695601075,1195.7448948873794,3288.2984609402943,5
522,43.0,45.0,47.0,2,1.7946382251677107,2.351113907980694,1.2906029668936356,1.0,1.0,2417.6689975064737,1.7946406516905427,2.3511138975348245,1.2906056691888688,1.0,1.0,2369.439259851036,1147.1662093094908,16037.088697848376,5
523,43.0,45.0,47.0,3,1.694473218763622,1.94622871419515,1.0,1.0,1.3223814761929606,1827.1812694268956,1.7212740202824968,2.011708638613543,1.1654923204710068,1.0,1.3231225652191227,1944.6266525544636,1117.6488577983546,7091.231368469349,5
524,43.0,45.0,47.0,4,2.8828996704131953,1.7412931992176885,1.3496508709059507,1.0,1.0,3413.041579427677,2.881292262204342,1.8397336337453676,1.436932170285792,1.0,1.0,3638.6072599035024,1680.8381351637522,8900.430180230429,5
525,43.0,45.0,47.0,5,1.9421067798195686,2.2896593068065236,1.3115029376920289,1.7237043091039557,1.0,3371.375724145652,1.9421068893551945,2.2896592619312828,1.311503060642821,1.7237042451545548,1.0,3365.520818521219,1618.1044611407597,8360.377691364958,5
526,43.0,45.0,47.0,6,2.6919846946949915,2.019462298036759,1.1513582218478218,1.4674165550362028,1.0,3780.730556958637,2.6919801693960084,2.0194902987819896,1.1513671928879083,1.4674159623748388,1.0000003248669578,3545.653758502081,1391.8300210741093,6592.037041180899,5
527,43.0,45.0,47.0,7,1.1748957078775022,1.4979603489749778,1.3274660571017625,1.0197147791119539,1.0,2136.6741087564546,1.1777955221169614,1.5461956594654727,1.4041143825632048,1.2581334244521327,1.255989595669656,2310.195106532073,1260.2248190013918,13723.564942733734,5
528,43.0,45.0,47.0,8,1.0,1.8192407950163036,1.4089770948125508,1.0851977846341287,1.1644430984990102,2242.7195558031294,1.0,1.8192335308161207,1.4089855349000966,1.0852028814993169,1.1644467933242475,2186.516667149201,1160.7988566490862,14019.676324307864,5
529,43.0,45.0,47.0,9,1.3305832358027436,1.313454548112989,1.0933693962505557,1.127303053193953,1.0,2385.0426526350616,1.3305889960211974,1.3134476788754388,1.0933929168189631,1.1273040994565608,1.0,2266.745475461636,1292.2474660253315,3466.8128396819993,5
530,43.0,45.0,47.0,10,2.2463151374215715,2.682648554987963,1.0,1.615543436320081,1.3828075925214909,3168.0313376773024,2.246315183082303,2.6826486033485355,1.0,1.6155434171645764,1.382807785149609,3163.3427338901306,1545.0390756008144,13122.17312370313,5
531,43.0,45.0,47.0,11,1.5510765300859288,1.8615387393525458,1.6022852114359387,1.190334242243647,1.0,2511.3164446331516,1.5510764473761889,1.8615387500956135,1.6022853059122066,1.1903351624377512,1.000000032101011,2503.3765371142313,1162.1048435662801,17121.169282162733,5
532,43.0,45.0,47.0,12,1.0,1.373617980189009,1.3610311452805248,1.230103668503774,1.0872760313681047,1738.9468899573744,1.0,1.3168809130717263,1.4437164208718714,1.3189981368113628,1.0902019008374482,1782.5346626843925,1018.9387603125784,4337.581435207622,5
533,43.0,45.0,47.0,13,1.0,1.8096719137626127,1.1399543321271315,1.0,1.0,1932.3077331838224,1.0,1.8096704344455519,1.139956138201071,1.0,1.0,1911.5183361825032,824.1584826386868,3711.122991998766,5
534,43.0,45.0,47.0,14,1.0,1.0704725669245694,1.2549392897283982,1.414695765023608,1.1570368296201363,1836.1430257070733,1.0,1.044241664304267,1.3392987814964488,1.471660446339915,1.1387313447659941,1867.4057023945434,1101.7693644127808,3625.4803871702616,5
535,43.0,45.0,47.0,15,2.3319685684506637,1.246331310456589,1.135970911476604,1.2675739678585143,1.0,2781.649907199327,2.331968647513512,1.246332802455609,1.1359734616530217,1.2675751385133756,1.0000002679316025,2753.3778039229865,1259.394729255446,24997.532889689683,5
536,43.0,45.0,47.0,16,2.2272087708781285,1.5152187140963387,1.0,1.1459008553525623,1.0,2943.5502117053143,2.22720916451122,1.5152196024875122,1.0000002132639456,1.1459003134463281,1.0,2890.838807266274,1417.2065270439107,5493.520284705686,5
537,43.0,45.0,47.0,17,1.5155084603906421,1.3150775431224124,1.0,1.0971896068996694,1.0,2228.5947769189374,1.5155156488403554,1.3150737730993864,1.0000194847802233,1.0972070248901977,1.000015480893371,2113.8973899100324,1170.3858469453703,17692.534010245246,5
538,43.0,45.0,47.0,18,1.0311600344026688,1.9405448941074603,2.2917231031357255,1.3947704981770528,1.0,2258.841373196331,1.0311599086335625,1.9405450941439122,2.291723148216624,1.394771780945968,1.000001471455518,2238.7775219891523,1344.3627593106646,14410.087656358726,5
539,43.0,45.0,47.0,19,1.8689943432665972,1.7121286873557113,1.8787372733219265,1.5515575124089587,1.0,2936.886882202473,1.8689944341540712,1.7121285488354714,1.8787369851201725,1.5515596277629635,1.0,2898.8093462182574,1375.5724589487654,6195.326508881213,5
540,44.0,46.0,48.0,0,2.137536741849556,2.7682314239812413,1.1712870009032688,1.7888172921407206,2.4103715325430097,1761386.5561249666,2.133066705678001,2.7318908123899184,1.181204104586446,1.978899875445824,2.320787268878455,100000000000.0,708975000000.0,866525000000.0001,5
541,44.0,46.0,48.0,1,3.0235582585043526,2.5007578239426524,1.0,1.61821952551523,1.8706806247070324,1464197.9124445426,2.954169658794708,2.6149818682475408,1.0,1.5806715437126049,1.89569301618041,100000000000.0,708975000000.0,866525014465.2319,5
542,44.0,46.0,48.0,2,2.5821659726459116,1.0,1.0,1.0,1.4287152624198585,2697.9248621864645,2.3781577364577386,1.2396299652641707,1.0,1.1257157758087053,1.320408622513295,3088.6251068751358,1704.5830790506952,12025.411778454576,5
543,44.0,46.0,48.0,3,1.7356691730845861,1.5894857988045639,1.0,2.1679399149571306,2.139568432561209,1385566.849066696,1.783230774744748,1.645201667179677,1.0,2.246233122455085,2.1312601369843795,100000000000.0,708975000000.0,866525000000.0001,5
544,44.0,46.0,48.0,4,2.389936536589254,1.0,1.8538161373159787,1.672714269578526,1.777265524280789,5157068.508356031,2.4126264918731923,1.0,1.8433554662022735,1.7687072574974794,1.748956147808286,100000000000.0,708975000000.0,866525000000.0001,5
545,44.0,46.0,48.0,5,2.2327761059389926,1.0,1.0,2.229978944671615,2.7233436435469947,4347822.021750773,2.224996926255276,1.0,1.0,2.537827187852163,2.6719948892437824,100000000000.0,708975000000.0,866525000000.0001,5
546,44.0,46.0,48.0,6,2.2195727681761213,2.123934255127217,2.172010503144912,1.3438598985564454,1.7002555738669503,14366.261210343657,2.1447610236979915,2.1434939830023145,2.30194221400934,1.4284667500798494,1.7052953901745882,22236.692402585857,14749.785968367538,36935.146080695115,5
547,44.0,46.0,48.0,7,3.352647586642682,1.0,1.9842846767030786,2.796154490785848,2.5526640177306654,19328.55979746338,3.307741908987633,1.1722812744400277,2.161763774387249,2.883300488696073,2.387312208212104,80062.47447047982,567622.9283770843,693761.3569053253,5
548,44.0,46.0,48.0,8,2.3859596384661663,1.9866953548083417,1.1107177177417435,2.205717470397706,2.3959135526503013,1671424.7605454854,2.309402612798044,2.2740092823238975,1.2329201038329736,2.222435635660391,2.376904864100981,100000000000.0,708975000000.0,866525000000.0001,5
549,44.0,46.0,48.0,9,3.4819211109713044,1.7115720131475793,1.0,2.5381446769852096,1.6907992215262628,286850.92838318367,3.4111458805457406,1.8286142443694153,1.0,2.539885191248882,1.6337167893936635,100000000000.0,708975000000.0,866525000000.0001,5
550,44.0,46.0,48.0,10,2.94025152396959,1.3039747049272583,1.0,2.4768708105651394,2.4471690730720637,4917.225081439864,2.856771455305234,1.3800500709602133,1.0,2.5362775180695616,2.273962862057895,5801.940394098133,2309.8062369068803,51850.59804070805,5
551,44.0,46.0,48.0,11,2.401029855872984,1.9315244933800368,1.0,2.200336729248203,2.2778240013401327,4171297.893085046,2.3740937074602213,1.9583436106741878,1.0,2.187676194389755,2.158680238472842,100000000000.0,708975000000.0,866525000000.0001,5
552,44.0,46.0,48.0,12,2.616473238270646,2.21550157932577,1.0,2.4780965599190803,1.872197814083471,9595.692932171298,2.4506722050547745,2.3934607768567844,1.0,2.5051094449901643,1.6991634430146902,12467.2097286285,88389.40017354391,108031.48910099812,5
553,44.0,46.0,48.0,13,3.440488715665345,1.4446110014359659,1.0,3.785700218960886,2.026354111070683,686983.127620897,3.3805619561248803,1.5968214551523583,1.0,3.7919317324165496,1.913794610828471,100000000000.0,326925416127.0908,379782538395.07465,5
554,44.0,46.0,48.0,14,2.2048951036766926,1.4403521124095335,1.565515100792264,1.4552054117421822,1.6982367727586762,5825.356054003558,2.204891622122492,1.4403632565549052,1.5655204960794353,1.4552047455623291,1.6982359374526812,5296.641694833128,3167.799167486736,42337.18001527467,5
555,44.0,46.0,48.0,15,2.0860688446857028,1.0,1.0,1.3730004830231495,2.125202254196815,4795.226650572986,2.086067587764441,1.0000009612077985,1.0,1.3730015204734574,2.125202004534072,4674.888221931565,2573.527837993629,17375.30089716757,5
556,44.0,46.0,48.0,16,2.9068329484929643,2.9363520397157012,1.5885928088979855,3.576709433296903,2.2463894598918692,875913.9461198206,2.7494468645321772,3.546638401814145,1.9547809176837707,3.389638170815503,2.0493389255034256,36058.03199871001,255642.43236285428,312451.8617768219,5
557,44.0,46.0,48.0,17,2.5229923340535243,2.363859653996852,1.1263928215767884,2.621580512356219,2.2188066314867703,5777755.33824457,2.5103556031639234,2.4254275629878586,1.2213776965317715,2.5269184937123828,2.328478392257485,100000000000.0,708975000000.0,820490859375.0001,5
558,44.0,46.0,48.0,18,2.919801793683596,1.5232029625113646,1.706571274052575,1.5459136605472943,2.427139586320735,385482.6656016285,2.919800585550101,1.5232774005222414,1.706589788467037,1.545902026785698,2.427140851135951,15350.707481157167,108832.67836453405,133017.71800109718,5
559,44.0,46.0,48.0,19,1.6549181249213316,3.5036875599571538,1.5679894018931126,1.4096194309829313,1.4661172173136592,6294.463855965912,1.5848968415622833,3.597737936737231,1.5946449229667714,1.3838878497070661,1.5345382513590267,6595.5301850581045,3690.960161253671,52687.113826364635,5
560,45.0,47.0,49.0,0,1.0,2.573304943972088,1.6056424514214016,1.2228790806577987,1.7128775999421952,4105.002308486448,1.0,2.460886132299668,1.894210233306126,1.4708872318519588,1.684179717155734,5132.075590319304,2249.0168604226947,14518.510253331508,5
561,45.0,47.0,49.0,1,1.0,1.5286598087229455,2.0957718307953335,1.3581810030156918,2.055400457721071,4617.77299005281,1.0000004271125742,1.484248338836921,2.4056520056012056,1.4747363662910251,2.066638345993325,6434.661680592764,5285.259389889649,10687.973051464583,5
562,45.0,47.0,49.0,2,2.0413065373204295,1.6076123406119598,2.4684244824755996,3.102312527853809,2.3160664714161423,7802718.504442009,2.532395749472905,1.5939654476491691,2.4259573691890393,3.2541299601157068,2.308960968826804,100000000000.0,517950000000.0,601397500000.0,5
563,45.0,47.0,49.0,3,1.0,1.7628407056547424,1.3070085877176032,2.8259786328488894,2.005549310880132,7810.609218022736,1.0,1.7628349407275425,1.3070182810598425,2.825977871153868,2.0055471743484277,6198.91557604419,1802.453913649772,16050.422945357497,5
564,45.0,47.0,49.0,4,1.7590576342894249,1.0,2.554045790879507,3.327925171314129,2.119884053420706,56277.5055508466,1.7590556762791822,1.0,2.554054046397286,3.327922568276017,2.1198856129349553,25689.240034594128,3853.386005189118,48038.878864691025,5
565,45.0,47.0,49.0,5,1.0,1.0,3.114276555689511,2.9749274874972023,2.4669559097230107,37095.34814743092,1.0,1.0,3.0326374351586853,3.090010445094717,2.6367996455666156,100000000000.0,708975000000.0,866525000000.0001,5
566,45.0,47.0,49.0,6,1.7142231758995738,1.765856506891699,1.6959956399823881,2.2975251812019195,1.5174220978524349,2626.114461894433,1.5635467952563091,1.9035622199731055,2.0476112304729805,2.3862935234262945,1.4811191509637631,2791.849061935563,689.6628461826461,4846.065353554177,5
567,45.0,47.0,49.0,7,1.487712535210828,1.3363924810009913,1.2136106714342108,1.8028932567944358,2.19802260016046,12334.387775185975,1.4877160283769948,1.336381874025982,1.213633338657587,1.80289508001885,2.198023244783372,8892.63727889241,2296.212495062836,22109.60445507186,5
568,45.0,47.0,49.0,8,1.1195506997402884,1.0,3.2308372621737163,1.8109988110343036,1.856265568803063,804416.2063308839,1.2209476103084722,1.0,3.2087252040087293,1.8174379014489903,1.8817801669622878,100000000000.0,708975000000.0,866525000000.0001,5
569,45.0,47.0,49.0,9,2.628854073287205,1.0,2.898471813616247,2.3986103081267753,2.1252397530969245,9332.608578128424,2.5267052300942314,1.0,2.8444489862595126,2.5558385173576745,2.205326691810068,9625.229764343972,3990.7683407549243,22614.35393094457,5
570,45.0,47.0,49.0,10,1.0,1.0,1.7376779446435162,2.453065950944905,2.319758288933941,2570.2234426784335,1.0,1.0,1.8135441639658862,2.4447575374410406,2.261862396221783,2840.457290598628,1100.2473319285139,6002.086756831465,5
571,45.0,47.0,49.0,11,2.112985421730036,1.3506977466281527,1.4181071096447075,2.4207508699836984,1.9179092672297249,434509.86093706975,2.1129866742839924,1.3506899202573905,1.4181396816684664,2.420744224942394,1.9179115541878062,22225.273447357962,5564.866543934628,49553.811605513125,5
572,45.0,47.0,49.0,12,1.0,1.0,3.2381999023041113,3.067904998204266,1.798823310610388,3567579.781998144,1.0,1.0772908430123238,3.1990445764754925,3.024075788677371,1.8780481306034513,100000000000.0,517950000000.0,621441870196.2567,5
573,45.0,47.0,49.0,13,2.185257277731137,1.2838811911986063,2.0397376956478412,3.0925312355315815,1.7046647435495184,47448.18138313993,2.1441928075210748,1.26663527845042,2.1409755660697543,3.0315379214584914,1.8057573117845587,198761.6073690838,1409170.105844962,1722319.0182549537,5
574,45.0,47.0,49.0,14,1.0,1.1192895599458739,2.10333894802112,1.5213254449941043,1.6511284157309978,3311.181354681619,1.001823438641919,1.049922594988517,2.194478751169881,1.6329175109560652,1.6408007416857155,3483.0123125891473,1863.9572261285928,23210.986922895077,5
575,45.0,47.0,49.0,15,3.7518157976246607,1.764377556352473,1.884058898732571,2.0183703140649567,1.439167076326561,11332.82828824752,3.751816533390783,1.7643726850254366,1.8840597907226553,2.018378507164063,1.439167013329513,8571.272538623192,1409.3150039466977,17569.460382535504,5
576,45.0,47.0,49.0,16,1.0,1.298460729328076,1.9987222424992424,2.815096419133857,1.5075046571521529,4337.395493970172,1.0000056322114568,1.2984500677344846,1.998715663861506,2.815103127491353,1.5075057222686203,3719.7869302540817,946.2245160102497,7624.847863380435,5
577,45.0,47.0,49.0,17,2.224484676445697,1.5169839591242522,2.048550611649657,2.7155606754994324,1.6808362837411996,4985565.843519932,2.263243790374545,1.5150943961459875,2.0455655359051,2.6606699891382988,1.7473747829021267,100000000000.0,708975000000.0,866525000000.0001,5
578,45.0,47.0,49.0,18,2.653977469407882,1.9570394874841701,2.815271903076766,1.545551300815583,2.276997870038397,7964.724366762902,2.6291943287748984,1.8612825501055614,2.8689940998977055,1.5115691355031335,2.354650457191879,8080.442669033129,2124.00416317992,20498.598183667098,5
579,45.0,47.0,49.0,19,1.2787405033619508,2.0147590865043252,1.394120138113951,1.48214750255425,1.591775316352681,1297589.0666548025,1.2787414872148641,2.0147584050207157,1.3941229067182415,1.4821474004488935,1.591775678630216,181053.56191754137,1283624.490604889,1568874.3774059757,5
580,46.0,48.0,50.0,0,1.0,1.3064963895729105,1.7966433004126081,2.0423284746744836,1.0,4975.811473820747,1.0,1.3064924769495154,1.7966441246997586,2.0423368535241284,1.0000025953693443,4678.978869062307,2194.9094615646154,11003.130872316637,5
581,46.0,48.0,50.0,1,1.0,2.2967525646454603,1.8065065916896832,1.21626407843072,1.0,3253.2160574561826,1.0,2.2967456040926053,1.8065056879917931,1.2162665373503767,1.0,3044.2129365193405,1423.9792324231967,5784.980288661273,5
582,46.0,48.0,50.0,2,1.0,1.9624408599336551,1.8494226554295787,1.5746622312990928,1.0,3545.618128677016,1.0,1.9073771583976988,1.799852550862184,1.7488215689557136,1.0678926011025023,3783.299954097097,1713.0932443084423,29803.135660721444,5
583,46.0,48.0,50.0,3,2.366115935284813,1.7875082100444024,1.8224096497294944,1.3765659125623455,2.1718747869152413,960100.3712417252,2.3634416458008904,1.8676773452567093,1.8326427412201753,1.3559454749228064,2.2032530691147607,100000000000.0,700112812500.0,866519711151.1232,5
584,46.0,48.0,50.0,4,1.0,2.363118177810632,1.725948521301891,1.704142484937819,2.0790118245882194,8547.354606192606,1.0,2.3089193366395455,1.6761084605804633,1.688383489502594,2.099682602192387,10155.55070856041,5683.202415752074,59400.86749224433,5
585,46.0,48.0,50.0,5,1.6113117304345104,1.191748681083648,1.8926826204222358,1.5459307418359323,2.0460285515070793,3502.3526830336023,1.550793713699595,1.2001047291655869,1.874724936396039,1.7688526121249073,2.2420022736468477,3851.3819261881945,3483.608431048042,6397.145379398592,5
586,46.0,48.0,50.0,6,2.337236560541684,1.7364964150423496,1.3269658686634478,1.6678520295482553,2.819722848835182,1144785.5322930408,2.3372306453727902,1.7365053634050909,1.3269840903446806,1.6678528251620155,2.819722105990652,66079.33188514477,14438.777502353025,17647.394725098144,5
587,46.0,48.0,50.0,7,1.4461522705099867,1.7633135695782967,1.9264781214657027,1.4695968488952555,2.058352288187283,4353183.857884699,1.4493504605559817,1.7309372824973581,1.9857990850651568,1.4642580244146197,2.0460167853196882,100000000000.0,517950000000.0,633050067633.5674,5
588,46.0,48.0,50.0,8,1.0,1.4533992274812795,2.2942225284462645,1.254306764414983,2.5648649353236,3456.409418373017,1.0,1.3421785358093858,2.343691908337411,1.2665600429237582,2.634475010879399,3851.341381541204,1522.2067344820605,10211.488677285108,5
589,46.0,48.0,50.0,9,1.0010979219831566,1.9512004839505328,1.8796881780633952,1.3886329173125456,1.5258931581246074,4508.476130533786,1.0010979052538538,1.9512016732845001,1.8796884515012466,1.3886335827651457,1.5258950960211008,4286.894682518769,1751.8919882969342,11955.345603939422,5
590,46.0,48.0,50.0,10,2.349985031744489,1.3852132338532999,2.1412838366237064,1.7247148925192135,1.7149922793404817,7989.57992552303,2.297083294822429,1.4487296922990143,2.264977482872695,1.7401528710432053,1.6579089670502654,8304.431240191456,3530.9802830890976,20008.888270838223,5
591,46.0,48.0,50.0,11,1.0,1.739245610154553,1.8169390536534138,2.180288378056247,1.0,2989.601563890483,1.0,1.5735526173037437,1.8295462956943067,2.370436221605768,1.0,3073.84182636012,1516.2356170133892,6719.397908378895,5
592,46.0,48.0,50.0,12,1.0,2.0332317821691306,2.1154999940003028,1.455843532544031,2.134158959297458,4777.89691706881,1.0,2.033228050131373,2.1155066807027403,1.4558464547797325,2.1341593715377036,4569.643431870654,1845.6382077299359,9740.80077267269,5
593,46.0,48.0,50.0,13,1.0,2.1370608188274067,2.259441704017572,1.7372732621120823,1.0020881536837905,3471.1165413216413,1.0,2.10379624856383,2.222496920347227,1.7881756948782948,1.004468820659132,3593.1138260110215,1861.8256512724647,8509.40606950275,5
