,Epiweek,Netau_HMM_assigned_median,Netau_HMM_assigned_95%_ci_lower,Netau_HMM_assigned_95%_ci_upper,Netau_MSD_assigned_median,Netau_MSD_assigned_95%_ci_lower,Netau_MSD_assigned_95%_ci_upper,c_median,c_95%_ci_lower,c_95%_ci_upper,c_MSD_median,c_MSD_95%_ci_lower,c_MSD_95%_ci_upper,T,delta_t,frac_assigned,Netau_HMM_median,Netau_HMM_95%_ci_lower,Netau_HMM_95%_ci_upper,Netau_MSD_median,Netau_MSD_95%_ci_lower,Netau_MSD_95%_ci_upper
15,50.0,1760.0910191966595,1006.2130747680902,3223.1382129184503,1636.105051798333,1229.5794918535817,2467.597645542404,1.0000246674542277,1.0,2.6422145915849504,1.0,1.0,2.939006790647072,9,1,0.8883183568677792,1981.3741386621357,1132.7167416825755,3628.3593466235156,1841.800340102459,1384.165352823613,2777.8302975108854
16,51.0,1260.4414169121542,702.242133662108,2276.7222894458114,1266.1909759505138,955.3743517708484,1838.26381141906,1.3934061926362975,1.0,6.156266085017725,1.3775339278738847,1.0,6.341266802244007,9,1,0.906896551724138,1389.8403456445806,774.3354325551761,2510.4542355105905,1396.1801635956235,1053.454608416525,2026.982909929762
17,52.0,1125.6638559049445,628.2644555327402,2055.47485704515,1148.6085287228211,790.8834924958026,1687.6166309398832,1.0567199872339537,1.0,2.702523183161301,1.0,1.0,2.473739636985888,9,1,0.911275415896488,1235.2619595224644,689.4342199659482,2255.602226493765,1260.4405964280857,867.8863477489435,1851.9281893275393
18,53.0,1069.9962135523451,598.1666721810238,1968.3262289717447,1182.4335575042303,697.525431398577,2815.0293952569145,1.8500453211246584,1.0,3.905891705379709,1.8014439456058,1.0,3.898377559931763,9,1,0.9366306027820711,1142.3886966474709,638.6366945563076,2101.496815420328,1262.4331876324043,744.7177460641573,3005.4851794244614
19,54.0,1475.3224053000438,566.8961700857707,2681.749592830934,3104.281407272199,695.6250625441583,16456.199932827825,1.0000591778868038,1.0,3.1318880889010408,1.0038867327606584,1.0,3.192580815650828,9,1,0.9442176870748299,1562.4812217514873,600.3871541974661,2840.1814852027906,3287.675553811335,736.7210676800523,17428.396182461747
20,55.0,2194.512567643484,666.7814456430842,4799.44942647739,2753.2972403263298,637.9911124079007,19595.851212602392,1.2122154771124465,1.0,3.8051372385402673,1.347611142157339,1.0,3.7550264750648,9,1,0.9642857142857143,2275.790810889539,691.4770547409762,4977.20681264322,2855.2712121902678,661.6204128674525,20321.623479735816
21,56.0,,,,,,,1.521728691181612,1.0,3.925837014675472,1.526780862699061,1.0,3.985692979873421,9,1,0.972183588317107,,,,,,
22,57.0,,,,,,,1.0,1.0,3.698808436011818,1.0,1.0,3.392661377896268,9,1,0.9639934533551555,,,,,,
23,58.0,,,,,,,1.0,1.0,3.395771174267147,1.0,1.0,3.1752780805618426,9,1,0.9629629629629629,,,,,,
24,59.0,,,,,,,1.0793142539009133,1.0,3.528768626375494,1.074567737193115,1.0,3.528760835648888,9,1,0.9831932773109243,,,,,,
