,Rt_date,Epiweek,Rt_lower,Rt_upper,Rt_estimate_certainty_criteria_met,Rt_estimate_based_on_fewer_days_or_lower_quality_data,I_date,I,I_lower,I_upper,I_method,Rt,date,Netau SIR,Netau SIR upper,Netau SIR lower,Netau SIR error criteria met,E,E_upper,E_lower,Netau SEIR,Netau SEIR upper,Netau SEIR lower,Netau SEIR error criteria met,frac_variant,Rt_variant,Rt_variant_lower,Rt_variant_upper,Netau SIR variant,Netau SIR variant upper,Netau SIR variant lower,Netau SIR variant error criteria met,Netau SEIR variant,Netau SEIR variant upper,Netau SEIR variant lower,Netau SEIR variant error criteria met
41,09-Apr-21,67.0,0.8,1.0,1.0,0.0,04 April 2021 to 10 April 2021,112600,96700,130100,modelled weekly estimates,0.9,2021-04-07,26809.52380952381,34848.21428571428,20721.42857142857,True,32397.619047619053,40773.80952380953,24569.047619047626,44456.37640505468,80877.50807314356,24222.326634068584,True,0.9549597855227882,0.9318376644052022,0.8283001461379577,1.0353751826724469,24727.28488723149,32141.6273029078,19112.039109553785,True,40734.61918267381,74178.75274533207,22164.50091947959,True
42,16-Apr-21,68.0,0.7,1.0,1.0,0.0,10 April 2021 to 16 April 2021,90000,75900,105700,modelled weekly estimates,0.85,2021-04-14,22689.0756302521,32357.14285714286,16264.285714285714,True,25828.571428571428,33047.619047619046,19128.571428571428,37580.554507517285,77643.38868832467,18307.39840739647,True,0.9246175243393602,0.8841598330661166,0.7281316272309196,1.0401880389013136,20168.196666586096,28762.089357292505,14457.235643831134,True,33160.07250291767,68595.69839719684,16124.580583312107,True
43,23-Apr-21,69.0,0.8,1.0,1.0,0.0,18 April 2021 to 24 April 2021,54200,43700,66100,modelled weekly estimates,0.9,2021-04-21,12904.761904761905,17705.35714285714,9364.285714285714,True,14930.952380952382,20676.19047619048,9609.523809523813,20994.063332883085,46155.44642996132,9213.006252857744,True,0.885989010989011,0.9274966483749824,0.8244414652222066,1.0305518315277582,11094.51935095678,15221.701019105598,8050.690886958121,True,17788.197243373652,39216.45704529344,7771.77748230161,True
44,30-Apr-21,70.0,0.8,1.1,1.0,0.0,26 April 2021 to 02 May 2021,46100,36300,56900,modelled weekly estimates,0.95,2021-04-28,10398.496240601504,15241.071428571426,7071.428571428571,True,14995.238095238095,20152.380952380958,10150.0,18263.47488092492,43809.54405571751,7386.85721132997,True,0.8264872521246459,0.9616446443632274,0.8098060163058758,1.1134832724205792,8490.156319981728,12444.01843483222,5773.674634087357,True,14277.303127154792,34391.79647041134,5733.8550639731075,True
45,14-May-21,72.0,0.8,1.1,1.0,0.0,09 May 2021 to 15 May 2021,49000,38800,60300,modelled weekly estimates,0.95,2021-05-12,11052.631578947368,16151.785714285712,7558.441558441557,True,16504.761904761905,21807.14285714286,11611.904761904763,19752.37301917852,46540.7509308031,8210.118697820495,True,0.582057740747917,0.9129720665006124,0.7688185823163052,1.0571255506849195,6694.187590293628,9782.56469668292,4577.880418890968,True,10989.395911132173,26330.016542905974,4441.542042937228,True
46,21-May-21,73.0,0.9,1.1,1.0,0.0,16 May 2021 to 22 May 2021,48500,38400,60200,modelled weekly estimates,1.0,2021-05-19,10392.85714285714,14333.333333333332,7480.51948051948,True,18780.952380952385,24502.380952380958,13628.57142857143,20000.26459479226,44484.705722980325,8759.672018265821,True,0.3568957738005715,0.9213119564420027,0.8291807607978026,1.013443152086203,4025.9618537060537,5552.414744401017,2897.7869762382848,True,6609.01918068128,15179.654455334672,2751.2260632353086,True
47,28-May-21,74.0,1.0,1.1,1.0,0.0,23 May 2021 to 29 May 2021,85600,71900,100900,modelled weekly estimates,1.05,2021-05-26,17469.387755102038,21621.42857142857,14006.493506493503,True,32569.047619047626,39747.61904761905,25988.09523809524,33291.82675756423,58956.14765675792,18499.889029917245,True,0.1857385039203221,0.9373008556357403,0.8926674815578479,0.9819342297136328,3634.878622859723,4498.799248818614,2914.3496350126884,True,5927.37160903236,10711.543629387583,3192.7041334850164,True
48,11-Jun-21,76.0,1.2,1.4,1.0,0.0,06 June 2021 to 12 June 2021,105000,88500,124000,modelled weekly estimates,1.2999999999999998,2021-06-09,17307.69230769231,22142.85714285714,13545.91836734694,True,37635.71428571428,46376.19047619048,29714.285714285717,31938.692291673346,58571.52195556726,17249.774539506387,True,0.0454013089906992,1.1321481562002802,1.0450598364925667,1.2192364759079943,902.2930847842325,1154.3622640255414,706.1824449280675,True,1138.9376968944255,2297.6219257137777,533.4092922873118,True
49,18-Jun-21,77.0,1.2,1.4,1.0,0.0,13 June 2021 to 19 June 2021,122500,103900,142500,modelled weekly estimates,1.2999999999999998,2021-06-16,20192.30769230769,25446.42857142857,15903.061224489797,True,48411.90476190477,58271.42857142857,39004.76190476191,39305.95988698238,69278.78202016406,21935.30716977088,True,0.015473380540257,1.125592066772754,1.0390080616363884,1.2121760719091197,360.85563426749815,454.75174318404095,284.2027435598307,True,538.7702639839821,1005.3883308414765,275.8402333114006,True
50,25-Jun-21,78.0,1.2,1.4,1.0,0.0,20 June 2021 to 26 June 2021,211100,185200,239300,modelled weekly estimates,1.2999999999999998,2021-06-23,34796.7032967033,42732.142857142855,28346.938775510203,True,85395.2380952381,98680.9523809524,72747.61904761905,68643.13008247115,110142.62975580031,42558.423487938206,True,0.0085741505239758,1.1263702737391375,1.0397264065284348,1.2130141409498405,344.34309248745575,422.8710431151215,280.5171650107594,True,602.5706398765988,981.4057264755329,366.6060496048507,True
