,Epiweek,Netau_HMM_median,Netau_HMM_95%_ci_lower,Netau_HMM_95%_ci_upper,Netau_MSD_median,Netau_MSD_95%_ci_lower,Netau_MSD_95%_ci_upper,c_median,c_95%_ci_lower,c_95%_ci_upper,c_MSD_median,c_MSD_95%_ci_lower,c_MSD_95%_ci_upper,T,variant,sequences_analyzed,sequences_total,Rt_date,Rt_lower,Rt_upper,Rt_estimate_certainty_criteria_met,Rt_estimate_based_on_fewer_days_or_lower_quality_data,I_date,I,I_lower,I_upper,I_method,Rt,date,Netau SIR,Netau SIR upper,Netau SIR lower,Netau SIR error criteria met,E,E_upper,E_lower,Netau SEIR,Netau SEIR upper,Netau SEIR lower,Netau SEIR error criteria met,frac_variant,Rt_variant,Rt_variant_lower,Rt_variant_upper,Netau SIR variant,Netau SIR variant upper,Netau SIR variant lower,Netau SIR variant error criteria met,Netau SEIR variant,Netau SEIR variant upper,Netau SEIR variant lower,Netau SEIR variant error criteria met,Netau_HMM_assigned_median,Netau_HMM_assigned_95%_ci_lower,Netau_HMM_assigned_95%_ci_upper,Netau_MSD_assigned_median,Netau_MSD_assigned_95%_ci_lower,Netau_MSD_assigned_95%_ci_upper,frac_assigned
79,60.0,2919.6099620209143,1828.5349604931089,4480.5400938958965,2947.895016209206,2345.0590491696967,3663.285301066115,1.3906687132728082,1.0,2.926463469337766,1.1786040924525911,1.0,2.977501467427979,9,Alpha,5382,8897,19-Feb-21,0.7,0.9,1.0,0.0,13 February 2021 to 19 February 2021,373700.0,346400.0,401300.0,modelled weekly estimates,0.8,2021-02-17,100098.21428571428,122846.9387755102,82476.19047619047,True,107909.52380952382,120916.66666666669,94930.9523809524,166253.29720939943,241000.94877731687,115560.7427820764,True,0.9770709227829606,0.818773725986426,0.7164270102381226,0.9211204417347292,95560.52081005913,117277.99075217472,78737.34584153535,True,158868.9656866826,230266.60961481908,110445.26339600777,True,2647.5721677500524,1658.15925145306,4063.060957935588,2673.2217316323413,2126.555653349841,3321.9547582709065,0.9068239258635216
80,61.0,2523.145724978893,1746.8972138060517,3409.587486208369,2430.5953073317355,1892.688072510452,3343.982508436045,1.0,1.0,2.1159459232014526,1.0,1.0,2.3484598538780763,9,Alpha,4354,7207,26-Feb-21,0.7,0.9,1.0,0.0,21 February 2021 to 27 February 2021,248100.0,224900.0,271700.0,modelled weekly estimates,0.8,2021-02-24,66455.35714285713,83173.4693877551,53547.619047619046,True,70335.71428571429,81745.2380952381,59173.809523809534,109476.27411108682,170039.56815119582,70716.94030300368,True,0.9769668377965868,0.8188609572503905,0.7165033375940916,0.9212185769066892,63429.25943423369,79386.09909958564,51109.28549154609,True,104367.40537241731,162104.69450281808,67416.03812268663,True,2302.132541189879,1593.8789750443311,3110.927056779388,2217.6890125989894,1726.8993855219005,3051.068701117045,0.9124056999161776
81,62.0,2351.82535104056,1608.5806145473605,3457.871090948453,2363.909787619526,1876.683215697289,3003.6518241267945,1.2454927640955629,1.0,3.165225555677601,1.3339457394127354,1.0,3.2173712306194697,9,Alpha,3998,6302,05-Mar-21,0.7,0.9,1.0,0.0,28 February 2021 to 06 March 2021,200600.0,180200.0,222900.0,modelled weekly estimates,0.8,2021-03-03,53732.14285714285,68234.69387755102,42904.7619047619,True,60588.09523809525,71050.00000000001,50802.38095238096,91091.75299205638,146786.90768760332,56999.82909875124,True,0.964297048556014,0.8296198782293895,0.7259173934507158,0.9333223630080631,49963.843084682194,63449.31276784311,39895.79937458616,True,84549.22371667047,136291.48680763057,52883.40765554896,True,2079.760617885459,1422.496194859621,3057.8563639929034,2090.447098186876,1659.5840513952137,2656.182258982288,0.8843176288431763
82,63.0,2419.843690443745,1682.3400402586983,3604.652622292621,2339.1047797083306,1927.7453999159584,2953.040136795696,1.3268912631816687,1.0,2.957745451812221,1.3640024904938532,1.0,2.9974654444339888,9,Alpha,4382,6700,12-Mar-21,0.6,0.8,1.0,0.0,07 March 2021 to 13 March 2021,160200.0,142000.0,179400.0,modelled weekly estimates,0.7,2021-03-10,49040.81632653061,64071.428571428565,38035.71428571428,True,50678.57142857143,60007.142857142855,41640.4761904762,84976.25140975903,144154.37638586617,50352.10298534528,True,0.9638805970149252,0.726100739761233,0.6223720626524855,0.8298294168699807,45570.32118452547,59537.25483096866,35344.02251671216,True,79075.47433786593,134144.40046894355,46855.70958724141,True,2001.4637696346715,1391.4711318258996,2981.4246490914047,1934.6842477693287,1594.4470257515532,2442.472985926527,0.8271045677614194
83,64.0,2157.032743081239,1528.2014981095929,3050.34451517513,2151.14849382342,1775.42532014577,2772.709655655327,1.0,1.0,2.690863156193157,1.0,1.0,2.760050675813548,9,Alpha,4803,7055,19-Mar-21,0.7,0.9,1.0,0.0,14 March 2021 to 20 March 2021,162500.0,143200.0,183100.0,modelled weekly estimates,0.8,2021-03-17,43526.78571428571,56051.02040816327,34095.23809523809,True,53302.38095238096,62847.61904761905,44183.333333333336,76764.83674403826,129311.5764633296,45658.77819967116,True,0.9768958185683912,0.8186451928868959,0.7163145437760339,0.9209758419977578,41552.68761555686,53508.90269825732,32548.89499650048,True,73435.65881230796,123664.04587888886,43696.73442565628,True,1996.19041715206,1414.24890085171,2822.891080228545,1990.7449356134653,1643.038114192704,2565.9584732394096,0.9254335260115608
84,65.0,1959.9943145028,1351.577314105521,2896.665858287254,1955.494392552956,1610.1424062273632,2544.1811032916835,1.0,1.0,2.900476493276964,1.0,1.0,3.2247286320025537,9,Alpha,6108,8802,26-Mar-21,0.8,1.0,1.0,0.0,21 March 2021 to 27 March 2021,148100.0,129700.0,167400.0,modelled weekly estimates,0.9,2021-03-24,35261.90476190476,44839.28571428571,27792.85714285714,True,49323.80952380953,58657.142857142855,40297.61904761905,62660.62275633167,105535.78003511128,36993.331389989005,True,0.9835264712565326,0.9149520309643338,0.8132906941905189,1.0166133677381486,34114.26394817285,43379.93759648651,26888.305406281,True,60625.23652011997,102089.91914056812,35799.95924402532,True,1807.0407959219776,1246.103280687777,2670.6166131952527,1802.892037692597,1484.490538450828,2345.6389704008457,0.9219622641509434
85,66.0,1933.3294395892613,1345.608409537852,2617.970038121432,1930.4622408307887,1641.6323796126642,2343.245065973404,1.5141302347601622,1.0,2.9760390762654696,1.6320208720825646,1.0,3.2186046844728304,9,Alpha,4089,5625,02-Apr-21,0.8,1.0,1.0,0.0,28 March 2021 to 03 April 2021,161900.0,142000.0,183200.0,modelled weekly estimates,0.9,2021-03-31,38547.619047619046,49071.428571428565,30428.571428571428,True,51430.95238095238,61095.2380952381,42283.333333333336,66928.57914021614,112575.760857663,39722.80132304013,True,0.9774222222222222,0.918080301423698,0.8160713790432872,1.020089223804109,36935.298003044845,47018.930935315264,29155.843636745707,True,63978.41766002893,107627.52997597028,37964.971481370034,True,1605.1541276102516,1117.1965048934571,2173.579591041327,1602.7736249252985,1362.97153304288,1945.488137008172,0.830253807106599
86,67.0,1858.7276435469355,1203.379601187269,2569.111267902215,1917.722693939781,1490.9887861860511,2484.647731488792,1.1034289779441866,1.0,1.9638750320588363,1.0868860672022,1.0,2.058095754019044,9,Alpha,2713,3730,09-Apr-21,0.8,1.0,1.0,0.0,04 April 2021 to 10 April 2021,112600.0,96700.0,130100.0,modelled weekly estimates,0.9,2021-04-07,26809.52380952381,34848.21428571428,20721.42857142857,True,32397.619047619053,40773.80952380953,24569.047619047626,44456.37640505468,80877.50807314356,24222.326634068584,True,0.9549597855227882,0.9318376644052022,0.8283001461379577,1.0353751826724469,24727.28488723149,32141.6273029078,19112.039109553785,True,40734.61918267381,74178.75274533207,22164.50091947959,True,1536.0122135068034,994.4468041489675,2123.057834242677,1584.7644436974188,1232.120797113237,2053.2589995519625,0.8263783125190375
87,68.0,1420.1643319805155,972.766370122203,1950.3310601610003,1456.0350732977834,1167.8563764223254,1771.0365065066658,1.0208718324583763,1.0,2.2407092750751314,1.0099376774278523,1.0,2.30441247904365,9,Alpha,2587,3595,16-Apr-21,0.7,1.0,1.0,0.0,10 April 2021 to 16 April 2021,90000.0,75900.0,105700.0,modelled weekly estimates,0.85,2021-04-14,22689.0756302521,32357.14285714286,16264.285714285714,True,25828.571428571428,33047.619047619046,19128.571428571428,37580.554507517285,77643.38868832467,18307.39840739647,True,0.9246175243393602,0.8841598330661166,0.7281316272309196,1.0401880389013136,20168.196666586096,28762.089357292505,14457.235643831134,True,33160.07250291767,68595.69839719684,16124.580583312109,True,1214.9355578153418,832.1913358155223,1668.4875835438188,1245.6225974277004,999.0887717607658,1515.1029901893996,0.855489417989418
88,69.0,1069.46940240272,741.8221915021511,1600.8386248294562,1049.6991669809067,873.0367299167904,1402.7149136542746,1.190213172716669,1.0,3.321035826966091,1.488843636885398,1.0,3.373862266230077,9,Alpha,2702,3640,23-Apr-21,0.8,1.0,1.0,0.0,18 April 2021 to 24 April 2021,54200.0,43700.0,66100.0,modelled weekly estimates,0.9,2021-04-21,12904.761904761905,17705.35714285714,9364.285714285714,True,14930.952380952382,20676.19047619048,9609.523809523813,20994.063332883085,46155.44642996132,9213.006252857744,True,0.885989010989011,0.9274966483749824,0.8244414652222066,1.0305518315277582,11094.51935095678,15221.701019105598,8050.690886958121,True,17788.197243373652,39216.45704529344,7771.77748230161,True,1021.8197755629948,708.7707077223523,1529.5141316439854,1002.9303922144306,834.1390538313888,1340.2177145310643,0.9554455445544554
89,70.0,833.8406019076905,528.8458686734162,1455.7985061586887,784.0483197519328,638.071241803099,1037.4756309874597,3.922174444126054,1.46842352603251,8.569649767467364,4.888215343043172,1.3420207041557992,8.776903811473602,9,Alpha,3126,4236,30-Apr-21,0.8,1.1,1.0,0.0,26 April 2021 to 02 May 2021,46100.0,36300.0,56900.0,modelled weekly estimates,0.95,2021-04-28,10398.496240601504,15241.071428571426,7071.428571428571,True,14995.238095238095,20152.38095238096,10150.0,18263.47488092492,43809.54405571751,7386.85721132997,True,0.8264872521246459,0.9616446443632274,0.8098060163058758,1.1134832724205792,8490.156319981728,12444.01843483222,5773.674634087357,True,14277.303127154792,34391.79647041134,5733.855063973108,True,810.5055104363931,514.0460775724811,1415.057876322158,762.1066690126063,620.2147704839824,1008.4417980307207,0.9720149253731344
90,71.0,,,,,,,5.033419963698311,2.400893783033129,9.88999935193832,5.33144624937702,2.089728039132596,10.032070301499775,9,Alpha,3195,4713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9545861965939648
91,72.0,,,,,,,1.6491644601451954,1.0,4.474307604417998,2.4685137362400766,1.0,5.253646502397034,9,Alpha,2802,5161,14-May-21,0.8,1.1,1.0,0.0,09 May 2021 to 15 May 2021,49000.0,38800.0,60300.0,modelled weekly estimates,0.95,2021-05-12,11052.631578947368,16151.785714285712,7558.441558441557,True,16504.761904761905,21807.14285714286,11611.904761904763,19752.37301917852,46540.7509308031,8210.118697820495,True,0.582057740747917,0.9129720665006124,0.7688185823163052,1.0571255506849195,6694.187590293628,9782.56469668292,4577.880418890968,True,10989.395911132173,26330.01654290597,4441.542042937228,True,,,,,,,0.9408999328408328
92,73.0,,,,,,,1.1434181726116424,1.0,3.1440562000607057,1.6285728021684744,1.0,3.8853160638820254,9,Alpha,2298,6649,21-May-21,0.9,1.1,1.0,0.0,16 May 2021 to 22 May 2021,48500.0,38400.0,60200.0,modelled weekly estimates,1.0,2021-05-19,10392.85714285714,14333.333333333332,7480.51948051948,True,18780.952380952385,24502.38095238096,13628.57142857143,20000.26459479226,44484.705722980325,8759.672018265821,True,0.3568957738005715,0.9213119564420028,0.8291807607978026,1.013443152086203,4025.9618537060537,5552.414744401017,2897.7869762382848,True,6609.01918068128,15179.654455334672,2751.2260632353086,True,,,,,,,0.9729043183742592
93,74.0,,,,,,,2.3234278098657315,1.0000002563177004,3.5180648927385128,1.6386217115433728,1.0,3.467940734211731,9,Alpha,940,9438,28-May-21,1.0,1.1,1.0,0.0,23 May 2021 to 29 May 2021,85600.0,71900.0,100900.0,modelled weekly estimates,1.05,2021-05-26,17469.387755102038,21621.42857142857,14006.493506493503,True,32569.047619047626,39747.61904761905,25988.09523809524,33291.82675756423,58956.14765675792,18499.889029917245,True,0.1857385039203221,0.9373008556357404,0.8926674815578479,0.9819342297136328,3634.878622859723,4498.799248818614,2914.3496350126884,True,5927.37160903236,10711.543629387585,3192.7041334850164,True,,,,,,,0.5509964830011723
94,70.0,,,,,,,1.7718410636451318,1.0,6.681084770606062,1.1202221488748083,1.0,6.918017821971599,9,Delta,93,4236,30-Apr-21,0.8,1.1,1.0,0.0,26 April 2021 to 02 May 2021,46100.0,36300.0,56900.0,modelled weekly estimates,0.95,2021-04-28,10398.496240601504,15241.071428571426,7071.428571428571,True,14995.238095238095,20152.38095238096,10150.0,18263.47488092492,43809.54405571751,7386.85721132997,True,0.1392823418319169,1.1143764408209165,0.938422265954456,1.290330615687377,1234.691000387369,1809.6860636100664,839.643446033493,True,2797.0131236692964,6551.180012229181,1176.8477357349084,True,,,,,,,0.3049180327868852
95,71.0,,,,,,,4.53676233236923,1.0,10.126841427030977,4.661155550845761,1.0,9.939683826305393,9,Delta,208,4713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4219066937119675
96,72.0,,,,,,,1.9228975392009584,1.0,6.183420774247475,2.512295009363012,1.0,8.142903541523314,9,Delta,708,5161,14-May-21,0.8,1.1,1.0,0.0,09 May 2021 to 15 May 2021,49000.0,38800.0,60300.0,modelled weekly estimates,0.95,2021-05-12,11052.631578947368,16151.785714285712,7558.441558441557,True,16504.761904761905,21807.14285714286,11611.904761904763,19752.37301917852,46540.7509308031,8210.118697820495,True,0.3956597558612671,1.057973512356592,0.89092506303713,1.225021961676054,3926.778305904361,5738.405491166615,2685.362678212147,True,7940.409174871221,18275.128849673954,3429.2958395899414,True,,,,,,,0.4075993091537133
97,73.0,,,,,,,3.082766645121897,1.0,13.785013880926815,4.403725907402107,1.0,14.693002003207049,9,Delta,1454,6649,21-May-21,0.9,1.1,1.0,0.0,16 May 2021 to 22 May 2021,48500.0,38400.0,60200.0,modelled weekly estimates,1.0,2021-05-19,10392.85714285714,14333.333333333332,7480.51948051948,True,18780.952380952385,24502.38095238096,13628.57142857143,20000.26459479226,44484.705722980325,8759.672018265821,True,0.6286659648067379,1.0676379730533796,0.9608741757480416,1.1744017703587175,6119.71073314963,8440.01342807807,4404.815223110511,True,12860.101866417284,28124.302383086364,5780.184322454416,True,,,,,,,0.3560235063663075
98,74.0,1158.9628239719168,504.7259087545037,2156.807268937138,1446.8201791356237,414.1476943524129,33525.04103606555,7.358236915478589,1.0,18.997970647851947,9.492248554024648,1.0,19.70614687888191,9,Delta,2921,9438,28-May-21,1.0,1.1,1.0,0.0,23 May 2021 to 29 May 2021,85600.0,71900.0,100900.0,modelled weekly estimates,1.05,2021-05-26,17469.387755102038,21621.42857142857,14006.493506493503,True,32569.047619047626,39747.61904761905,25988.09523809524,33291.82675756423,58956.14765675792,18499.889029917245,True,0.8064208518753974,1.0861662856484755,1.0344440815699767,1.1378884897269743,13618.598439685727,16855.402005753556,10919.032383220836,True,26890.54295781302,47409.65937291608,15043.367180350457,True,448.6852761858143,195.4015082136389,834.9945702538607,560.1274676282513,160.33471374465182,12979.01191071537,0.387143803843605
99,75.0,673.7332057193962,379.4421651482049,1217.7460818892166,596.6186339638887,342.183349049463,1563.653200906932,9.190800993895316,1.0,46.92547634915756,10.803874380236742,1.0,47.10134028340176,9,Delta,5536,14458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.56672742229364,160.82932595210644,516.1505481462907,252.8811544004355,145.03690531642502,662.7658004915991,0.4238572850470867
100,76.0,1016.3206774634403,611.5423188116366,1673.4542880857753,813.5974287322684,634.9665838161125,1125.2953120878565,1.0,1.0,24.04828709142845,5.566149517286467,1.0,24.4556086932106,9,Delta,5340,14515,11-Jun-21,1.2,1.4,1.0,0.0,06 June 2021 to 12 June 2021,105000.0,88500.0,124000.0,modelled weekly estimates,1.2999999999999998,2021-06-09,17307.69230769231,22142.85714285714,13545.91836734694,True,37635.71428571428,46376.19047619048,29714.28571428572,31938.692291673346,58571.52195556726,17249.774539506387,True,0.951705132621426,1.3119599221850309,1.2110399281707978,1.412879916199264,16321.661296115471,20881.36349947471,12774.198177674049,True,30638.21965038181,55964.507091230575,16639.760716889406,True,395.536215848318,238.00276819868373,651.2824064119262,316.6394774018157,247.1191281669004,437.94745037163136,0.3891844617739232
101,77.0,1398.5696420543866,983.7031925486856,1927.2931864009536,1271.9425414606042,1037.485315341144,1697.1439319337935,2.4626704206421546,1.0,10.764665933594596,3.775732196069331,1.0,11.10273622207854,9,Delta,4455,11439,18-Jun-21,1.2,1.4,1.0,0.0,13 June 2021 to 19 June 2021,122500.0,103900.0,142500.0,modelled weekly estimates,1.2999999999999998,2021-06-16,20192.30769230769,25446.42857142857,15903.061224489797,True,48411.90476190477,58271.42857142857,39004.76190476191,39305.95988698238,69278.78202016406,21935.30716977088,True,0.983302736253169,1.3043625714954854,1.204026989072756,1.4046981539182153,19788.74385904213,24937.855781547983,15585.222350092245,True,38665.5570381119,68093.60746183187,21603.97975876753,True,555.5124603559461,390.7273290660123,765.5216784429608,505.21612180875456,412.0896112557771,674.1062960739167,0.397200427960057
102,78.0,1719.848606701477,1212.8425825736683,2007.9135066625504,1787.2507014758542,1482.9263789045165,2133.8040059517148,1.0,1.0,16.886389082971704,1.0,1.0,17.983287811122736,9,Delta,5277,12596,25-Jun-21,1.2,1.4,1.0,0.0,20 June 2021 to 26 June 2021,211100.0,185200.0,239300.0,modelled weekly estimates,1.2999999999999998,2021-06-23,34796.7032967033,42732.142857142855,28346.938775510203,True,85395.2380952381,98680.9523809524,72747.61904761905,68643.13008247115,110142.62975580031,42558.423487938206,True,0.9885677993013656,1.305264376038883,1.204859424035892,1.4056693280418742,34260.16318392327,42073.243979499006,27909.84938810775,True,67630.17975198259,108507.44886604516,41935.20825336826,True,731.0222390305029,515.5191549127062,853.464323371589,759.6715224879647,630.318365000333,906.9741231902698,0.4250503423278292
103,79.0,2267.915466463609,1470.4296958754508,2530.743257107721,2321.4632826306392,1891.6523573776756,2824.2069974552696,1.0,1.0,3.6062133842717152,1.0,1.0,4.057525170227345,9,Delta,6148,14095,02-Jul-21,1.1,1.3,1.0,0.0,27 June 2021 to 03 July 2021,332900.0,296700.0,368700.0,modelled weekly estimates,1.2000000000000002,2021-06-30,59446.42857142856,71824.67532467532,48906.5934065934,True,137152.38095238098,154335.7142857143,119857.14285714286,118519.74039769676,179616.27146558068,77575.73532725887,True,0.9907768712309328,1.206028590198112,1.1055262076816028,1.3065309727146213,58603.73160425132,70806.50758072297,48213.30637608346,True,116825.56483114876,177044.6669567884,76469.06944904008,True,1005.1286251310746,651.6869788236932,1121.6125681010865,1028.8607455026795,838.3707247086179,1251.6742085030996,0.443194925028835
104,80.0,2840.3901984109093,1836.64102799209,3952.70944124182,2792.696107067952,2272.084763292777,3499.643412282126,1.0,1.0,2.0170489834746768,1.0,1.0,2.0622635386905257,9,Delta,5208,11578,09-Jul-21,1.2,1.5,1.0,0.0,04 July 2021 to 10 July 2021,577700.0,532700.0,625300.0,modelled weekly estimates,1.35,2021-07-07,91698.41269841268,111660.71428571428,76100.0,True,221766.6666666667,244226.1904761905,200488.09523809524,175613.46200755352,253451.3515795665,122813.00015966424,True,0.9892900328208672,1.3620495619032789,1.2107107216918034,1.5133884021147543,89913.79104789333,109487.58912070048,74618.9524702986,True,172013.27408538997,248262.10489594625,120291.40884623752,True,1309.7885738732084,846.9299162194798,1822.7121276772973,1287.7954069071982,1047.7260002858848,1613.7898787998329,0.4611298034354524
105,81.0,3229.42495422212,2235.63292086542,4757.992195689202,2998.03289031017,2490.1441223386933,3970.101471218756,1.0,1.0,2.064870068009748,1.0,1.0,3.195148175259557,9,Delta,4611,10305,16-Jul-21,1.2,1.4,1.0,0.0,11 July 2021 to 17 July 2021,741700.0,689600.0,797800.0,modelled weekly estimates,1.2999999999999998,2021-07-14,122258.24175824175,142464.2857142857,105551.02040816328,True,267126.1904761905,293240.4761904762,242245.2380952381,226180.04434215644,308245.2873005938,166593.76060200713,True,0.9820475497331392,1.3232006678398986,1.2214160010829835,1.4249853345968142,117958.2451648651,137453.61375925597,101838.64059920092,True,218102.35629048885,297263.05095748114,160627.51792490203,True,1511.7643110576846,1046.5485683360866,2227.3200014541026,1403.4446352507812,1165.6908170663671,1858.4911557146888,0.4681218274111675
106,82.0,3462.2082618323907,2445.42446955123,5112.67229984522,2916.315862783448,2445.7148569987003,3571.1401241415188,1.0,1.0,4.106025846673633,1.0,1.0,5.212404289861972,9,Delta,6617,14077,23-Jul-21,1.2,1.4,1.0,0.0,18 July 2021 to 24 July 2021,856200.0,798600.0,915000.0,modelled weekly estimates,1.2999999999999998,2021-07-21,141131.86813186813,163392.85714285713,122234.69387755102,True,284014.28571428574,311164.28571428574,257200.00000000003,250292.3633972252,336186.2848290813,186469.3275342924,True,0.9823826099310932,1.3227355464294115,1.2209866582425335,1.4244844346162897,136262.4156690452,157755.33699128832,118017.24788875208,True,241625.9576131029,324544.45382611983,180013.59820122374,True,1683.0320355968945,1188.7579867044142,2485.3476791122403,1417.6654469613632,1188.8991484543344,1735.9854688101989,0.4861151924772259
107,83.0,3749.877197189275,2715.149815462229,5532.56334693928,2963.512060820717,2432.0013889335205,3692.28960032162,1.1202880764593075,1.0,3.7002935349369865,1.4278787954428762,1.0,7.101191023137769,9,Delta,7190,14946,30-Jul-21,1.1,1.4,1.0,0.0,25 July 2021 to 31 July 2021,722300.0,671800.0,775900.0,modelled weekly estimates,1.25,2021-07-28,123822.85714285712,151149.35064935064,102826.5306122449,True,231516.6666666667,257147.61904761908,207097.61904761908,215921.25953468747,309457.64525425626,152382.82036546903,True,0.98066372273518,1.2743468130877331,1.1214251955172054,1.4272684306582613,119108.65119127191,145394.76555213123,98911.70055761415,True,207668.52250733733,297638.8911782372,146553.4738787318,True,1858.1403892343824,1345.411934746618,2741.497619882386,1468.4804767264616,1205.1061327658176,1829.60456418418,0.4955203308063404
108,84.0,4125.166272320772,3028.949474645662,5954.127749867668,3127.9915257146954,2584.368672031011,3661.260470864951,1.0,1.0,4.064740141295887,1.0,1.0,6.630759323416912,9,Delta,8492,16733,06-Aug-21,0.8,1.1,1.0,0.0,31 July 2021 to 06 August 2021,726700.0,679300.0,777800.0,modelled weekly estimates,0.95,2021-08-04,163917.2932330827,208339.28571428568,132331.16883116882,True,240504.76190476192,264688.09523809527,217354.76190476192,290369.70653761225,428532.56058487936,201364.5952903674,True,0.9812944480965756,0.9679564021327564,0.8151211807433738,1.1207916235221391,157867.20659124525,200649.61060674457,127446.9066459352,True,279368.2016874773,412295.2922937933,193736.8922132639,True,2144.3996072813416,1574.5493963449414,3095.155047250015,1626.0347720598186,1343.4414032129866,1903.245832430532,0.5198334965719883
109,85.0,4466.106263836343,3435.472122663183,5865.9405600953805,3226.456192973058,2782.078821424357,3768.8507493678153,1.0,1.0,2.544155666987648,1.0,1.0,3.775392154324624,9,Delta,7926,15570,13-Aug-21,0.8,1.0,1.0,0.0,08 August 2021 to 14 August 2021,698100.0,648800.0,747700.0,modelled weekly estimates,0.9,2021-08-11,166214.2857142857,200276.78571428568,139028.57142857142,True,234857.14285714287,258297.61904761908,211430.9523809524,296863.2650555464,417817.18290201074,212078.1706091749,True,0.9709698137443802,0.9268025163617906,0.8238244589882583,1.029780573735323,156721.78924122514,188838.98014986687,131088.65087198996,True,279592.5088319071,393571.39675106347,199702.1509437247,True,2357.690039107956,1813.610766233408,3096.6727640412937,1703.2697339486117,1468.6796815378616,1989.6037724450048,0.5279072865325696
110,86.0,4729.66515280417,3580.930580803276,6318.122006667959,3555.319518330677,3043.565129710798,4251.418378416483,1.0,1.0,2.4591814277661115,1.0,1.0,3.869576544470028,9,Delta,8870,17025,20-Aug-21,0.9,1.2,1.0,0.0,14 August 2021 to 20 August 2021,756900.0,710100.0,806200.0,modelled weekly estimates,1.05,2021-08-18,154469.38775510204,191952.3809523809,126803.57142857142,True,257157.14285714287,281090.4761904762,234321.42857142852,277261.9489754373,396389.7035342146,197560.83095848648,True,0.971395007342144,1.0809197000846535,0.92650260007256,1.2353368000967466,145758.59024753646,181127.85224885444,119652.89743417715,True,261423.82472929856,373744.32255867193,186276.508790108,True,2550.436494946379,1930.989984298441,3406.999951312833,1917.1794107601136,1641.2196911991475,2292.5455052923708,0.5392425071432914
111,87.0,5051.650899345499,3950.671731697079,6500.396982049638,3718.9458208163664,3151.5139952658565,4332.577946003706,1.0,1.0,1.0600588637146884,1.0,1.0,1.7573664580357202,9,Delta,10005,18431,27-Aug-21,1.0,1.1,1.0,0.0,21 August 2021 to 27 August 2021,766100.0,714400.0,821800.0,modelled weekly estimates,1.05,2021-08-25,156346.9387755102,176100.0,139168.83116883115,True,255202.38095238092,280983.3333333334,230833.3333333333,277860.7133770574,364780.9591298726,211793.41541479528,True,0.9640279963105636,1.0890741996597193,1.037213523485447,1.1409348758339917,145315.13782288262,163674.42798066465,129349.1131987288,True,257968.8936902145,338703.29321183194,196606.81593142723,True,2852.083248572412,2230.487595261513,3670.022673969111,2099.6587628953075,1779.2956110058626,2446.105882837711,0.5645843914000338
112,88.0,5961.277892245218,4485.962798175505,8015.921200041052,4647.241289837606,3966.709769039385,5491.926589743117,1.0,1.0,1.3830692578902677,1.0,1.0,2.506040211347992,9,Delta,10853,19586,03-Sep-21,0.9,1.1,1.0,0.0,28 August 2021 to 03 September 2021,754600.0,704000.0,808800.0,modelled weekly estimates,1.0,2021-09-01,161700.0,192571.4285714285,137142.85714285713,True,246604.76190476192,271700.00000000006,222438.09523809524,284657.23806201137,394845.863771645,206724.61952011395,True,0.9612988869600736,1.040211512404274,0.9361903611638466,1.1442326636447016,149433.0991032447,177962.55640177915,126738.91257099996,True,262739.06134661235,364462.5055905413,190796.1867344492,True,3444.1175919370426,2591.7569469576124,4631.184071548871,2684.9353057549924,2291.759442288232,3172.950720174716,0.5777482033537397
113,89.0,6527.773337064687,4671.049839416825,9686.9924128538,5283.886819033481,4507.699736879716,6097.72449899808,1.0,1.0,2.7294668043275823,1.0,1.0,3.077313226232701,9,Delta,11789,21223,10-Sep-21,0.9,1.1,1.0,0.0,05 September 2021 to 11 September 2021,697100.0,650600.0,743800.0,modelled weekly estimates,1.0,2021-09-08,149378.57142857142,177095.23809523808,126740.25974025972,True,222759.52380952385,245069.04761904763,200316.6666666667,260100.4806268061,357860.8732375251,189634.96688061423,True,0.9524101210950384,1.0499230186048625,0.9449307167443762,1.1549153204653488,135504.85205318907,160647.29905985433,114969.10153206764,True,235351.0649210224,323857.9791478345,171559.28604038188,True,3816.6899702750384,2731.091928625946,5663.837402922851,3089.40840696254,2635.5836035349384,3565.246943346147,0.5846848187273719
114,90.0,6647.558121757938,4596.747995688429,9942.21751993666,5592.35422176045,4569.866089777717,6675.005523682931,1.0,1.0,1.436957512508709,1.0,1.0,1.0,9,Delta,13121,22706,17-Sep-21,0.9,1.0,1.0,0.0,12 September 2021 to 18 September 2021,620100.0,577100.0,663900.0,modelled weekly estimates,0.95,2021-09-15,139872.18045112782,158071.42857142855,123664.28571428572,True,203964.2857142857,224871.42857142852,183373.8095238096,247018.83409168635,325896.5815303521,186663.3577469677,True,0.93838632960451,1.012376214389637,0.9590932557375508,1.065659173041723,123167.09258239975,139192.78454583036,108894.9244844989,True,216861.8156290081,286184.390073686,163825.228464314,True,4101.505225034605,2836.1671424540527,6134.291172721196,3450.4504722899874,2819.5811607247924,4118.440114560507,0.6169942631430453
