,Rt_date,Epiweek,Rt_lower,Rt_upper,Rt_estimate_certainty_criteria_met,Rt_estimate_based_on_fewer_days_or_lower_quality_data,I_date,I,I_lower,I_upper,I_method,Rt,date,Netau SIR,Netau SIR upper,Netau SIR lower,Netau SIR error criteria met,E,E_upper,E_lower,Netau SEIR,Netau SEIR upper,Netau SEIR lower,Netau SEIR error criteria met,frac_variant,Rt_variant,Rt_variant_lower,Rt_variant_upper,Netau SIR variant,Netau SIR variant upper,Netau SIR variant lower,Netau SIR variant error criteria met,Netau SEIR variant,Netau SEIR variant upper,Netau SEIR variant lower,Netau SEIR variant error criteria met
36,05-Mar-21,62.0,0.7,0.9,1.0,0.0,28 February 2021 to 06 March 2021,200600,180200,222900,modelled weekly estimates,0.8,2021-03-03,53732.14285714285,68234.69387755102,42904.7619047619,True,60588.09523809525,71050.00000000001,50802.38095238096,91091.75299205638,146786.90768760332,56999.82909875124,True,0.0,0.9613830353599396,0.8412101559399472,1.081555914779932,0.0,0.0,0.0,False,inf,inf,inf,False
37,12-Mar-21,63.0,0.6,0.8,1.0,0.0,07 March 2021 to 13 March 2021,160200,142000,179400,modelled weekly estimates,0.7,2021-03-10,49040.81632653061,64071.428571428565,38035.71428571428,True,50678.57142857143,60007.142857142855,41640.4761904762,84976.25140975903,144154.37638586617,50352.10298534528,True,0.0001492537313432,0.8414226219586053,0.7212193902502331,0.9616258536669775,6.089291211911243,7.955609554638097,4.722811692134656,True,13.175359790522556,21.77234612273127,8.079583584365984,True
38,19-Mar-21,64.0,0.7,0.9,1.0,0.0,14 March 2021 to 20 March 2021,162500,143200,183100,modelled weekly estimates,0.8,2021-03-17,43526.78571428571,56051.02040816327,34095.23809523809,True,53302.38095238096,62847.61904761905,44183.333333333336,76764.83674403826,129311.5764633296,45658.77819967116,True,0.0002834868887313,0.9486653117571676,0.8300821477875215,1.0672484757268135,10.405585958033106,13.399650383584083,8.15086446052836,True,18.195254813628882,30.322411286832995,10.975477820482,True
39,26-Mar-21,65.0,0.8,1.0,1.0,0.0,21 March 2021 to 27 March 2021,148100,129700,167400,modelled weekly estimates,0.9,2021-03-24,35261.90476190476,44839.28571428571,27792.85714285714,True,49323.80952380953,58657.142857142855,40297.61904761905,62660.62275633167,105535.78003511128,36993.331389989005,True,0.0001136105430583,1.0602679417645513,0.9424603926796012,1.1780754908495015,3.4005665854072458,4.324184349742198,2.6802710163037666,True,27.589705858635423,46.72235130625645,16.221864029237196,True
40,02-Apr-21,66.0,0.8,1.0,1.0,0.0,28 March 2021 to 03 April 2021,161900,142000,183200,modelled weekly estimates,0.9,2021-03-31,38547.619047619046,49071.428571428565,30428.571428571428,True,51430.95238095238,61095.2380952381,42283.333333333336,66928.57914021614,112575.760857663,39722.80132304013,True,0.0024888888888888,1.0638930551792265,0.9456827157148682,1.182103394643585,81.1610398679756,103.31865544650879,64.06658984019322,True,186.93309868355843,308.88447481672256,113.65808861469694,True
41,09-Apr-21,67.0,0.8,1.0,1.0,0.0,04 April 2021 to 10 April 2021,112600,96700,130100,modelled weekly estimates,0.9,2021-04-07,26809.52380952381,34848.21428571428,20721.42857142857,True,32397.619047619053,40773.80952380953,24569.047619047626,44456.37640505468,80877.50807314356,24222.326634068584,True,0.0093833780160857,1.079835411104852,0.9598536987598685,1.1998171234498356,209.66853316169542,272.53650697050307,162.055527895758,True,471.14573784995434,834.6851035105633,266.3057736086484,True
42,16-Apr-21,68.0,0.7,1.0,1.0,0.0,10 April 2021 to 16 April 2021,90000,75900,105700,modelled weekly estimates,0.85,2021-04-14,22689.0756302521,32357.14285714286,16264.285714285714,True,25828.571428571428,33047.619047619046,19128.571428571428,37580.554507517285,77643.38868832467,18307.39840739647,True,0.0317107093184979,1.024585218317794,0.8437760621440656,1.2053943744915223,596.8890325374578,851.23008140203,427.86995482393434,True,1179.3585734202422,2378.714226024617,594.9193347005616,True
43,23-Apr-21,69.0,0.8,1.0,1.0,0.0,18 April 2021 to 24 April 2021,54200,43700,66100,modelled weekly estimates,0.9,2021-04-21,12904.761904761905,17705.35714285714,9364.285714285714,True,14930.952380952382,20676.19047619048,9609.523809523813,20994.063332883085,46155.44642996132,9213.006252857744,True,0.0728021978021978,1.0748049395874795,0.9553821685222041,1.194227710652755,786.6967249212653,1079.3493580619481,570.8631400581802,True,1537.3088655162155,3269.9706232930916,710.0074080589673,True
44,30-Apr-21,70.0,0.8,1.1,1.0,0.0,26 April 2021 to 02 May 2021,46100,36300,56900,modelled weekly estimates,0.95,2021-04-28,10398.496240601504,15241.071428571426,7071.428571428571,True,14995.238095238095,20152.380952380958,10150.0,18263.47488092492,43809.54405571751,7386.85721132997,True,0.1392823418319169,1.1143764408209165,0.938422265954456,1.290330615687377,1234.691000387369,1809.6860636100662,839.643446033493,True,2797.0131236692964,6551.180012229181,1176.8477357349084,True
45,14-May-21,72.0,0.8,1.1,1.0,0.0,09 May 2021 to 15 May 2021,49000,38800,60300,modelled weekly estimates,0.95,2021-05-12,11052.631578947368,16151.785714285712,7558.441558441557,True,16504.761904761905,21807.14285714286,11611.904761904763,19752.37301917852,46540.7509308031,8210.118697820495,True,0.3956597558612671,1.0579735123565919,0.89092506303713,1.225021961676054,3926.778305904361,5738.405491166615,2685.362678212147,True,7940.409174871221,18275.128849673954,3429.2958395899414,True
46,21-May-21,73.0,0.9,1.1,1.0,0.0,16 May 2021 to 22 May 2021,48500,38400,60200,modelled weekly estimates,1.0,2021-05-19,10392.85714285714,14333.333333333332,7480.51948051948,True,18780.952380952385,24502.380952380958,13628.57142857143,20000.26459479226,44484.705722980325,8759.672018265821,True,0.6286659648067379,1.0676379730533796,0.9608741757480417,1.1744017703587177,6119.71073314963,8440.01342807807,4404.8152231105105,True,12860.101866417283,28124.302383086364,5780.184322454416,True
47,28-May-21,74.0,1.0,1.1,1.0,0.0,23 May 2021 to 29 May 2021,85600,71900,100900,modelled weekly estimates,1.05,2021-05-26,17469.387755102038,21621.42857142857,14006.493506493503,True,32569.047619047626,39747.61904761905,25988.09523809524,33291.82675756423,58956.14765675792,18499.889029917245,True,0.8064208518753974,1.0861662856484757,1.0344440815699767,1.1378884897269745,13618.598439685727,16855.402005753556,10919.032383220836,True,26890.54295781302,47409.65937291608,15043.367180350455,True
48,11-Jun-21,76.0,1.2,1.4,1.0,0.0,06 June 2021 to 12 June 2021,105000,88500,124000,modelled weekly estimates,1.2999999999999998,2021-06-09,17307.69230769231,22142.85714285714,13545.91836734694,True,37635.71428571428,46376.19047619048,29714.285714285717,31938.692291673346,58571.52195556726,17249.774539506387,True,0.951705132621426,1.3119599221850307,1.2110399281707978,1.412879916199264,16321.661296115473,20881.36349947471,12774.198177674047,True,30638.219650381812,55964.507091230575,16639.760716889406,True
49,18-Jun-21,77.0,1.2,1.4,1.0,0.0,13 June 2021 to 19 June 2021,122500,103900,142500,modelled weekly estimates,1.2999999999999998,2021-06-16,20192.30769230769,25446.42857142857,15903.061224489797,True,48411.90476190477,58271.42857142857,39004.76190476191,39305.95988698238,69278.78202016406,21935.30716977088,True,0.983302736253169,1.3043625714954854,1.204026989072756,1.4046981539182153,19788.74385904213,24937.855781547983,15585.222350092245,True,38665.5570381119,68093.60746183187,21603.97975876753,True
