,epiweek_start,epiweek_middle,epiweek_end,superlineage_combo,c0_MSD,c1_MSD,c2_MSD,c3_MSD,c4_MSD,c5_MSD,c6_MSD,c7_MSD,c8_MSD,Netau_MSD,c0,c1,c2,c3,c4,c5,c6,c7,c8,Netau_HMM,Netau_HMM_lower,Netau_HMM_upper,T,delta_t
112,19.0,23.0,27.0,12,,,,,,,,,,,,,,,,,,,,,,,9,1
113,19.0,23.0,27.0,13,,,,,,,,,,,,,,,,,,,,,,,9,1
114,19.0,23.0,27.0,14,,,,,,,,,,,,,,,,,,,,,,,9,1
115,19.0,23.0,27.0,15,,,,,,,,,,,,,,,,,,,,,,,9,1
116,19.0,23.0,27.0,16,,,,,,,,,,,,,,,,,,,,,,,9,1
117,19.0,23.0,27.0,17,,,,,,,,,,,,,,,,,,,,,,,9,1
118,19.0,23.0,27.0,18,,,,,,,,,,,,,,,,,,,,,,,9,1
119,19.0,23.0,27.0,19,,,,,,,,,,,,,,,,,,,,,,,9,1
120,19.0,23.0,27.0,20,,,,,,,,,,,,,,,,,,,,,,,9,1
121,19.0,23.0,27.0,21,,,,,,,,,,,,,,,,,,,,,,,9,1
122,19.0,23.0,27.0,22,,,,,,,,,,,,,,,,,,,,,,,9,1
123,19.0,23.0,27.0,23,,,,,,,,,,,,,,,,,,,,,,,9,1
124,19.0,23.0,27.0,24,,,,,,,,,,,,,,,,,,,,,,,9,1
125,19.0,23.0,27.0,25,,,,,,,,,,,,,,,,,,,,,,,9,1
126,19.0,23.0,27.0,26,,,,,,,,,,,,,,,,,,,,,,,9,1
127,19.0,23.0,27.0,27,,,,,,,,,,,,,,,,,,,,,,,9,1
128,19.0,23.0,27.0,28,,,,,,,,,,,,,,,,,,,,,,,9,1
129,19.0,23.0,27.0,29,,,,,,,,,,,,,,,,,,,,,,,9,1
130,19.0,23.0,27.0,30,,,,,,,,,,,,,,,,,,,,,,,9,1
131,19.0,23.0,27.0,31,,,,,,,,,,,,,,,,,,,,,,,9,1
132,19.0,23.0,27.0,32,,,,,,,,,,,,,,,,,,,,,,,9,1
133,19.0,23.0,27.0,33,,,,,,,,,,,,,,,,,,,,,,,9,1
134,19.0,23.0,27.0,34,,,,,,,,,,,,,,,,,,,,,,,9,1
135,19.0,23.0,27.0,35,,,,,,,,,,,,,,,,,,,,,,,9,1
136,19.0,23.0,27.0,36,,,,,,,,,,,,,,,,,,,,,,,9,1
137,19.0,23.0,27.0,37,,,,,,,,,,,,,,,,,,,,,,,9,1
138,19.0,23.0,27.0,38,,,,,,,,,,,,,,,,,,,,,,,9,1
139,19.0,23.0,27.0,39,,,,,,,,,,,,,,,,,,,,,,,9,1
140,19.0,23.0,27.0,40,,,,,,,,,,,,,,,,,,,,,,,9,1
141,19.0,23.0,27.0,41,,,,,,,,,,,,,,,,,,,,,,,9,1
142,19.0,23.0,27.0,42,,,,,,,,,,,,,,,,,,,,,,,9,1
143,19.0,23.0,27.0,43,,,,,,,,,,,,,,,,,,,,,,,9,1
144,19.0,23.0,27.0,44,,,,,,,,,,,,,,,,,,,,,,,9,1
145,19.0,23.0,27.0,45,,,,,,,,,,,,,,,,,,,,,,,9,1
146,19.0,23.0,27.0,46,,,,,,,,,,,,,,,,,,,,,,,9,1
147,19.0,23.0,27.0,47,,,,,,,,,,,,,,,,,,,,,,,9,1
148,19.0,23.0,27.0,48,,,,,,,,,,,,,,,,,,,,,,,9,1
149,19.0,23.0,27.0,49,,,,,,,,,,,,,,,,,,,,,,,9,1
150,19.0,23.0,27.0,50,,,,,,,,,,,,,,,,,,,,,,,9,1
151,19.0,23.0,27.0,51,,,,,,,,,,,,,,,,,,,,,,,9,1
152,19.0,23.0,27.0,52,,,,,,,,,,,,,,,,,,,,,,,9,1
153,19.0,23.0,27.0,53,,,,,,,,,,,,,,,,,,,,,,,9,1
154,19.0,23.0,27.0,54,,,,,,,,,,,,,,,,,,,,,,,9,1
155,19.0,23.0,27.0,55,,,,,,,,,,,,,,,,,,,,,,,9,1
156,19.0,23.0,27.0,56,,,,,,,,,,,,,,,,,,,,,,,9,1
157,19.0,23.0,27.0,57,,,,,,,,,,,,,,,,,,,,,,,9,1
158,19.0,23.0,27.0,58,,,,,,,,,,,,,,,,,,,,,,,9,1
159,19.0,23.0,27.0,59,,,,,,,,,,,,,,,,,,,,,,,9,1
160,19.0,23.0,27.0,60,,,,,,,,,,,,,,,,,,,,,,,9,1
161,19.0,23.0,27.0,61,,,,,,,,,,,,,,,,,,,,,,,9,1
162,19.0,23.0,27.0,62,,,,,,,,,,,,,,,,,,,,,,,9,1
163,19.0,23.0,27.0,63,,,,,,,,,,,,,,,,,,,,,,,9,1
164,19.0,23.0,27.0,64,,,,,,,,,,,,,,,,,,,,,,,9,1
165,19.0,23.0,27.0,65,,,,,,,,,,,,,,,,,,,,,,,9,1
166,19.0,23.0,27.0,66,,,,,,,,,,,,,,,,,,,,,,,9,1
167,19.0,23.0,27.0,67,,,,,,,,,,,,,,,,,,,,,,,9,1
168,19.0,23.0,27.0,68,,,,,,,,,,,,,,,,,,,,,,,9,1
169,19.0,23.0,27.0,69,,,,,,,,,,,,,,,,,,,,,,,9,1
170,19.0,23.0,27.0,70,,,,,,,,,,,,,,,,,,,,,,,9,1
171,19.0,23.0,27.0,71,,,,,,,,,,,,,,,,,,,,,,,9,1
172,19.0,23.0,27.0,72,,,,,,,,,,,,,,,,,,,,,,,9,1
173,19.0,23.0,27.0,73,,,,,,,,,,,,,,,,,,,,,,,9,1
174,19.0,23.0,27.0,74,,,,,,,,,,,,,,,,,,,,,,,9,1
175,19.0,23.0,27.0,75,,,,,,,,,,,,,,,,,,,,,,,9,1
176,19.0,23.0,27.0,76,,,,,,,,,,,,,,,,,,,,,,,9,1
177,19.0,23.0,27.0,77,,,,,,,,,,,,,,,,,,,,,,,9,1
