,lineage,s
1335,1335,-4.9983
1336,1336,-0.62189
1337,1337,-1.6949
1338,1338,-6.5105
1339,1339,-0.43649
1340,1340,-1.5459
1341,1341,-3.0981
1342,1342,-3.7431
1343,1343,-1.3187
1344,1344,-2.9282
1345,1345,-3.7431
1346,1346,-0.48541
1347,1347,-1.8295
1348,1348,-3.3793
1349,1349,-2.2807
1350,1350,-1.1482
1351,1351,-3.4659
1352,1352,-2.9487
1353,1353,-2.49
1354,1354,-0.25337
1355,1355,-0.79361
1356,1356,-1.3899
1357,1357,-0.30728
1358,1358,-0.021567
1359,1359,-0.30695
1360,1360,-0.79361
1361,1361,-1.2273
1362,1362,-1.5855
1363,1363,-3.6408
1364,1364,-3.3793
1365,1365,-0.99774
1366,1366,-4.643
1367,1367,-3.7431
1368,1368,-1.4532
1369,1369,-1.9538
1370,1370,-1.3393
1371,1371,-3.5197
1372,1372,-3.293
1373,1373,-2.1536
1374,1374,-1.5459
1375,1375,-0.29575
1376,1376,-3.7431
1377,1377,-1.0504
1378,1378,-2.9551
1379,1379,-6.5105
1380,1380,-0.67129
1381,1381,-1.2429
1382,1382,-1.4482
1383,1383,-3.7431
1384,1384,-2.9282
1385,1385,-0.88215
1386,1386,-1.9793
1387,1387,-2.9282
1388,1388,-1.1191
1389,1389,-2.9487
1390,1390,-0.092154
1391,1391,-4.3772
1392,1392,-3.7431
1393,1393,-0.46275
1394,1394,-3.2786
1395,1395,-0.30625
1396,1396,-0.52159
1397,1397,-0.34434
1398,1398,-1.3393
1399,1399,-2.0314
1400,1400,-2.2807
1401,1401,-0.73094
1402,1402,-3.6408
1403,1403,-2.9487
1404,1404,-5.4402
1405,1405,-1.0878
1406,1406,-0.1817
1407,1407,-5.9511
1408,1408,-1.6168
1409,1409,-2.0539
1410,1410,-0.75889
1411,1411,-2.9282
1412,1412,-0.74263
1413,1413,-1.6191
1414,1414,-1.1448
1415,1415,-1.9987
1416,1416,-1.6066
1417,1417,-1.1009
1418,1418,-3.6408
1419,1419,-3.3793
1420,1420,-0.28728
1421,1421,-5.7599
1422,1422,-0.086767
1423,1423,-0.6545
1424,1424,-1.0028
1425,1425,-2.1651
1426,1426,-3.6408
1427,1427,-4.6613
1428,1428,-1.8295
1429,1429,-0.70784
1430,1430,-1.8501
1431,1431,-1.0106
1432,1432,-3.3793
1433,1433,-1.055
1434,1434,-1.1888
1435,1435,-3.6408
1436,1436,-2.6445
1437,1437,-0.15411
1438,1438,-0.8528
1439,1439,-0.9316
1440,1440,-2.2417
1441,1441,-3.2285
1442,1442,-1.8295
1443,1443,-4.367
1444,1444,-4.9983
1445,1445,-1.6949
1446,1446,-3.6408
1447,1447,-2.8469
1448,1448,-2.5388
1449,1449,-1.1781
1450,1450,-5.4119
1451,1451,-2.2807
1452,1452,-5.9511
1453,1453,-2.1299
1454,1454,-1.0028
1455,1455,-3.7431
1456,1456,-3.0524
1457,1457,-2.9282
1458,1458,-1.2826
1459,1459,-2.5422
1460,1460,-2.1944
1461,1461,-3.7431
1462,1462,-2.5422
1463,1463,-0.1155
1464,1464,-1.0686
1465,1465,-0.80215
1466,1466,-3.7431
1467,1467,-1.6949
1468,1468,-3.2786
1469,1469,-1.1553
1470,1470,-0.94324
1471,1471,-2.9282
1472,1472,-7.0497
1473,1473,-3.8997
1474,1474,-5.1038
1475,1475,-2.8011
1476,1476,-0.38318
1477,1477,-1.1584
1478,1478,-2.2417
1479,1479,-2.8996
1480,1480,-4.6613
1481,1481,-2.1336
1482,1482,-1.3874
1483,1483,-0.55565
1484,1484,-2.2807
1485,1485,-2.1336
1486,1486,-1.3347
1487,1487,-4.367
1488,1488,-0.80215
1489,1489,-0.5228
1490,1490,-0.44725
1491,1491,-3.2684
1492,1492,-0.52044
1493,1493,-5.7599
1494,1494,-3.2285
1495,1495,-1.5643
1496,1496,-3.2786
1497,1497,-2.9282
1498,1498,-1.9934
1499,1499,-3.6408
1500,1500,-3.7431
1501,1501,-4.1763
1502,1502,-1.6003
1503,1503,-3.2786
1504,1504,-0.75157
1505,1505,-0.8573
1506,1506,-2.4334
1507,1507,-3.7431
1508,1508,-1.1648
1509,1509,-2.9282
1510,1510,-2.6445
1511,1511,-0.55526
1512,1512,-1.3492
1513,1513,-1.3393
1514,1514,-2.6445
1515,1515,-2.7678
1516,1516,-4.9983
1517,1517,-2.9282
1518,1518,-0.95525
1519,1519,-2.0678
1520,1520,-5.4402
1521,1521,-3.3793
1522,1522,-0.38318
1523,1523,-4.9983
1524,1524,-3.2786
1525,1525,-0.30728
1526,1526,-0.24066
1527,1527,-5.7599
1528,1528,-2.6445
1529,1529,-0.15411
1530,1530,-1.6807
1531,1531,-3.7431
1532,1532,-1.0313
1533,1533,-1.8964
1534,1534,-0.1155
1535,1535,-6.4515
1536,1536,-0.41748
1537,1537,-0.24657
1538,1538,-0.0042756
1539,1539,-1.272
1540,1540,-2.0916
1541,1541,-1.7025
1542,1542,-1.8295
1543,1543,-1.5459
1544,1544,-0.093242
1545,1545,-0.81439
1546,1546,-0.50525
1547,1547,-4.9024
1548,1548,-2.2478
1549,1549,-0.24385
1550,1550,-4.3772
1551,1551,-1.3627
1552,1552,-3.3793
1553,1553,-0.07952
1554,1554,-1.8628
1555,1555,-1.8501
1556,1556,-4.9983
1557,1557,-2.5422
1558,1558,-0.29157
1559,1559,-1.8295
1560,1560,-3.6408
1561,1561,-3.7431
1562,1562,-5.4119
1563,1563,-3.5444
1564,1564,-4.6613
1565,1565,-3.3793
1566,1566,-0.66616
1567,1567,-1.4059
1568,1568,-2.6445
1569,1569,-0.62762
1570,1570,-2.1152
1571,1571,-4.0051
1572,1572,-1.6191
1573,1573,-0.69182
1574,1574,-0.80215
1575,1575,-0.60489
1576,1576,-1.0028
1577,1577,-4.9024
1578,1578,-5.7599
1579,1579,-1.2663
1580,1580,-3.6408
1581,1581,-3.2285
1582,1582,-1.1973
1583,1583,-3.8511
1584,1584,-1.2429
1585,1585,-0.48356
1586,1586,-0.45979
1587,1587,-0.38883
1588,1588,-0.00095078
1589,1589,-1.5271
1590,1590,-2.9487
1591,1591,-1.6191
1592,1592,-1.9023
1593,1593,-2.9487
1594,1594,-1.8628
1595,1595,-2.2478
1596,1596,-4.3772
1597,1597,-4.2165
1598,1598,-0.71366
1599,1599,-3.6408
1600,1600,-3.7431
1601,1601,-1.9538
1602,1602,-1.7794
1603,1603,-1.6949
1604,1604,-0.15747
1605,1605,-4.9024
1606,1606,-1.9934
1607,1607,-3.814
1608,1608,-3.6408
1609,1609,-3.8997
1610,1610,-0.056436
1611,1611,-0.94773
1612,1612,-2.0314
1613,1613,-3.6408
1614,1614,-1.9052
1615,1615,-0.094947
1616,1616,-3.8038
1617,1617,-3.7431
1618,1618,-0.45167
1619,1619,-3.2285
1620,1620,-2.9282
1621,1621,-3.7431
1622,1622,-2.7525
1623,1623,-2.1336
1624,1624,-2.787
1625,1625,-2.9282
1626,1626,-0.15318
1627,1627,-1.958
1628,1628,-3.3889
1629,1629,-0.4467
1630,1630,-2.4958
1631,1631,-0.64157
1632,1632,-0.35826
1633,1633,-2.0314
1634,1634,-2.3583
1635,1635,-2.2807
1636,1636,-0.74522
1637,1637,-1.4328
1638,1638,-3.7431
1639,1639,-3.3793
1640,1640,-0.0077783
1641,1641,-2.9565
1642,1642,-6.5105
1643,1643,-0.093026
1644,1644,-1.0449
1645,1645,-0.51651
1646,1646,-0.4454
1647,1647,-0.58992
1648,1648,-3.3793
1649,1649,-2.0692
1650,1650,-1.5643
1651,1651,-3.2285
1652,1652,-3.014
1653,1653,-0.38377
1654,1654,-0.50169
1655,1655,-0.13849
1656,1656,-0.19287
1657,1657,-2.9487
1658,1658,-0.68574
1659,1659,-3.8038
1660,1660,-1.6949
1661,1661,-0.29185
1662,1662,-0.7749
1663,1663,-1.8295
1664,1664,-3.8038
1665,1665,-2.0314
1666,1666,-1.2017
1667,1667,-2.5422
1668,1668,-0.9382
1669,1669,-1.958
1670,1670,-3.3793
1671,1671,-2.9487
1672,1672,-2.9487
1673,1673,-1.3905
1674,1674,-0.30591
1675,1675,-0.26988
1676,1676,-2.9487
1677,1677,-0.78658
1678,1678,-0.98225
1679,1679,-2.9282
1680,1680,-0.34852
1681,1681,-0.95525
1682,1682,-0.18152
1683,1683,-2.0314
1684,1684,-3.3793
1685,1685,-2.8011
1686,1686,-3.7431
1687,1687,-5.7599
1688,1688,-2.6445
1689,1689,-0.27091
1690,1690,-6.5105
1691,1691,-4.643
1692,1692,-4.0995
1693,1693,-3.6408
1694,1694,-0.53239
1695,1695,-1.6191
1696,1696,-4.3772
1697,1697,-3.7431
1698,1698,-0.55006
1699,1699,-0.92076
1700,1700,-2.0314
1701,1701,-1.2826
1702,1702,-1.6692
1703,1703,-3.7431
1704,1704,-4.3772
1705,1705,-3.243
1706,1706,-0.94773
1707,1707,-0.66354
1708,1708,-0.67274
1709,1709,-5.4119
1710,1710,-2.1336
1711,1711,-4.901
1712,1712,-3.3793
1713,1713,-0.79361
1714,1714,-4.5646
1715,1715,-2.9282
1716,1716,-2.2478
1717,1717,-0.026262
1718,1718,-0.96139
1719,1719,-4.4847
1720,1720,-3.375
1721,1721,-2.9487
1722,1722,-1.0313
1723,1723,-0.57946
1724,1724,-0.85798
1725,1725,-0.80162
1726,1726,-1.1482
1727,1727,-2.3058
1728,1728,-0.39527
1729,1729,-0.53295
1730,1730,-2.2508
1731,1731,-1.5459
1732,1732,-1.4436
1733,1733,-1.6191
1734,1734,-1.2072
1735,1735,-5.4119
1736,1736,-2.8469
1737,1737,-4.3772
1738,1738,-3.6408
1739,1739,-2.9487
1740,1740,-0.85464
1741,1741,-0.1155
1742,1742,-0.98225
1743,1743,-0.28877
1744,1744,-4.9983
1745,1745,-3.7431
1746,1746,-2.7052
1747,1747,-2.1536
1748,1748,-2.6445
1749,1749,-0.49675
1750,1750,-0.4657
1751,1751,-0.57946
1752,1752,-0.97058
1753,1753,-3.3793
1754,1754,-2.6445
1755,1755,-0.0042756
1756,1756,-0.71648
1757,1757,-3.8511
1758,1758,-3.7431
1759,1759,-4.0995
1760,1760,-0.43443
1761,1761,-2.4313
1762,1762,-3.3793
1763,1763,-4.3772
1764,1764,-3.6408
1765,1765,-1.3187
1766,1766,-2.0427
1767,1767,-0.25337
1768,1768,-3.293
1769,1769,-0.37214
1770,1770,-1.1117
1771,1771,-2.9487
1772,1772,-1.4436
1773,1773,-2.5422
1774,1774,-1.7526
1775,1775,-2.6445
1776,1776,-3.8038
1777,1777,-3.2285
1778,1778,-2.6308
1779,1779,-1.1781
1780,1780,-2.9282
1781,1781,-2.7678
1782,1782,-1.0664
1783,1783,-2.5212
1784,1784,-1.1475
1785,1785,-2.9282
1786,1786,-0.98079
1787,1787,-2.9282
1788,1788,-1.4291
1789,1789,-1.4334
1790,1790,-1.1306
1791,1791,-0.75149
1792,1792,-2.0314
1793,1793,-6.5105
1794,1794,-4.9024
1795,1795,-1.2826
1796,1796,-3.3793
1797,1797,-6.5105
1798,1798,-3.6408
1799,1799,-0.76631
1800,1800,-3.2285
1801,1801,-1.3187
1802,1802,-1.8295
1803,1803,-0.97172
1804,1804,-3.6408
1805,1805,-0.74888
1806,1806,-0.71987
1807,1807,-3.8511
1808,1808,-2.9487
1809,1809,-4.4847
1810,1810,-3.814
1811,1811,-0.46495
1812,1812,-4.9024
1813,1813,-2.6445
1814,1814,-4.643
1815,1815,-2.9282
1816,1816,-3.3793
1817,1817,-1.6949
1818,1818,-1.7972
1819,1819,-2.8125
1820,1820,-0.61825
1821,1821,-0.93276
1822,1822,-3.2285
1823,1823,-3.7431
1824,1824,-5.1038
1825,1825,-3.3793
1826,1826,-2.149
1827,1827,-6.5105
1828,1828,-0.70784
1829,1829,-2.2807
1830,1830,-1.9052
1831,1831,-1.958
1832,1832,-0.22011
1833,1833,-0.28877
1834,1834,-1.8501
1835,1835,-0.28877
1836,1836,-3.0009
1837,1837,-2.1299
1838,1838,-0.16999
1839,1839,-2.6445
1840,1840,-0.28877
1841,1841,-0.17266
1842,1842,-1.4402
1843,1843,-2.0692
1844,1844,-0.53026
1845,1845,-3.7431
1846,1846,-2.6445
1847,1847,-3.3793
1848,1848,-2.6445
1849,1849,-3.7431
1850,1850,-2.5422
1851,1851,-3.6408
1852,1852,-2.2807
1853,1853,-0.82486
1854,1854,-7.0497
1855,1855,-3.0089
1856,1856,-1.9793
1857,1857,-0.22011
1858,1858,-2.2417
1859,1859,-0.53026
1860,1860,-0.55565
1861,1861,-2.9282
1862,1862,-4.9983
1863,1863,-1.3327
1864,1864,-2.6445
1865,1865,-1.5855
1866,1866,-0.53239
1867,1867,-3.3793
1868,1868,-0.70931
1869,1869,-3.7431
1870,1870,-3.2285
1871,1871,-1.155
1872,1872,-0.51816
1873,1873,-6.5105
1874,1874,-1.8501
1875,1875,-3.3793
1876,1876,-0.55082
1877,1877,-0.9625
1878,1878,-4.6518
1879,1879,-0.69856
1880,1880,-2.1299
1881,1881,-3.3793
1882,1882,-3.2786
1883,1883,-3.8511
1884,1884,-0.79153
1885,1885,-0.50531
1886,1886,-0.75149
1887,1887,-0.94773
1888,1888,-0.20284
1889,1889,-0.54264
1890,1890,-3.8511
1891,1891,-2.9282
1892,1892,-1.7989
1893,1893,-3.6408
1894,1894,-1.6692
1895,1895,-1.8123
1896,1896,-3.2786
1897,1897,-0.10742
1898,1898,-0.12702
1899,1899,-0.84544
1900,1900,-3.3793
1901,1901,-0.22011
1902,1902,-0.80239
1903,1903,-3.2285
1904,1904,-3.2285
1905,1905,-3.3793
1906,1906,-3.6408
1907,1907,-0.59628
1908,1908,-1.8295
1909,1909,-2.9282
1910,1910,-0.4091
1911,1911,-3.3793
1912,1912,-0.53239
1913,1913,-1.3393
1914,1914,-2.5422
1915,1915,-1.7972
1916,1916,-4.0051
1917,1917,-1.7767
1918,1918,-0.58837
1919,1919,-2.9487
1920,1920,-2.2903
1921,1921,-3.2285
1922,1922,-1.3559
1923,1923,-1.3471
1924,1924,-2.9487
1925,1925,-1.6318
1926,1926,-2.9282
1927,1927,-0.30728
1928,1928,-4.643
1929,1929,-0.24716
1930,1930,-3.8038
1931,1931,-1.8295
1932,1932,-4.3772
1933,1933,-2.5422
1934,1934,-2.1336
1935,1935,-6.4515
1936,1936,-1.0313
1937,1937,-3.3793
1938,1938,-0.021567
1939,1939,-0.24657
1940,1940,-0.3378
1941,1941,-2.5422
1942,1942,-1.6191
1943,1943,-1.5738
1944,1944,-2.4329
1945,1945,-0.021567
1946,1946,-0.98225
1947,1947,-3.7431
1948,1948,-0.83059
1949,1949,-1.7972
1950,1950,-0.20251
1951,1951,-0.32619
1952,1952,-2.9282
1953,1953,-5.4402
1954,1954,-0.27091
1955,1955,-2.9487
1956,1956,-0.33315
1957,1957,-2.1299
1958,1958,-0.78497
1959,1959,-1.3426
1960,1960,-2.2903
1961,1961,-4.901
1962,1962,-1.0313
1963,1963,-0.82486
1964,1964,-0.93276
1965,1965,-3.7431
1966,1966,-3.6408
1967,1967,-4.9024
1968,1968,-0.52421
1969,1969,-3.2285
1970,1970,-0.83993
1971,1971,-1.0665
1972,1972,-1.4436
1973,1973,-1.7699
1974,1974,-2.5422
1975,1975,-0.56187
1976,1976,-2.9282
1977,1977,-1.3187
1978,1978,-3.3793
1979,1979,-3.2285
1980,1980,-0.64192
1981,1981,-2.5422
1982,1982,-2.9487
1983,1983,-5.4119
1984,1984,-5.4119
1985,1985,-3.8511
1986,1986,-3.7431
1987,1987,-3.2285
1988,1988,-3.6408
1989,1989,-2.9487
1990,1990,-6.5642
1991,1991,-3.8511
1992,1992,-2.1899
1993,1993,-3.3793
1994,1994,-0.98225
1995,1995,-0.13849
1996,1996,-4.0995
1997,1997,-0.1476
1998,1998,-6.5105
1999,1999,-1.9538
2000,2000,-2.9267
2001,2001,-3.293
2002,2002,-1.1482
2003,2003,-0.49722
2004,2004,-1.9529
2005,2005,-2.5422
2006,2006,-2.1536
2007,2007,-1.7794
2008,2008,-1.8501
2009,2009,-0.054938
2010,2010,-3.2285
2011,2011,-1.9153
2012,2012,-3.2285
2013,2013,-4.901
2014,2014,-1.6692
2015,2015,-0.58352
2016,2016,-1.1584
2017,2017,-2.6004
2018,2018,-1.1065
2019,2019,-2.9487
2020,2020,-0.88072
2021,2021,-1.5905
2022,2022,-5.9511
2023,2023,-0.42719
2024,2024,-0.91572
2025,2025,-2.49
2026,2026,-1.6191
2027,2027,-1.7699
2028,2028,-0.38927
2029,2029,-0.63001
2030,2030,-0.051785
2031,2031,-7.0497
2032,2032,-0.22011
2033,2033,-0.50525
2034,2034,-1.4684
2035,2035,-2.7678
2036,2036,-5.4119
2037,2037,-0.97058
2038,2038,-2.9282
2039,2039,-0.98225
2040,2040,-0.63222
2041,2041,-0.33482
2042,2042,-5.7599
2043,2043,-0.4349
2044,2044,-1.483
2045,2045,-2.1336
2046,2046,-2.6445
2047,2047,-3.2285
2048,2048,-2.1299
2049,2049,-2.7154
2050,2050,-0.22011
2051,2051,-3.6408
2052,2052,-1.0594
2053,2053,-6.5105
2054,2054,-2.9282
2055,2055,-1.9538
2056,2056,-0.2307
2057,2057,-3.2285
2058,2058,-1.7896
2059,2059,-2.4313
2060,2060,-3.0765
2061,2061,-0.54613
2062,2062,-0.36829
2063,2063,-1.4436
2064,2064,-0.32547
2065,2065,-2.18
2066,2066,-1.3972
2067,2067,-0.37152
2068,2068,-3.2285
2069,2069,-3.2285
2070,2070,-0.19287
2071,2071,-3.3793
2072,2072,-0.21083
2073,2073,-1.7699
2074,2074,-3.3793
2075,2075,-2.9282
2076,2076,-4.643
2077,2077,-0.34403
2078,2078,-0.07952
2079,2079,-3.4387
2080,2080,-1.2826
2081,2081,-3.2285
2082,2082,-3.2285
2083,2083,-2.3926
2084,2084,-0.0078679
2085,2085,-0.66354
2086,2086,-3.3793
2087,2087,-1.3187
2088,2088,-3.8511
2089,2089,-1.6066
2090,2090,-1.4436
2091,2091,-0.98502
2092,2092,-3.3793
2093,2093,-1.544
2094,2094,-4.9983
2095,2095,-2.6445
2096,2096,-5.7599
2097,2097,-0.36989
2098,2098,-1.0106
2099,2099,-2.1536
2100,2100,-1.0325
2101,2101,-3.3793
2102,2102,-1.1916
2103,2103,-1.443
2104,2104,-0.63222
2105,2105,-1.2429
2106,2106,-0.0096122
2107,2107,-2.6445
2108,2108,-2.4345
2109,2109,-2.2508
2110,2110,-3.2285
2111,2111,-0.30909
2112,2112,-3.293
2113,2113,-1.3655
2114,2114,-3.8997
2115,2115,-3.7431
2116,2116,-2.6445
2117,2117,-3.814
2118,2118,-2.9282
2119,2119,-2.2807
2120,2120,-1.6986
2121,2121,-0.083507
2122,2122,-3.8038
2123,2123,-0.29133
2124,2124,-3.6408
2125,2125,-1.6692
2126,2126,-3.3889
2127,2127,-3.7431
2128,2128,-2.9007
2129,2129,-1.1916
2130,2130,-1.7699
2131,2131,-5.9511
2132,2132,-3.3793
2133,2133,-0.69101
2134,2134,-1.4334
2135,2135,-1.5459
2136,2136,-1.055
2137,2137,-0.41376
2138,2138,-5.7599
2139,2139,-4.9983
2140,2140,-1.4695
2141,2141,-1.1061
2142,2142,-2.6445
2143,2143,-1.8295
2144,2144,-1.0313
2145,2145,-1.7699
2146,2146,-0.12156
2147,2147,-3.2786
2148,2148,-2.3361
2149,2149,-1.8295
2150,2150,-1.3393
2151,2151,-3.6408
2152,2152,-0.36829
2153,2153,-0.30839
2154,2154,-3.731
2155,2155,-1.0028
2156,2156,-1.3874
2157,2157,-3.7431
2158,2158,-3.8038
2159,2159,-2.6445
2160,2160,-1.8295
2161,2161,-0.44725
2162,2162,-0.88061
2163,2163,-4.3772
2164,2164,-1.4424
2165,2165,-0.07832
2166,2166,-2.8332
2167,2167,-3.8997
2168,2168,-3.7431
2169,2169,-3.0519
2170,2170,-0.021567
2171,2171,-4.9983
2172,2172,-0.62189
2173,2173,-2.9565
2174,2174,-2.2046
2175,2175,-1.5345
2176,2176,-1.6191
2177,2177,-3.7431
2178,2178,-4.9024
2179,2179,-1.8783
2180,2180,-4.9548
2181,2181,-7.0497
2182,2182,-1.508
2183,2183,-2.9487
2184,2184,-0.89234
2185,2185,-4.6183
2186,2186,-2.9282
2187,2187,-3.2285
2188,2188,-2.5422
2189,2189,-2.7525
2190,2190,-2.9487
2191,2191,-0.29133
2192,2192,-2.0963
2193,2193,-1.5552
2194,2194,-5.9511
2195,2195,-3.3889
2196,2196,-1.1065
2197,2197,-0.40318
2198,2198,-2.1299
2199,2199,-2.9487
2200,2200,-3.8038
2201,2201,-3.6408
2202,2202,-2.0729
2203,2203,-0.57946
2204,2204,-3.3793
2205,2205,-0.3279
2206,2206,-2.6244
2207,2207,-3.3056
2208,2208,-2.7525
2209,2209,-0.98079
2210,2210,-1.3465
2211,2211,-1.9008
2212,2212,-4.3772
2213,2213,-2.6445
2214,2214,-3.2285
2215,2215,-1.2429
2216,2216,-5.3529
2217,2217,-3.2285
2218,2218,-4.643
2219,2219,-2.9282
2220,2220,-0.55565
2221,2221,-0.26685
2222,2222,-2.9282
2223,2223,-3.8038
2224,2224,-0.34434
2225,2225,-0.61825
2226,2226,-0.79864
2227,2227,-2.7678
2228,2228,-2.9282
2229,2229,-3.7431
2230,2230,-0.1152
2231,2231,-1.958
2232,2232,-2.9487
2233,2233,-2.9282
2234,2234,-1.752
2235,2235,-0.38318
2236,2236,-5.7599
2237,2237,-3.2786
2238,2238,-4.6613
2239,2239,-0.30728
2240,2240,-1.9987
2241,2241,-7.0497
2242,2242,-3.6408
2243,2243,-3.6408
2244,2244,-0.079737
2245,2245,-1.3327
2246,2246,-2.3996
2247,2247,-3.7431
2248,2248,-0.26815
2249,2249,-0.22652
2250,2250,-1.9793
2251,2251,-0.75149
2252,2252,-0.29856
2253,2253,-0.24934
2254,2254,-3.0794
2255,2255,-0.38318
2256,2256,-0.37579
2257,2257,-2.0314
2258,2258,-2.9551
2259,2259,-2.9487
2260,2260,-1.3627
2261,2261,-1.7016
2262,2262,-3.8997
2263,2263,-1.9987
2264,2264,-3.7431
2265,2265,-6.5105
2266,2266,-4.6613
2267,2267,-2.9487
2268,2268,-0.34381
2269,2269,-1.5822
2270,2270,-2.3375
2271,2271,-0.18773
2272,2272,-3.2786
2273,2273,-0.58376
2274,2274,-1.3452
2275,2275,-0.39527
2276,2276,-0.60662
2277,2277,-2.6445
2278,2278,-2.0314
2279,2279,-2.8963
2280,2280,-4.9024
2281,2281,-2.9282
2282,2282,-3.2786
2283,2283,-1.3187
2284,2284,-0.19333
2285,2285,-0.76631
2286,2286,-1.6983
2287,2287,-0.64326
2288,2288,-1.7655
2289,2289,-2.5422
2290,2290,-1.4334
2291,2291,-1.7794
2292,2292,-1.2429
2293,2293,-2.6445
2294,2294,-0.21105
2295,2295,-3.7431
2296,2296,-4.4847
2297,2297,-0.98225
2298,2298,-3.2786
2299,2299,-1.5459
2300,2300,-1.3452
2301,2301,-4.9024
2302,2302,-0.30909
2303,2303,-6.4515
2304,2304,-2.6445
2305,2305,-2.2807
2306,2306,-3.3793
2307,2307,-0.56187
2308,2308,-3.3889
2309,2309,-0.36131
2310,2310,-0.51442
2311,2311,-1.2847
2312,2312,-2.9282
2313,2313,-0.71648
2314,2314,-0.68103
2315,2315,-2.2807
2316,2316,-3.195
2317,2317,-0.41493
2318,2318,-1.8219
2319,2319,-0.22011
2320,2320,-3.7431
2321,2321,-3.3793
2322,2322,-0.1152
2323,2323,-0.094072
2324,2324,-4.3772
2325,2325,-0.33417
2326,2326,-0.73235
2327,2327,-2.8155
2328,2328,-0.217
2329,2329,-1.0179
2330,2330,-2.1299
2331,2331,-2.9282
2332,2332,-3.8024
2333,2333,-2.9282
2334,2334,-0.5288
2335,2335,-2.9487
2336,2336,-0.7307
2337,2337,-2.9487
2338,2338,-0.92498
2339,2339,-0.86956
2340,2340,-1.2429
2341,2341,-5.4119
2342,2342,-1.7972
2343,2343,-1.2417
2344,2344,-1.2847
2345,2345,-3.2786
2346,2346,-0.85935
2347,2347,-3.3793
2348,2348,-2.7678
2349,2349,-1.0222
2350,2350,-2.9565
2351,2351,-1.4059
2352,2352,-0.25337
2353,2353,-4.3772
2354,2354,-4.9983
2355,2355,-3.2786
2356,2356,-2.1299
2357,2357,-2.8996
2358,2358,-2.9487
2359,2359,-0.28877
2360,2360,-1.3393
2361,2361,-3.5444
2362,2362,-3.3793
2363,2363,-3.8038
2364,2364,-0.49431
2365,2365,-2.2807
2366,2366,-0.35459
2367,2367,-3.8038
2368,2368,-0.88471
2369,2369,-0.94711
2370,2370,-1.5552
2371,2371,-1.143
2372,2372,-4.901
2373,2373,-1.8914
2374,2374,-2.9282
2375,2375,-3.9949
2376,2376,-1.2915
2377,2377,-4.901
2378,2378,-3.8511
2379,2379,-0.23952
2380,2380,-0.19287
2381,2381,-0.57946
2382,2382,-2.3301
2383,2383,-1.7699
2384,2384,-1.2847
2385,2385,-0.38442
2386,2386,-3.0009
2387,2387,-1.1522
2388,2388,-3.3793
2389,2389,-0.79864
2390,2390,-0.75927
2391,2391,-4.9024
2392,2392,-2.5422
2393,2393,-4.901
2394,2394,-0.55587
2395,2395,-2.9487
2396,2396,-2.607
2397,2397,-0.92498
2398,2398,-1.1781
2399,2399,-3.8562
2400,2400,-0.40432
2401,2401,-0.4454
2402,2402,-0.24066
2403,2403,-6.5105
2404,2404,-4.9024
2405,2405,-2.9282
2406,2406,-2.7678
2407,2407,-0.70663
2408,2408,-2.0963
2409,2409,-3.3793
2410,2410,-0.67982
2411,2411,-2.1299
2412,2412,-1.1065
2413,2413,-0.91194
2414,2414,-0.98145
2415,2415,-2.1651
2416,2416,-3.814
2417,2417,-0.69234
2418,2418,-0.74972
2419,2419,-1.3905
2420,2420,-2.9487
2421,2421,-2.4334
2422,2422,-4.9983
2423,2423,-0.55565
2424,2424,-4.0995
2425,2425,-2.9487
2426,2426,-4.9024
2427,2427,-0.60759
2428,2428,-2.9487
2429,2429,-3.6408
2430,2430,-1.155
2431,2431,-0.88072
2432,2432,-6.5105
2433,2433,-1.1448
2434,2434,-3.7431
2435,2435,-2.0314
2436,2436,-2.9487
2437,2437,-1.6191
2438,2438,-2.1667
2439,2439,-3.2916
2440,2440,-2.0963
2441,2441,-3.3793
2442,2442,-2.5873
2443,2443,-2.0314
2444,2444,-4.9024
2445,2445,-4.3772
2446,2446,-3.6773
2447,2447,-1.6822
2448,2448,-1.6191
2449,2449,-5.7599
2450,2450,-1.3228
2451,2451,-2.5422
2452,2452,-0.02951
2453,2453,-3.7431
2454,2454,-2.6445
2455,2455,-0.90614
2456,2456,-1.1443
2457,2457,-3.8511
2458,2458,-3.3793
2459,2459,-4.3772
2460,2460,-4.9983
2461,2461,-0.60298
2462,2462,-2.5256
2463,2463,-1.5459
2464,2464,-3.2285
2465,2465,-0.50795
2466,2466,-0.98225
2467,2467,-3.6408
2468,2468,-0.59628
2469,2469,-0.24124
2470,2470,-0.70366
2471,2471,-1.3393
2472,2472,-1.9532
2473,2473,-1.8501
2474,2474,-2.9282
2475,2475,-3.2285
2476,2476,-0.80215
2477,2477,-1.0321
2478,2478,-3.2285
2479,2479,-0.68081
2480,2480,-1.7297
2481,2481,-3.3454
2482,2482,-1.2826
2483,2483,-2.7052
2484,2484,-2.9487
2485,2485,-3.3793
2486,2486,-4.643
2487,2487,-3.8038
2488,2488,-0.41758
2489,2489,-0.14067
2490,2490,-3.014
2491,2491,-0.94976
2492,2492,-0.45167
2493,2493,-4.9983
2494,2494,-1.6168
2495,2495,-1.3912
2496,2496,-1.055
2497,2497,-3.8038
2498,2498,-3.6408
2499,2499,-7.0497
2500,2500,-0.75149
2501,2501,-2.0539
2502,2502,-1.7016
2503,2503,-0.6545
