,Epiweek,Netau_HMM_assigned_median,Netau_HMM_assigned_95%_ci_lower,Netau_HMM_assigned_95%_ci_upper,Netau_MSD_assigned_median,Netau_MSD_assigned_95%_ci_lower,Netau_MSD_assigned_95%_ci_upper,c_median,c_95%_ci_lower,c_95%_ci_upper,c_MSD_median,c_MSD_95%_ci_lower,c_MSD_95%_ci_upper,T,delta_t,frac_assigned,Netau_HMM_median,Netau_HMM_95%_ci_lower,Netau_HMM_95%_ci_upper,Netau_MSD_median,Netau_MSD_95%_ci_lower,Netau_MSD_95%_ci_upper
13,85.0,1642.6733970608152,937.6495804344448,3062.4270920271083,1754.6434959403823,1150.390727232565,2895.634868932312,1.0,1.0,2.530882152377368,1.0,1.0,2.5533982037546368,9,1,0.5318428184281843,3088.6445019895073,1763.0201028296058,5758.143169212754,3299.1768152968207,2163.027660376135,5444.531294960628
14,86.0,1576.0880597433224,923.847208661892,3015.3927889878287,1552.1771589789305,1080.8934809411248,2231.114701636657,1.0,1.0,2.2327837866728344,1.0,1.0,2.254490192873163,9,1,0.556930693069307,2829.9536717168985,1658.8189879973525,5414.305274449256,2787.020321011057,1940.8042946676196,4006.090397605375
15,87.0,1779.054773306032,988.5508019320894,3244.7676286650067,1837.8797480016751,1255.3481579063744,2798.4716783803105,1.0,1.0,1.9247456668578824,1.0,1.0,1.9704019209548784,9,1,0.573170731707317,3103.8827959807372,1724.7056544347092,5661.083947883629,3206.51360289654,2190.1818925175044,4882.439949514584
16,88.0,2246.402013972841,1260.9940672192618,4126.811244897057,2294.9925998681056,1774.4230909713788,3901.094373392021,1.0,1.0,1.6607613109548307,1.0,1.0,1.7082213976037233,9,1,0.5829809725158562,3853.3024573314733,2163.0106755927864,7078.80949713983,3936.650950997693,3043.7066982029455,6691.632415646151
17,89.0,3044.78287338839,1599.3221266886917,5224.083132861979,3419.9996425695863,2264.4912753892654,5518.1057240076925,1.0,1.0,1.922483104614478,1.0,1.0,1.9412541768807647,9,1,0.5880893300248139,5177.415603272241,2719.5224348335137,8883.145580351804,5815.442430192165,3850.5906497125484,9383.108045464558
18,90.0,4279.745264610056,2350.7474884977487,7844.751762268124,5144.707914162495,3051.8506531624,8644.965830017445,1.0,1.0,1.4404551444111773,1.0,1.0,1.4673309994475408,9,1,0.6266730401529637,6829.311284183248,3751.15464983775,12518.093582505657,8209.55679361399,4869.924917174478,13795.017937754765
19,91.0,4247.444655707219,2361.452767121953,7719.765049867728,4970.044904422692,3051.004224488121,12405.669078497343,1.0041208052283492,1.0,1.8399338064720587,1.0233362373834565,1.0,1.9472204438294245,9,1,0.6169354838709677,6884.746892911047,3827.7142891911394,12513.08321808625,8056.0204986720755,4945.418612242183,20108.535499786543
20,92.0,5535.596109043191,2990.2824509493066,9851.734662821147,7130.100921587711,3986.576808044535,14301.209450085516,1.0,1.0,1.3002291591048296,1.0,1.0,1.2820662187038885,9,1,0.6577820085673489,8415.548064471595,4546.008270220328,14977.202985953132,10839.610735351505,6060.635219755114,21741.563715361553
21,93.0,5995.01262393909,3217.3142182262827,10650.375865943151,7089.532559009512,4062.894475533524,14660.602647946587,1.0332111558854256,1.0,1.7466421371618794,1.0251586386673406,1.0,1.7091912469754964,9,1,0.661897191308956,9057.316910626952,4860.746140746995,16090.679951188733,10710.927092754964,6138.256105149529,22149.365249539802
22,94.0,5360.377885927429,2894.8515710016554,9494.899159866382,6040.27586019111,3845.080981241991,10003.856201644963,1.0,1.0,1.4204179596083613,1.0,1.0,1.4396150471199465,9,1,0.719484882418813,7450.299536394075,4023.5057632754524,13196.801478226736,8395.278355098306,5344.213721788479,13904.19235497113
23,95.0,4207.350276417888,2284.590743870612,7402.123711814011,4547.922930015946,3482.1038872315235,7255.669482854553,1.000013310032281,1.0,1.804416471137184,1.0,1.0,1.804071121586163,9,1,0.7685047193243915,5474.722757872792,2972.7738638730075,9631.851992166517,5917.885493291596,4531.011716223049,9441.28162183983
24,96.0,4339.610752570184,2476.761121661903,8136.613641024921,4526.625008808322,3517.229379721453,5909.509698335039,1.0,1.0,2.239321430404258,1.0,1.0,2.316002242739757,9,1,0.7603740502630041,5707.205224940495,3257.2930662286826,10700.803950648455,5953.155565004641,4625.656778403848,7771.845575596657
25,97.0,4553.828099918069,2569.4810344225543,8441.855186299312,4598.535029998609,3557.1203780931346,5974.099094782456,1.0,1.0,2.1998793851425926,1.0,1.0,2.100474557672801,9,1,0.7941048981361075,5734.542263379359,3235.6947305746903,10630.654975323423,5790.840782863969,4479.408685731912,7523.060377545374
26,98.0,4043.819785274015,2328.0928585652136,7602.903982090364,4045.18237428976,3228.5774610614885,5274.748830340781,1.0005302853143658,1.0,2.389208433868369,1.0,1.0,2.379989756379564,9,1,0.8271065182829889,4889.116088298617,2814.743696371974,9192.170311840151,4890.763504907754,3903.460303714899,6377.351300882943
27,99.0,4836.925486603206,2669.2408953323347,8783.399527375634,5077.391688248146,3828.252752961973,7459.841937969849,1.0,1.0,1.7848807451607651,1.0,1.0,1.784833032418172,9,1,0.8509857863365429,5683.908667177582,3136.6456857326625,10321.440931684405,5966.482366416599,4498.609511966629,8766.11813939237
28,100.0,5087.19002257882,2100.024966510952,9302.773954926864,9998.213497728226,2672.6397564568388,34804.757485457114,1.0,1.0,1.0488509779547446,1.0,1.0,1.0,9,1,0.8698134754472783,5848.598769940727,2414.339425393554,10695.136621266027,11494.663833055602,3072.6584858696347,40014.04722726295
29,101.0,5093.016571919722,1621.8240338688831,11350.52917470828,8229.745537581195,4677.528522344414,14964.681668621755,1.0,1.0,2.2588212421302205,1.0,1.0,2.204725978084574,9,1,0.8895994614607876,5725.067058332764,1823.0946669029329,12759.145735171509,9251.068479816016,5258.016360153331,16821.81961311965
30,102.0,,,,,,,1.2847425722041317,1.0,3.143339062727997,1.339456209207115,1.0,2.81848211232097,9,1,0.8981559094719195,,,,,,
31,103.0,,,,,,,1.0,1.0,1.6531649977719918,1.0,1.0,1.5487362314280453,9,1,0.8816101026045777,,,,,,
32,104.0,,,,,,,1.0,1.0,1.3055539783324546,1.0,1.0,1.287977983649625,9,1,0.9345454545454546,,,,,,
33,105.0,,,,,,,1.0,1.0,2.651341141121718,1.0,1.0,2.63014807903718,9,1,0.9489795918367347,,,,,,
