,Epiweek,Netau_HMM_assigned_median,Netau_HMM_assigned_95%_ci_lower,Netau_HMM_assigned_95%_ci_upper,Netau_MSD_assigned_median,Netau_MSD_assigned_95%_ci_lower,Netau_MSD_assigned_95%_ci_upper,c_median,c_95%_ci_lower,c_95%_ci_upper,c_MSD_median,c_MSD_95%_ci_lower,c_MSD_95%_ci_upper,T,delta_t,frac_assigned,Netau_HMM_median,Netau_HMM_95%_ci_lower,Netau_HMM_95%_ci_upper,Netau_MSD_median,Netau_MSD_95%_ci_lower,Netau_MSD_95%_ci_upper
10,80.0,1343.4655052454575,831.5654129751922,2020.968524619437,1350.9062438438311,1110.148731995994,1681.94078426623,1.0,1.0,2.110939312325478,1.0,1.0,2.1152998190223564,9,1,0.46112980343545246,2913.421546897503,1803.3217692284602,4382.645644595223,2929.5574343264648,2407.4538746472267,3647.4345655727343
11,81.0,1541.3426432277558,1022.9753995863484,2323.750066321326,1462.062498358059,1204.0679084449248,1890.5494522544748,1.0,1.0,2.224764486681029,1.0,1.0,3.3781045971223382,9,1,0.46812182741116753,3292.6100706556917,2185.2760108274847,4963.9857196410885,3123.252138110362,2572.125113464001,4038.5842777502876
12,82.0,1705.9366997107245,1168.9605556539443,2575.7343398552293,1430.3897127512168,1168.312590616819,1749.7180883112082,1.0,1.0,4.047867389286503,1.0,1.0,5.215714008173872,9,1,0.48611519247722595,3509.3260324108182,2404.6986676079023,5298.609012257728,2942.491275497894,2403.3657221514495,3599.3898470745303
13,83.0,1836.110003203072,1301.9046263814091,2726.249431976761,1403.792671742763,1219.9699534611088,1779.427256611883,1.171193429225628,1.0,3.619522935278088,1.4832932094419866,1.0,7.15433131181129,9,1,0.49552033080634045,3705.4181010398574,2627.3485575513555,5501.791273711099,2832.9668521540325,2461.9977781252696,3591.027745958056
14,84.0,2139.4951822118983,1538.4544198825593,3096.088497554585,1588.444499534202,1359.981798889517,1963.0860714990413,1.0,1.0,4.2124662277563845,1.0,1.0,6.406421931209684,9,1,0.5198334965719883,4115.731664697782,2959.5138251532603,5955.923421579333,3055.679385820857,2616.1873135491223,3776.374713142762
15,85.0,2312.3307796292142,1779.9242005288647,3067.4148091142624,1682.085460429328,1441.360514982188,1960.245584409569,1.0,1.0,2.6755545901821334,1.0,1.0,4.111456738769584,9,1,0.5279072865325696,4380.183487932503,3371.6606039288895,5810.518034827345,3186.3274164630243,2730.328888713421,3713.2383553274376
16,86.0,2549.520921163736,1942.3614514974545,3402.1290480459497,1925.9729695219387,1681.9265266174252,2212.1356998550878,1.0,1.0,2.830529632749588,1.0,1.0,4.345165902965731,9,1,0.5392425071432914,4727.967264061139,3602.018434687895,6309.089144454096,3571.6267616309324,3119.054051446452,4102.302156360354
17,87.0,2831.956335691148,2242.4354012486056,3628.142320993982,2077.5556413028244,1722.158451717384,2387.251410206752,1.0,1.0,1.070076411315123,1.0,1.0,1.8520440580487056,9,1,0.5645843914000338,5016.0018215675,3971.8338576238425,6426.217898084395,3679.7964537258727,3050.3118363701915,4228.334056998887
18,88.0,3361.9764537261785,2517.16734277669,4542.961260376842,2592.3843063110558,2151.7184955414755,3144.191149571268,1.0,1.0,1.383885945770802,1.0,1.0,2.554024649385706,9,1,0.5777482033537397,5819.103260227243,4356.858797941594,7863.2200567749915,4487.04866802296,3724.3188002162183,5442.147861853522
19,89.0,3822.186884849957,2706.6273521029284,5607.671022103445,3079.862743453782,2640.990035309653,3578.3930165288048,1.0,1.0,2.848768257394067,1.0,1.0,3.304445051162291,9,1,0.5846848187273719,6537.174837495097,4629.207507036334,9590.929749654064,5267.560649440887,4516.946482479306,6120.208532722902
20,90.0,4122.86288821,2843.4833514731263,6230.4130429119,3419.7527057466014,2919.998813918086,4179.953916895612,1.0,1.0,1.6254172706624843,1.0,1.0,1.0,9,1,0.6169942631430453,6682.173781013174,4608.60581910125,10098.00806116641,5542.600490847284,4732.6190668990175,6774.70467164866
21,91.0,4150.996857739269,2889.7346594387154,6000.548023389292,3606.467595838836,3019.6631887282465,4195.427543568162,1.0,1.0,1.855942442693571,1.0,1.0,1.1637975878470004,9,1,0.6284116899618806,6605.537299904571,4598.473748338461,9548.753021690742,5739.020539318109,4805.230769834055,6676.240449668682
22,92.0,4107.389196704694,3004.6033402693192,5810.908442117733,3562.739853385916,3028.4072634449094,4303.642347770194,1.0000015636250563,1.0,2.703951522079012,1.0,1.0,3.4319071182585725,9,1,0.6557296041903444,6263.845906082358,4582.076699097981,8861.744848766884,5433.2453966066905,4618.378130394471,6563.135658766045
23,93.0,4790.524492923039,3325.173914191236,7265.999058068957,3788.153936436597,3338.303724204496,4444.225527218985,1.2483611492804616,1.0,4.583035757094529,1.0,1.0,4.959499597248884,9,1,0.6706596476149549,7143.003921526255,4958.0646845481815,10834.108006809107,5648.399974425606,4977.642140952415,6626.648170981868
24,94.0,4950.311451258342,3660.4725693704186,7057.818676137517,3722.791992313602,3160.7107666968823,4225.337109903653,1.018255661527976,1.0,3.904705880174357,1.0,1.0,4.148409760114033,9,1,0.7075749010740532,6996.165980087885,5173.265139583183,9974.6594536129,5261.339805386883,4466.962807611077,5971.5757349361365
25,95.0,4910.009376486854,3604.861479334514,7239.642463713015,3752.208119249044,3298.599541465764,4318.686703096653,2.088697313056117,1.0,6.677489092252615,1.0,1.0,7.514271328740286,9,1,0.7689334214943289,6385.480510061387,4688.132130255052,9415.174657961476,4879.75683506783,4289.837649474692,5616.463769650965
26,96.0,5165.585189045483,3980.587018939793,6888.791622707029,3996.3998838055822,3616.746703323017,4696.278429654095,1.0,1.0,1.4259869884389222,1.0,1.0,2.647805903745129,9,1,0.7744925780066646,6669.638077540148,5139.606410670523,8894.58700874439,5160.023475100613,4669.827453520019,6063.68422760235
27,97.0,5874.775322559743,4469.898721242504,7979.3829377304355,4350.1518552592615,3864.303806751732,4921.398114304113,1.0,1.0,2.550958119713796,1.0,1.0,4.125828771471998,9,1,0.7950698217412779,7389.005546322246,5622.020354706714,10036.078240593806,5471.408593690575,4860.332641337765,6189.8942454208445
28,98.0,6842.452356928372,5485.731632638976,8902.057883707632,4860.2527187072665,4311.6468065670015,5628.372821847556,1.0,1.0,7.273572796649913,1.0,1.0,7.4255571421138225,9,1,0.8274445026388945,8269.37919716229,6629.727571026003,10758.495410045143,5873.811117491142,5210.798782052758,6802.115191892015
29,99.0,6908.620843729415,5439.675283336839,9042.052413462992,5216.199982685739,4664.869381361571,5802.095572620023,1.0000000045098358,1.0,2.951027891020501,1.0,1.0,3.172376230463669,9,1,0.8519726412103094,8108.970299697714,6384.800426935371,10613.078373758439,6122.497050228777,5475.374625568579,6810.190013117775
30,100.0,6889.721444011893,5411.28531238364,9073.896083759444,5662.727561424092,4918.521405264598,6696.487286845615,1.0,1.0,1.0,1.0,1.0,1.0,9,1,0.8681891614040241,7935.737682868473,6232.841358711022,10451.519653948753,6522.458253528992,5665.26469566889,7713.166190667646
31,101.0,6520.446346372964,4084.029467674728,11279.518904465334,5316.179160611566,4366.792485250418,6622.987365242964,1.0,1.0,1.3998057375855428,1.0,1.0,1.415852634451738,9,1,0.8929985413627839,7301.743557634782,4573.388733023223,12631.060838298714,5953.17787697466,4890.0331668922545,7416.571313919259
32,102.0,6588.718341521214,3880.328523604295,11541.66137748882,5229.930501934695,3105.620986832688,12771.378096703536,1.0,1.0,1.215606452779899,1.0,1.0,1.0,9,1,0.8942432489009838,7367.92628808625,4339.231555142496,12906.623999312724,5848.442812805384,3472.9040343882557,14281.771891931458
33,103.0,,,,,,,1.0,1.0,2.0115277235901896,1.0,1.0,1.341878194252894,9,1,0.8766853268154222,,,,,,
34,104.0,,,,,,,1.0,1.0,1.7326990059682752,1.0,1.0,1.620885606875324,9,1,0.893843725335438,,,,,,
35,105.0,,,,,,,1.04997323609675,1.0,1.7980724217663242,1.114619403274114,1.0,1.9107339508808612,9,1,0.9145021645021645,,,,,,
36,106.0,,,,,,,1.5038328244765893,1.0000013177436764,2.496639868173472,1.577771275510775,1.0,2.605987525172166,9,1,0.9190031152647975,,,,,,
