,Epiweek,Netau_HMM_assigned_median,Netau_HMM_assigned_95%_ci_lower,Netau_HMM_assigned_95%_ci_upper,Netau_MSD_assigned_median,Netau_MSD_assigned_95%_ci_lower,Netau_MSD_assigned_95%_ci_upper,c_median,c_95%_ci_lower,c_95%_ci_upper,c_MSD_median,c_MSD_95%_ci_lower,c_MSD_95%_ci_upper,T,delta_t,frac_assigned,Netau_HMM_median,Netau_HMM_95%_ci_lower,Netau_HMM_95%_ci_upper,Netau_MSD_median,Netau_MSD_95%_ci_lower,Netau_MSD_95%_ci_upper
10,60.0,4327.048779808291,1448.9357807672416,8943.041601079056,7088.510581874693,2308.365438284728,42714.35542409676,1.0000288434265965,1.0,2.611915925594454,1.0,1.0,2.2818701053101687,9,1,0.8950086058519794,4834.644886670418,1618.907093511091,9992.129173513329,7920.04740013307,2579.1544608527443,47725.07788730811
11,61.0,3404.525959618872,1336.0845716028757,6227.210234186705,4974.087683784241,1872.2463975108296,65751.8448393795,1.0,1.0,2.22249970060518,1.0,1.0,2.224053801646237,9,1,0.9045643153526971,3763.719065450221,1477.0476227352892,6884.209479077963,5498.876751339459,2069.7769807344494,72688.96608390119
12,62.0,3307.9166335177347,1292.5905362666251,7401.1090644533215,6706.547746544783,1672.1801259410745,59326.59431798276,1.0,1.0,1.8743603293340536,1.0,1.0,1.8534105166108668,9,1,0.9060402684563759,3650.9598399566107,1426.6369622498307,8168.631485952184,7402.041586927205,1845.5913982608895,65478.981876884674
13,63.0,2722.1293027772176,1011.622580463927,5284.886077998675,4416.850226262195,1320.37119689821,37268.9685318561,1.000012398034377,1.0,2.1006522340938263,1.0,1.0,2.070020286362222,9,1,0.833984375,3264.0051593019566,1212.9994407436313,6336.912580644782,5296.082706899869,1583.208554594575,44687.84985552769
14,64.0,3144.724899622337,1042.8772753075434,6252.324824082092,4953.000082259274,1366.3022971681523,55169.43565169358,1.0,1.0,1.9069523901364696,1.0,1.0,1.9253530198551023,9,1,0.9382470119521913,3351.702546943552,1111.5167562725833,6663.836649021678,5278.993718246614,1456.2287753257165,58800.54500456513
15,65.0,2936.703802504216,1020.6086780648894,7272.28913218882,4462.6756132620085,1064.0688950911551,25220.061742500933,1.000008481034539,1.0,2.500036970013669,1.0,1.0,2.509239092715364,9,1,0.9283489096573209,3163.3621496773603,1099.3804887880185,7833.5731927268835,4807.110308245318,1146.195017866647,27166.57657497584
16,66.0,2393.864302551715,847.1269871416414,4798.2029197817055,4019.487563029343,1020.7740758034046,31138.545404729302,1.0,1.0,2.3612080288920674,1.0,1.0,2.354123055987308,9,1,0.8394308943089431,2851.7705492867885,1009.1682268128028,5716.018974655203,4788.348380170549,1216.031102409867,37094.82890829738
17,67.0,1812.9520590669051,627.9051201915677,3566.1530677143887,2874.59529233744,1100.1452949991842,21522.208434306376,1.0179788166215484,1.0,2.540447275742199,1.0,1.0,2.537678551561787,9,1,0.8005952380952381,2264.5051741504835,784.2978452950435,4454.377065992693,3590.5725584586608,1374.1591788837393,26882.758490434728
18,68.0,1468.7110212381624,602.5192443933977,2851.4334057628084,1954.5062474947567,634.6387097195241,35322.00268408458,1.2619388316341982,1.0,3.0317360243941938,1.1746067474006598,1.0,2.974639050200131,9,1,0.8832807570977917,1662.7906919017769,682.1378588310967,3228.229962952894,2212.7802873422784,718.5016820753184,39989.55303876719
19,69.0,1087.8604577366775,472.6056854337601,2028.9671477983643,1662.5615506608451,583.3921316143175,10936.38882702412,1.000314234683824,1.0,2.4548694651017025,1.0,1.0,2.425428511208184,9,1,0.9537953795379538,1140.5595802567934,495.5000784997554,2127.2562137816763,1743.1008645336888,611.6533421423467,11466.179289232901
20,70.0,1939.4399290690112,676.2684194698064,4787.619142347665,2169.6054330066945,757.5840124369943,27238.653183915347,1.2653858572637526,1.0,3.185709932472025,1.1666855037537538,1.0,3.162269012299629,9,1,0.9766081871345029,1985.8935800646761,692.4664654451311,4902.292654739225,2221.5720302044597,775.7297372857846,27891.07601466781
21,71.0,,,,,,,1.377721328956726,1.0,3.602444019908424,1.2674751474560035,1.0,3.4546966606224823,9,1,0.9637462235649547,,,,,,
22,72.0,,,,,,,1.0,1.0,2.115460309594921,1.0,1.0,2.0586887791870434,9,1,0.9528985507246377,,,,,,
23,73.0,,,,,,,1.000273044117737,1.0,3.814393013863256,1.0,1.0,3.962948891161679,9,1,0.9510204081632653,,,,,,
24,74.0,,,,,,,1.0000480283764115,1.0,2.9402916112019586,1.0,1.0,2.8290569065461395,9,1,0.553763440860215,,,,,,
