,lineage,s
2504,2504,-0.14312
2505,2505,-2.5422
2506,2506,-2.9282
2507,2507,-3.3793
2508,2508,-1.3187
2509,2509,-2.6445
2510,2510,-0.38405
2511,2511,-0.090657
2512,2512,-0.24048
2513,2513,-0.22011
2514,2514,-3.8511
2515,2515,-1.4334
2516,2516,-2.2807
2517,2517,-3.3793
2518,2518,-0.7112
2519,2519,-0.90987
2520,2520,-2.9487
2521,2521,-1.1648
2522,2522,-2.1299
2523,2523,-0.60385
2524,2524,-0.94324
2525,2525,-4.901
2526,2526,-3.2146
2527,2527,-3.7431
2528,2528,-1.294
2529,2529,-0.36321
2530,2530,-2.7493
2531,2531,-2.9487
2532,2532,-1.0814
2533,2533,-3.3793
2534,2534,-1.6539
2535,2535,-1.8501
2536,2536,-1.8123
2537,2537,-4.1505
2538,2538,-0.69771
2539,2539,-2.6445
2540,2540,-1.3187
2541,2541,-1.0665
2542,2542,-2.1336
2543,2543,-1.1065
2544,2544,-2.49
2545,2545,-2.2807
2546,2546,-0.3698
2547,2547,-0.37579
2548,2548,-2.2807
2549,2549,-3.2146
2550,2550,-0.69771
2551,2551,-1.8295
2552,2552,-2.0314
2553,2553,-3.3793
2554,2554,-0.75149
2555,2555,-2.5786
2556,2556,-1.8009
2557,2557,-0.83059
2558,2558,-0.38377
2559,2559,-0.27091
2560,2560,-2.9487
2561,2561,-2.4313
2562,2562,-0.28877
2563,2563,-3.6408
2564,2564,-1.6692
2565,2565,-2.6802
2566,2566,-3.3793
2567,2567,-2.5422
2568,2568,-1.6413
2569,2569,-2.8011
2570,2570,-2.5422
2571,2571,-2.9282
2572,2572,-2.1299
2573,2573,-2.7038
2574,2574,-1.2826
2575,2575,-3.2285
2576,2576,-2.2807
2577,2577,-0.13891
2578,2578,-1.7972
2579,2579,-0.75149
2580,2580,-2.6445
2581,2581,-3.0981
2582,2582,-4.6613
2583,2583,-0.76631
2584,2584,-1.3187
2585,2585,-3.3889
2586,2586,-4.9024
2587,2587,-0.48707
2588,2588,-1.8295
2589,2589,-0.30887
2590,2590,-0.38405
2591,2591,-3.1432
2592,2592,-1.2861
2593,2593,-2.7525
2594,2594,-5.4402
2595,2595,-1.375
2596,2596,-6.5105
2597,2597,-1.3187
2598,2598,-0.21105
2599,2599,-3.7431
2600,2600,-2.9487
2601,2601,-0.48707
2602,2602,-2.9282
2603,2603,-2.9282
2604,2604,-5.7599
2605,2605,-1.8501
2606,2606,-0.78246
2607,2607,-2.2807
2608,2608,-0.40693
2609,2609,-2.6445
2610,2610,-1.3559
2611,2611,-0.40805
2612,2612,-2.2903
2613,2613,-3.7431
2614,2614,-1.9532
2615,2615,-1.8295
2616,2616,-0.82391
2617,2617,-2.2807
2618,2618,-1.7972
2619,2619,-2.9487
2620,2620,-0.92076
2621,2621,-4.9024
2622,2622,-2.2807
2623,2623,-1.7896
2624,2624,-0.664
2625,2625,-0.00095078
2626,2626,-6.5105
2627,2627,-3.3793
2628,2628,-0.24385
2629,2629,-0.28405
2630,2630,-1.2296
2631,2631,-2.5786
2632,2632,-4.3772
2633,2633,-4.1126
2634,2634,-4.3772
2635,2635,-2.2807
2636,2636,-3.7431
2637,2637,-0.98225
2638,2638,-2.2046
2639,2639,-2.9487
2640,2640,-0.24066
2641,2641,-0.53239
2642,2642,-2.9487
2643,2643,-0.88471
2644,2644,-4.9024
2645,2645,-0.45445
2646,2646,-0.98225
2647,2647,-1.8123
2648,2648,-2.6445
2649,2649,-4.9983
2650,2650,-2.18
2651,2651,-0.57946
2652,2652,-0.21987
2653,2653,-0.24066
2654,2654,-0.28388
2655,2655,-1.8501
2656,2656,-0.21987
2657,2657,-2.7525
2658,2658,-3.0009
2659,2659,-3.2786
2660,2660,-3.2285
2661,2661,-4.9024
2662,2662,-0.82188
2663,2663,-1.6692
2664,2664,-4.9024
2665,2665,-1.8295
2666,2666,-0.72801
2667,2667,-0.96554
2668,2668,-1.0028
2669,2669,-2.9487
2670,2670,-1.1781
2671,2671,-3.7431
2672,2672,-1.0557
2673,2673,-6.5105
2674,2674,-0.3698
2675,2675,-2.5422
2676,2676,-3.7431
2677,2677,-1.544
2678,2678,-0.40318
2679,2679,-4.9983
2680,2680,-3.6408
2681,2681,-2.7576
2682,2682,-3.6408
2683,2683,-2.9282
2684,2684,-1.7016
2685,2685,-3.3793
2686,2686,-1.4328
2687,2687,-1.9023
2688,2688,-3.7431
2689,2689,-1.443
2690,2690,-1.4695
2691,2691,-2.0539
2692,2692,-1.7699
2693,2693,-2.4313
2694,2694,-3.6408
2695,2695,-1.7699
2696,2696,-4.901
2697,2697,-0.79864
2698,2698,-3.6157
2699,2699,-2.3996
2700,2700,-0.074087
2701,2701,-1.0708
2702,2702,-4.1763
2703,2703,-1.7025
2704,2704,-3.3793
2705,2705,-2.9487
2706,2706,-1.4695
2707,2707,-3.3793
2708,2708,-2.9282
2709,2709,-0.41501
2710,2710,-4.3772
2711,2711,-4.3676
2712,2712,-1.4059
2713,2713,-2.1336
2714,2714,-2.9487
2715,2715,-0.60298
2716,2716,-2.6004
2717,2717,-1.544
2718,2718,-3.8038
2719,2719,-1.0814
2720,2720,-2.2903
2721,2721,-1.6692
2722,2722,-1.0872
2723,2723,-1.2417
2724,2724,-1.4684
2725,2725,-0.23409
2726,2726,-3.8511
2727,2727,-1.3393
2728,2728,-0.66204
2729,2729,-5.47
2730,2730,-1.2319
2731,2731,-3.5627
2732,2732,-0.40318
2733,2733,-3.3793
2734,2734,-0.97058
2735,2735,-2.49
2736,2736,-1.7102
2737,2737,-3.7431
2738,2738,-0.55082
2739,2739,-1.6159
2740,2740,-6.5105
2741,2741,-2.1336
2742,2742,-2.8011
2743,2743,-0.60759
2744,2744,-7.0497
2745,2745,-2.9487
2746,2746,-2.7493
2747,2747,-0.52377
2748,2748,-6.5105
2749,2749,-1.272
2750,2750,-0.25052
2751,2751,-3.6773
2752,2752,-3.6408
2753,2753,-4.9024
2754,2754,-2.1299
2755,2755,-2.1299
2756,2756,-3.3889
2757,2757,-3.2285
2758,2758,-1.3452
2759,2759,-3.7431
2760,2760,-3.7431
2761,2761,-3.293
2762,2762,-0.53295
2763,2763,-0.36989
2764,2764,-1.4334
2765,2765,-3.3793
2766,2766,-1.4059
2767,2767,-0.52708
2768,2768,-2.6445
2769,2769,-4.1505
2770,2770,-2.9282
2771,2771,-0.4657
2772,2772,-0.88743
2773,2773,-1.1888
2774,2774,-3.3793
2775,2775,-1.8295
2776,2776,-0.63001
2777,2777,-3.3793
2778,2778,-2.7052
2779,2779,-5.4119
2780,2780,-3.5444
2781,2781,-0.71366
2782,2782,-1.3347
2783,2783,-0.64273
2784,2784,-2.5422
2785,2785,-1.3452
2786,2786,-4.9024
2787,2787,-0.53026
2788,2788,-1.7699
2789,2789,-4.1968
2790,2790,-4.9983
2791,2791,-2.8156
2792,2792,-4.901
2793,2793,-5.7599
2794,2794,-3.6408
2795,2795,-0.54988
2796,2796,-3.8024
2797,2797,-5.4402
2798,2798,-2.0314
2799,2799,-2.9282
2800,2800,-3.3793
2801,2801,-1.1916
2802,2802,-2.2508
2803,2803,-1.5861
2804,2804,-1.081
2805,2805,-1.0686
2806,2806,-0.094947
2807,2807,-0.76419
2808,2808,-2.0678
2809,2809,-0.51153
2810,2810,-1.3347
2811,2811,-4.9024
2812,2812,-1.8009
2813,2813,-3.3793
2814,2814,-0.44051
2815,2815,-3.293
2816,2816,-1.5552
2817,2817,-1.3452
2818,2818,-1.2915
2819,2819,-0.66439
2820,2820,-0.28405
2821,2821,-1.1821
2822,2822,-0.70026
2823,2823,-2.5422
2824,2824,-2.7052
2825,2825,-4.3772
2826,2826,-6.5105
2827,2827,-1.8295
2828,2828,-3.2285
2829,2829,-0.4553
2830,2830,-0.094947
2831,2831,-1.6949
2832,2832,-0.16047
2833,2833,-0.3911
2834,2834,-2.5874
2835,2835,-5.7599
2836,2836,-4.643
2837,2837,-1.6413
2838,2838,-1.2847
2839,2839,-3.3793
2840,2840,-7.0497
2841,2841,-0.64273
2842,2842,-1.7972
2843,2843,-0.078608
2844,2844,-3.7431
2845,2845,-3.375
2846,2846,-3.3793
2847,2847,-1.2687
2848,2848,-4.8524
2849,2849,-3.7431
2850,2850,-2.9487
2851,2851,-0.056436
2852,2852,-1.443
2853,2853,-2.2508
2854,2854,-0.42359
2855,2855,-2.2807
2856,2856,-3.0519
2857,2857,-1.4059
2858,2858,-3.8997
2859,2859,-2.6445
2860,2860,-0.70784
2861,2861,-3.293
2862,2862,-0.60662
2863,2863,-3.3793
2864,2864,-2.8011
2865,2865,-3.2786
2866,2866,-3.7431
2867,2867,-0.4454
2868,2868,-3.8038
2869,2869,-2.9282
2870,2870,-0.97893
2871,2871,-3.7431
2872,2872,-0.66616
2873,2873,-0.48541
2874,2874,-3.8997
2875,2875,-3.293
2876,2876,-3.7431
2877,2877,-2.6445
2878,2878,-3.7431
2879,2879,-1.0424
2880,2880,-0.60662
2881,2881,-1.0214
2882,2882,-1.6052
2883,2883,-3.2285
2884,2884,-2.9487
2885,2885,-1.5258
2886,2886,-0.1231
2887,2887,-6.5105
2888,2888,-4.5646
2889,2889,-1.5459
2890,2890,-4.6613
2891,2891,-7.0497
2892,2892,-0.12067
2893,2893,-3.4659
2894,2894,-0.57056
2895,2895,-1.0028
2896,2896,-2.4334
2897,2897,-4.3772
2898,2898,-2.1336
2899,2899,-1.143
2900,2900,-3.3793
2901,2901,-0.1652
2902,2902,-3.3793
2903,2903,-3.8511
2904,2904,-1.0507
2905,2905,-0.093483
2906,2906,-6.5105
2907,2907,-0.19632
2908,2908,-1.7972
2909,2909,-2.9487
2910,2910,-0.71994
2911,2911,-2.2807
2912,2912,-1.6191
2913,2913,-1.7669
2914,2914,-4.1505
2915,2915,-2.9282
2916,2916,-1.4334
2917,2917,-0.1734
2918,2918,-1.2072
2919,2919,-0.9561
2920,2920,-2.1336
2921,2921,-3.2285
2922,2922,-0.72511
2923,2923,-2.6445
2924,2924,-3.7431
2925,2925,-2.4334
2926,2926,-1.3228
2927,2927,-3.2786
2928,2928,-0.39154
2929,2929,-2.1536
2930,2930,-1.9008
2931,2931,-3.7431
2932,2932,-3.7431
2933,2933,-3.3793
2934,2934,-2.5873
2935,2935,-4.6613
2936,2936,-2.6445
2937,2937,-0.69771
2938,2938,-3.6408
2939,2939,-1.6539
2940,2940,-1.7699
2941,2941,-5.9511
2942,2942,-0.32714
2943,2943,-4.643
2944,2944,-1.3452
2945,2945,-2.9487
2946,2946,-2.9282
2947,2947,-4.3772
2948,2948,-2.0314
2949,2949,-5.9511
2950,2950,-1.1889
2951,2951,-0.79361
2952,2952,-0.76419
2953,2953,-0.53026
2954,2954,-2.541
2955,2955,-0.63001
2956,2956,-3.7431
2957,2957,-1.9023
2958,2958,-0.88072
2959,2959,-1.0099
2960,2960,-4.0995
2961,2961,-1.3187
2962,2962,-1.5351
2963,2963,-1.8628
2964,2964,-2.1944
2965,2965,-2.9282
2966,2966,-1.9793
2967,2967,-3.2285
2968,2968,-0.1155
2969,2969,-3.7431
2970,2970,-2.9282
2971,2971,-0.40052
2972,2972,-3.8038
2973,2973,-0.4454
2974,2974,-0.0042756
2975,2975,-0.50795
2976,2976,-6.5642
2977,2977,-1.2971
2978,2978,-1.8501
2979,2979,-0.38377
2980,2980,-3.2285
2981,2981,-3.8997
2982,2982,-3.2786
2983,2983,-3.3793
2984,2984,-3.3793
2985,2985,-1.5459
2986,2986,-3.7337
2987,2987,-3.3793
2988,2988,-0.35274
2989,2989,-0.23376
2990,2990,-5.7599
2991,2991,-0.75149
2992,2992,-1.1335
2993,2993,-0.98145
2994,2994,-3.8997
2995,2995,-1.0028
2996,2996,-1.2916
2997,2997,-3.293
2998,2998,-0.92076
2999,2999,-3.8024
3000,3000,-0.22011
3001,3001,-1.7699
3002,3002,-0.50531
3003,3003,-2.1336
3004,3004,-0.16284
3005,3005,-1.6191
3006,3006,-2.9282
3007,3007,-3.2285
3008,3008,-0.13849
3009,3009,-0.43443
3010,3010,-2.2807
3011,3011,-3.3793
3012,3012,-3.7431
3013,3013,-3.2786
3014,3014,-1.0106
3015,3015,-0.55082
3016,3016,-2.5422
3017,3017,-3.3793
3018,3018,-0.21556
3019,3019,-2.6004
3020,3020,-1.7988
3021,3021,-1.5459
3022,3022,-0.20767
3023,3023,-3.2285
3024,3024,-0.85517
3025,3025,-1.3187
3026,3026,-2.9487
3027,3027,-0.89906
3028,3028,-3.6408
3029,3029,-4.9024
3030,3030,-4.9024
3031,3031,-0.16616
3032,3032,-2.1299
3033,3033,-2.9282
3034,3034,-0.76419
3035,3035,-1.0179
3036,3036,-2.5422
3037,3037,-6.5105
3038,3038,-1.8501
3039,3039,-3.0981
3040,3040,-2.9282
3041,3041,-3.8511
3042,3042,-3.8606
3043,3043,-0.66829
3044,3044,-0.66829
3045,3045,-1.4627
3046,3046,-3.7431
3047,3047,-0.48875
3048,3048,-3.3793
3049,3049,-0.38377
3050,3050,-0.088507
3051,3051,-1.7972
3052,3052,-3.7431
3053,3053,-0.43601
3054,3054,-0.85517
3055,3055,-2.2807
3056,3056,-2.9487
3057,3057,-2.6244
3058,3058,-0.021783
3059,3059,-1.3187
3060,3060,-1.2371
3061,3061,-0.70026
3062,3062,-1.6318
3063,3063,-4.3132
3064,3064,-0.71366
3065,3065,-3.7431
3066,3066,-1.8501
3067,3067,-3.7431
3068,3068,-2.6445
3069,3069,-5.7599
3070,3070,-3.0777
3071,3071,-2.9282
3072,3072,-3.7431
3073,3073,-5.4119
3074,3074,-1.035
3075,3075,-2.5422
3076,3076,-1.1781
3077,3077,-3.3793
3078,3078,-0.79361
3079,3079,-2.1299
3080,3080,-3.6408
3081,3081,-4.901
3082,3082,-3.3793
3083,3083,-0.30695
3084,3084,-3.2285
3085,3085,-2.8155
3086,3086,-2.5422
3087,3087,-2.5402
3088,3088,-2.9282
3089,3089,-3.8997
3090,3090,-3.3793
3091,3091,-3.2285
3092,3092,-1.8123
3093,3093,-0.37119
3094,3094,-2.9282
3095,3095,-3.7431
3096,3096,-3.2285
3097,3097,-2.7038
3098,3098,-3.8024
3099,3099,-5.7599
3100,3100,-2.9282
3101,3101,-0.50764
3102,3102,-0.48691
3103,3103,-0.97432
3104,3104,-3.6408
3105,3105,-1.0028
3106,3106,-5.4119
3107,3107,-0.43954
3108,3108,-3.5444
3109,3109,-1.1482
3110,3110,-2.1336
3111,3111,-2.2055
3112,3112,-2.5874
3113,3113,-0.32769
3114,3114,-4.0995
3115,3115,-1.0523
3116,3116,-5.4656
3117,3117,-1.6191
3118,3118,-0.9316
3119,3119,-1.3173
3120,3120,-3.2285
3121,3121,-1.7564
3122,3122,-2.9487
3123,3123,-0.88471
3124,3124,-0.66616
3125,3125,-1.0854
3126,3126,-4.901
3127,3127,-2.2807
3128,3128,-2.9487
3129,3129,-3.1073
3130,3130,-2.9487
3131,3131,-3.814
3132,3132,-3.2285
3133,3133,-0.079107
3134,3134,-5.7599
3135,3135,-1.5459
3136,3136,-2.2807
3137,3137,-2.6244
3138,3138,-0.11463
3139,3139,-2.0446
3140,3140,-3.3793
3141,3141,-0.43443
3142,3142,-3.3793
3143,3143,-2.2807
3144,3144,-6.5105
3145,3145,-3.6408
3146,3146,-2.2983
3147,3147,-0.38318
3148,3148,-3.7431
3149,3149,-2.3375
3150,3150,-2.0592
3151,3151,-1.9793
3152,3152,-4.9024
3153,3153,-0.035456
3154,3154,-5.4656
3155,3155,-0.27981
3156,3156,-1.9793
3157,3157,-4.643
3158,3158,-3.6408
3159,3159,-0.22011
3160,3160,-3.8038
3161,3161,-1.4264
3162,3162,-4.1505
3163,3163,-2.5422
3164,3164,-0.13649
3165,3165,-1.0028
3166,3166,-1.544
3167,3167,-4.3772
3168,3168,-1.3187
3169,3169,-2.9282
3170,3170,-2.1299
3171,3171,-0.73094
3172,3172,-2.9282
3173,3173,-2.0314
3174,3174,-2.2807
3175,3175,-1.8501
3176,3176,-3.6408
3177,3177,-0.22011
3178,3178,-3.6408
3179,3179,-3.8511
3180,3180,-5.9511
3181,3181,-3.3793
3182,3182,-2.7525
3183,3183,-0.40056
3184,3184,-0.95525
3185,3185,-5.4402
3186,3186,-0.34434
3187,3187,-3.0423
3188,3188,-1.7794
3189,3189,-2.2807
3190,3190,-0.60148
3191,3191,-0.53026
3192,3192,-2.9282
3193,3193,-1.8295
3194,3194,-3.0524
3195,3195,-3.293
3196,3196,-5.4402
3197,3197,-0.10285
3198,3198,-2.9487
3199,3199,-3.3793
3200,3200,-4.9024
3201,3201,-2.9282
3202,3202,-0.10742
3203,3203,-2.1299
3204,3204,-1.4328
3205,3205,-3.4659
3206,3206,-0.17253
3207,3207,-0.38377
3208,3208,-0.059738
3209,3209,-0.34381
3210,3210,-4.9983
3211,3211,-2.2807
3212,3212,-4.1505
3213,3213,-1.8501
3214,3214,-0.98225
3215,3215,-5.9511
3216,3216,-4.9983
3217,3217,-1.8123
3218,3218,-0.38911
3219,3219,-2.1299
3220,3220,-2.1336
3221,3221,-0.098788
3222,3222,-2.3957
3223,3223,-1.9095
3224,3224,-2.9487
3225,3225,-2.9282
3226,3226,-2.9282
3227,3227,-2.6445
3228,3228,-0.30728
3229,3229,-3.8038
3230,3230,-0.87067
3231,3231,-1.0313
3232,3232,-1.7972
3233,3233,-3.2285
3234,3234,-0.98079
3235,3235,-2.6445
3236,3236,-0.41758
3237,3237,-1.4334
3238,3238,-0.55042
3239,3239,-3.1995
3240,3240,-3.7431
3241,3241,-0.68081
3242,3242,-3.8997
3243,3243,-0.85935
3244,3244,-0.44725
3245,3245,-2.2807
3246,3246,-4.9024
3247,3247,-0.52708
3248,3248,-1.2757
3249,3249,-3.3793
3250,3250,-0.14118
3251,3251,-0.60385
3252,3252,-0.53026
3253,3253,-0.42359
3254,3254,-1.8281
3255,3255,-1.9023
3256,3256,-1.4059
3257,3257,-1.3472
3258,3258,-0.32619
3259,3259,-0.4336
3260,3260,-0.18192
3261,3261,-6.5642
3262,3262,-1.015
3263,3263,-1.0814
3264,3264,-1.9777
3265,3265,-0.22011
3266,3266,-1.4329
3267,3267,-2.9282
3268,3268,-1.4424
3269,3269,-0.58992
3270,3270,-3.8997
3271,3271,-0.8573
3272,3272,-2.5422
3273,3273,-2.5422
3274,3274,-0.4454
3275,3275,-1.958
3276,3276,-1.8501
3277,3277,-2.1336
3278,3278,-1.2648
3279,3279,-5.4119
3280,3280,-2.6445
3281,3281,-1.015
3282,3282,-1.2845
3283,3283,-2.6445
3284,3284,-3.7431
3285,3285,-1.8295
3286,3286,-0.17719
3287,3287,-0.76419
3288,3288,-0.17501
3289,3289,-3.014
3290,3290,-1.958
3291,3291,-0.26213
3292,3292,-1.3452
3293,3293,-7.0497
3294,3294,-0.75596
3295,3295,-6.5105
3296,3296,-0.99743
3297,3297,-0.42826
3298,3298,-2.9282
3299,3299,-0.98225
3300,3300,-2.9282
3301,3301,-0.0042756
3302,3302,-1.3347
3303,3303,-1.958
3304,3304,-4.3772
3305,3305,-4.3772
3306,3306,-2.1336
3307,3307,-0.93276
3308,3308,-1.0106
3309,3309,-2.1944
3310,3310,-0.50966
3311,3311,-2.3058
3312,3312,-4.4847
3313,3313,-0.25337
3314,3314,-3.2285
3315,3315,-3.293
3316,3316,-0.38909
3317,3317,-0.73094
3318,3318,-0.0042756
3319,3319,-2.5873
3320,3320,-5.9511
3321,3321,-4.901
3322,3322,-3.5444
3323,3323,-1.1821
3324,3324,-5.4402
3325,3325,-2.9282
3326,3326,-0.29877
3327,3327,-2.2807
3328,3328,-5.9511
3329,3329,-3.5444
3330,3330,-0.0092162
3331,3331,-0.46626
3332,3332,-1.9995
3333,3333,-3.7431
3334,3334,-3.2285
3335,3335,-3.8511
3336,3336,-0.67129
3337,3337,-1.7669
3338,3338,-3.6408
3339,3339,-2.9487
3340,3340,-1.4328
3341,3341,-0.74068
3342,3342,-0.30625
3343,3343,-1.7699
3344,3344,-3.6408
3345,3345,-2.9282
3346,3346,-3.3793
3347,3347,-2.2903
3348,3348,-0.19266
3349,3349,-3.293
3350,3350,-2.6445
3351,3351,-4.9983
3352,3352,-1.8757
3353,3353,-1.6835
3354,3354,-3.3793
3355,3355,-0.79361
3356,3356,-2.6445
3357,3357,-2.2807
3358,3358,-2.9487
3359,3359,-3.7431
3360,3360,-2.5422
3361,3361,-2.6445
3362,3362,-2.9282
3363,3363,-1.0857
3364,3364,-0.39527
3365,3365,-3.293
3366,3366,-2.1299
3367,3367,-2.2509
3368,3368,-0.76827
3369,3369,-1.6949
3370,3370,-2.1708
3371,3371,-0.29969
3372,3372,-1.9532
3373,3373,-0.91572
3374,3374,-0.95525
3375,3375,-0.53295
3376,3376,-3.2285
3377,3377,-2.4149
3378,3378,-1.1584
3379,3379,-3.7431
3380,3380,-3.0089
3381,3381,-1.8501
3382,3382,-4.3772
3383,3383,-4.9983
3384,3384,-3.2786
3385,3385,-3.3793
3386,3386,-3.2285
3387,3387,-2.9487
3388,3388,-1.2491
3389,3389,-0.36989
3390,3390,-3.2885
3391,3391,-3.0519
3392,3392,-3.3793
3393,3393,-3.3793
3394,3394,-0.39154
3395,3395,-2.6445
3396,3396,-1.3347
3397,3397,-0.35309
3398,3398,-3.2786
3399,3399,-3.2285
3400,3400,-3.2285
3401,3401,-2.9282
3402,3402,-5.0935
3403,3403,-3.7431
3404,3404,-3.3793
3405,3405,-0.22011
3406,3406,-4.643
3407,3407,-0.21106
3408,3408,-4.1663
3409,3409,-1.544
3410,3410,-0.094947
3411,3411,-3.7431
3412,3412,-2.6445
3413,3413,-3.2285
3414,3414,-2.9487
3415,3415,-4.3772
3416,3416,-2.9487
3417,3417,-1.4684
3418,3418,-1.5459
3419,3419,-4.1763
3420,3420,-3.3793
3421,3421,-0.10742
3422,3422,-5.4119
3423,3423,-0.96062
3424,3424,-0.77604
3425,3425,-4.9024
3426,3426,-1.4334
3427,3427,-3.3793
3428,3428,-0.1292
3429,3429,-2.9487
3430,3430,-1.5816
3431,3431,-1.9559
3432,3432,-0.26499
3433,3433,-1.8295
3434,3434,-6.5105
3435,3435,-4.3772
3436,3436,-0.84824
3437,3437,-3.8038
3438,3438,-7.0497
3439,3439,-3.3793
3440,3440,-2.2807
3441,3441,-1.2136
3442,3442,-3.5627
3443,3443,-2.49
3444,3444,-0.65396
3445,3445,-0.20272
3446,3446,-3.3793
3447,3447,-3.8511
3448,3448,-0.25337
3449,3449,-1.2826
3450,3450,-2.9282
3451,3451,-0.53239
3452,3452,-3.7431
3453,3453,-4.6613
3454,3454,-6.5105
3455,3455,-1.2826
3456,3456,-1.1821
3457,3457,-2.22
3458,3458,-1.6515
3459,3459,-2.9282
3460,3460,-2.9282
3461,3461,-3.3793
3462,3462,-0.62885
3463,3463,-4.9983
3464,3464,-2.2304
3465,3465,-3.6408
3466,3466,-1.8628
3467,3467,-4.1052
3468,3468,-0.62762
3469,3469,-0.85517
3470,3470,-3.6408
3471,3471,-5.7599
3472,3472,-5.7599
3473,3473,-0.54613
3474,3474,-1.9198
3475,3475,-1.4328
3476,3476,-2.9487
3477,3477,-1.5459
3478,3478,-3.8024
3479,3479,-0.70931
3480,3480,-1.2847
3481,3481,-3.2692
3482,3482,-3.7431
3483,3483,-0.22904
3484,3484,-1.2388
3485,3485,-1.0665
3486,3486,-1.2371
3487,3487,-0.9625
3488,3488,-1.3452
3489,3489,-1.2524
3490,3490,-1.3393
3491,3491,-3.3889
3492,3492,-0.93377
3493,3493,-1.3327
3494,3494,-3.2285
3495,3495,-0.25052
3496,3496,-2.5422
3497,3497,-2.2807
3498,3498,-1.4354
3499,3499,-1.3393
3500,3500,-4.1968
3501,3501,-0.22011
3502,3502,-0.69101
3503,3503,-1.015
3504,3504,-2.9282
3505,3505,-0.24385
3506,3506,-3.3793
3507,3507,-3.0981
3508,3508,-2.5422
3509,3509,-3.3793
3510,3510,-1.1065
3511,3511,-2.9487
3512,3512,-2.1299
3513,3513,-0.15747
3514,3514,-0.80658
3515,3515,-3.195
3516,3516,-4.9983
3517,3517,-1.7669
3518,3518,-1.055
3519,3519,-4.3772
3520,3520,-1.5459
3521,3521,-1.1069
3522,3522,-2.9487
3523,3523,-3.2285
3524,3524,-1.5643
3525,3525,-3.8511
3526,3526,-2.5873
3527,3527,-1.4334
3528,3528,-1.3635
3529,3529,-1.7699
3530,3530,-3.3793
3531,3531,-4.643
3532,3532,-0.64139
3533,3533,-1.5459
3534,3534,-1.8501
3535,3535,-3.8997
3536,3536,-5.4119
3537,3537,-1.8295
3538,3538,-0.93392
3539,3539,-3.3793
3540,3540,-0.063827
3541,3541,-2.9487
3542,3542,-0.54613
3543,3543,-0.21987
3544,3544,-1.2429
3545,3545,-1.2908
3546,3546,-3.3793
3547,3547,-0.55082
3548,3548,-2.0963
3549,3549,-3.7431
3550,3550,-2.1536
3551,3551,-3.3793
3552,3552,-2.5422
3553,3553,-1.6709
3554,3554,-7.0497
3555,3555,-0.88743
3556,3556,-0.36321
3557,3557,-1.8501
3558,3558,-2.9282
3559,3559,-0.21918
3560,3560,-2.18
3561,3561,-2.6445
3562,3562,-6.5105
3563,3563,-1.0028
3564,3564,-3.814
3565,3565,-4.9983
3566,3566,-2.6445
3567,3567,-2.1299
3568,3568,-3.2285
3569,3569,-1.7016
3570,3570,-3.2285
3571,3571,-3.3793
3572,3572,-1.6191
3573,3573,-1.4059
3574,3574,-3.3793
3575,3575,-0.53026
3576,3576,-1.5351
3577,3577,-0.23409
3578,3578,-0.88072
3579,3579,-3.6408
3580,3580,-3.6408
3581,3581,-1.6191
3582,3582,-3.3793
3583,3583,-3.6408
3584,3584,-3.3793
3585,3585,-2.1299
3586,3586,-2.9282
3587,3587,-2.9282
3588,3588,-0.45975
3589,3589,-0.99097
3590,3590,-3.2786
3591,3591,-3.3793
3592,3592,-1.8295
3593,3593,-0.91572
3594,3594,-1.0877
3595,3595,-0.82391
3596,3596,-0.76419
3597,3597,-1.5366
3598,3598,-0.021567
3599,3599,-0.72801
3600,3600,-4.901
3601,3601,-1.1586
3602,3602,-0.92076
3603,3603,-2.9282
3604,3604,-2.6317
3605,3605,-0.1155
3606,3606,-1.1065
3607,3607,-0.33417
3608,3608,-2.9282
3609,3609,-4.9024
3610,3610,-6.5105
3611,3611,-1.7972
3612,3612,-3.6408
3613,3613,-1.0665
3614,3614,-5.4119
3615,3615,-1.649
3616,3616,-3.293
3617,3617,-2.5874
3618,3618,-3.2916
3619,3619,-1.8501
3620,3620,-3.8997
3621,3621,-1.9793
3622,3622,-2.7525
3623,3623,-0.90987
3624,3624,-0.2445
3625,3625,-3.6408
3626,3626,-7.0497
3627,3627,-2.5422
3628,3628,-5.4119
3629,3629,-2.0314
3630,3630,-3.8038
3631,3631,-3.1594
3632,3632,-0.59768
3633,3633,-3.0722
3634,3634,-1.0313
3635,3635,-0.98145
3636,3636,-3.7431
3637,3637,-1.1191
3638,3638,-2.2046
3639,3639,-1.0313
3640,3640,-4.7719
3641,3641,-0.43834
3642,3642,-5.7599
3643,3643,-1.4972
3644,3644,-6.4515
3645,3645,-4.3772
3646,3646,-1.9793
3647,3647,-0.36357
3648,3648,-2.6445
3649,3649,-1.9987
3650,3650,-5.7599
3651,3651,-1.6191
3652,3652,-3.3793
3653,3653,-3.5444
3654,3654,-1.0174
3655,3655,-1.8295
3656,3656,-3.8997
3657,3657,-1.649
3658,3658,-0.07952
3659,3659,-1.9895
3660,3660,-3.7431
3661,3661,-1.5459
3662,3662,-3.7431
3663,3663,-1.1252
3664,3664,-1.5875
3665,3665,-3.293
3666,3666,-2.7678
3667,3667,-2.9282
3668,3668,-4.9024
3669,3669,-1.2388
3670,3670,-1.7972
3671,3671,-4.9024
3672,3672,-2.0314
3673,3673,-0.18397
