,epiweek_start,epiweek_middle,epiweek_end,superlineage_combo,c0_MSD,c1_MSD,c2_MSD,c3_MSD,c4_MSD,Netau_MSD,c0,c1,c2,c3,c4,Netau_HMM,Netau_HMM_lower,Netau_HMM_upper,T,delta_t
7660,93.0,95.0,97.0,60,2.7668464708909326,1.3692133684556513,1.9284344761921413,2.22239871094141,1.0,10018.438919917251,2.7668461986713053,1.3692130415156523,1.9284349546212405,2.2223993490857796,1.0,9930.371061574651,5734.78928805936,18870.887828229523,5,1
7661,93.0,95.0,97.0,61,5.1146514902673745,1.247754382891103,2.2512326396149747,1.15730614427409,1.0,9548.442612353254,4.7708382385101205,1.0814954928280331,2.9942615757006594,1.4319004161698388,1.0,10246.034298139628,5746.480835171591,18206.414791309653,5,1
7662,93.0,95.0,97.0,62,4.337568300416255,1.310104319460389,2.0807839534649983,1.735962618203978,1.0,8961.073204385943,4.3375681377819415,1.3101040898364378,2.080784054121036,1.7359630137998312,1.0,8902.132549670234,5029.704890563682,16550.738315102717,5,1
7663,93.0,95.0,97.0,63,3.6054078572590273,1.494189167713446,1.8156740283279746,2.518807015746318,1.0,11567.100601673328,3.333559437555138,1.466824246089339,2.2846858889169965,2.594105554925147,1.0,12168.1490772656,6722.902365189245,22122.371030750932,5,1
7664,93.0,95.0,97.0,64,6.243051364307425,1.4201491580321557,2.0406024676846597,1.434877878215834,1.133140600937892,9668.955194003254,6.243048950648496,1.4201469567609568,2.040615733924854,1.4349004458626913,1.1331509989703281,8773.926649549638,5072.197462464188,47724.53666159519,5,1
7665,93.0,95.0,97.0,65,4.866244124878128,1.0,2.605197671415167,2.3881865278054164,1.0,12081.119135633651,4.866243451452977,1.0,2.6051984483105284,2.3881870998108092,1.0,11916.279009723114,6732.6976404935585,22154.60334692325,5,1
7666,93.0,95.0,97.0,66,3.5640435882857786,1.5391276925029118,2.9901619691428185,2.1330531411961675,1.0,9449.288174484473,3.564043003825186,1.5391266706620812,2.9901623101694894,2.1330540142650167,1.000000300788826,9283.11328774133,5244.959007573851,17259.053144580626,5,1
7667,93.0,95.0,97.0,67,4.737630270084706,1.4361549721855282,2.2429309039883654,2.317432083928893,1.0,12183.416280528869,4.547310646279111,1.1876174415201795,2.5390995390284474,2.6356010387829794,1.0,12368.936265416733,6988.448989960454,22996.178300297222,5,1
7668,93.0,95.0,97.0,68,6.6017541384703495,1.5954894960242239,2.2092138081374197,1.3009815379983,1.0,10967.383728114937,6.601753522952037,1.595488971307874,2.209215205577078,1.3009832762444584,1.0,10707.359451426228,6183.500083198646,20347.414803687854,5,1
7669,93.0,95.0,97.0,69,2.8167766120806985,1.0,2.579157089561423,1.1966489841928656,1.0,7720.265349642126,2.4600704313012085,1.0,2.866859076981861,1.7828881226438544,1.0,8235.735162450681,4550.243677254002,14973.024066177699,5,1
7670,93.0,95.0,97.0,70,4.1534344196030135,1.4689990696745987,3.3552875634300166,2.2379570298611657,1.0,12392.174070904937,3.7152389736133946,1.0365110716404753,4.079697008738955,2.413620982301487,1.0,11771.89656510857,6503.972852222486,21401.961949621,5,1
7671,93.0,95.0,97.0,71,3.1247897450875186,1.0,1.8617088007832683,2.035087384608203,1.0237915118695258,9106.679456400425,2.637105098635183,1.0,2.17710936985388,2.3703519324571043,1.004870339180475,9722.79598236369,5493.3797300354845,18076.505949262068,5,1
7672,93.0,95.0,97.0,72,3.6232913318547166,1.127457352018714,2.126766503242009,1.1432116284444143,1.0,8186.8956675522895,3.2470219788778585,1.0220851849467234,2.599607806581151,1.4163577353109331,1.0,8773.260329765784,4860.84389594681,15641.679210233648,5,1
7673,93.0,95.0,97.0,73,4.82752661280764,1.53099281432227,2.2261640249480594,2.1984165746919193,1.0,9446.982627948008,4.4573789096856125,1.4739049787401546,2.977575510360839,2.2770300957266585,1.0,9847.557679040065,5317.681146681635,17498.352491217345,5,1
7674,93.0,95.0,97.0,74,4.76060642208386,1.0,2.4813927659517407,2.6641212777324252,1.1208697566508328,11366.037062301935,4.760606186763622,1.0,2.481393094969221,2.6641219075682074,1.1208699718832082,11270.613098079608,6931.42705531896,17595.1609865789,5,1
7675,93.0,95.0,97.0,75,6.528359643581028,1.0,2.4554341233782973,1.738575756026416,1.0542422713241424,9414.669119856695,6.5283595859828525,1.0,2.4554341828154405,1.7385759809824766,1.0542422937930727,9396.301943306918,5661.271920842417,14370.921029830753,5,1
7676,93.0,95.0,97.0,76,6.297506133602874,1.053904257123064,2.710952628701792,1.8553191206772577,1.0,13090.482965518364,6.139596935904609,1.024713179734407,2.957239006678866,2.1134383697462447,1.0,13549.903127672666,7655.695267135056,25191.817759376037,5,1
7677,93.0,95.0,97.0,77,4.488945788850127,1.1864042337767404,1.3225916327640883,1.6076230450311413,1.1666680413237005,9449.23961126033,4.4889448234527105,1.1864034462439048,1.3225953157223995,1.6076289541473194,1.1666703371599585,9086.685935392188,6614.220444270769,14762.369765806385,5,1
7678,93.0,95.0,97.0,78,4.002162324742045,1.0,1.7913371478870561,1.1600670510774282,1.0,7500.069470910481,4.002158479320594,1.0,1.7913494486532677,1.1600802907289078,1.0000028937984624,7202.229585052232,6263.1696506934995,11707.624314368242,5,1
7679,93.0,95.0,97.0,79,4.8234265396729565,1.0,1.9219511581216362,2.261163437383289,1.0,11095.241453234605,4.586744097790296,1.0,2.190666963235504,2.74345632680889,1.0357629196809808,11770.98940259187,6650.609012464406,21884.482647852965,5,1
7680,93.0,95.0,97.0,80,3.9074722759882037,1.0,2.5465046192859764,2.1898988581115577,1.0,11494.993468096432,3.44014681519193,1.0,3.0904322276329435,2.101666741665259,1.0,11758.14090626726,6643.349612041002,21860.594877228945,5,1
7681,93.0,95.0,97.0,81,2.1905622358434558,1.619205493216038,2.9718127738684372,1.7687907219176715,1.0,9733.733849973349,2.1905614508396143,1.6192038038879955,2.9718138263966427,1.768793887083865,1.000000846119391,9482.28273765887,5476.018280997997,18019.376394737,5,1
7682,93.0,95.0,97.0,82,5.611792441293535,1.626493735851338,1.818931674402129,1.2186232751422634,1.0,8951.345366505342,5.611789784937465,1.6264900323185787,1.8189494154182442,1.2186511611448734,1.0000057837616765,8235.051904604874,5314.555698737353,13378.792017327303,5,1
7683,93.0,95.0,97.0,83,4.692027356415838,1.0,2.3811723333306376,2.424141925685922,1.0301066802743934,9714.71287281948,4.452572084213932,1.0,2.5439685982068294,2.9646611077081357,1.0457959382594118,10272.791359750277,5804.127118258908,19099.050773757946,5,1
7684,93.0,95.0,97.0,84,4.038018078633352,1.2438026661094936,2.175873024087595,2.590773508217198,1.0,9572.858829312861,3.570878605579243,1.0097022943910834,2.8941737755347603,2.760957983859929,1.0,9787.761575129049,5407.738270258799,17794.694308116563,5,1
7685,93.0,95.0,97.0,85,4.681269369675853,1.0052593456098204,2.1759490231665484,1.761050169901845,1.0,12655.662483380645,4.6812679757231725,1.0052593299037247,2.1759519430379406,1.7610538571058973,1.0,12199.669334482189,7197.80490734449,23685.08452416777,5,1
7686,93.0,95.0,97.0,86,3.4869986626584035,1.0,2.7644009124000015,1.6539168324476992,1.0,12704.944805911528,3.082539440483849,1.0,2.9626462877737705,1.8567482505341055,1.0,13055.193209780959,7376.184163526242,24272.058999637633,5,1
7687,93.0,95.0,97.0,87,3.5723418256674395,1.2189503847808958,1.8001754505148617,1.2005453995942432,1.0,8974.41281909868,3.572341517142304,1.2189502234480756,1.800176040419806,1.2005462537482168,1.0000000974235297,8915.560196295171,5371.625018267841,13635.663507910675,5,1
7688,93.0,95.0,97.0,88,3.624255034014487,1.0,2.2346744911773215,2.4143136338002007,1.0,9313.277487580548,3.103821277361631,1.0,2.9528619358291053,2.6085633389480676,1.0,9979.301039712085,5513.563824440927,17907.8709072452,5,1
7689,93.0,95.0,97.0,89,5.72697636577566,1.0,1.6883706940636025,2.7405813988999435,1.0,10965.312192445677,5.453116987403981,1.0,2.3667682155861454,2.8449796287747326,1.0,11653.468810810758,9410.176064729687,20602.574844476156,5,1
7690,93.0,95.0,97.0,90,2.521147023449965,1.0,2.252720132868031,2.013903037492127,1.179597918458566,9642.202982249893,2.3263100648097566,1.0,2.4602733846551668,2.3117367420246415,1.2199396080429943,10133.873629374291,5978.985441330832,19674.4392727553,5,1
7691,93.0,95.0,97.0,91,3.696193531048096,1.9427781859122826,2.7458453708222543,2.252172304084941,1.0,11366.454738397344,3.6961932011896907,1.9427770392179193,2.745847059364741,2.2521729890115054,1.0,11089.193848082143,6265.3945241664105,20616.896511145882,5,1
7692,93.0,95.0,97.0,92,5.460711481891075,1.1513864510207,2.1345386514447924,1.7903681595001515,1.0,9402.655245330187,5.460710866627454,1.1513864764475958,2.1345402039688435,1.7903685504159839,1.0,9300.484995877048,5371.030085118996,17673.902416844554,5,1
7693,93.0,95.0,97.0,93,2.781997998662103,1.3749603427870385,2.0772358055947686,1.163932136818764,1.0,7138.049218308362,2.781997736417723,1.3749601599102146,2.077236513291266,1.1639331384744185,1.0,7100.2944728840075,4366.6811008236655,11036.327121318829,5,1
7694,93.0,95.0,97.0,94,3.820630286994907,1.0,2.653870166551794,2.4524285583806273,1.0,11583.18253768894,3.3169282003128147,1.0,2.824598662732561,2.432126796691697,1.0,11711.998452772565,6763.679106476155,22256.550905925815,5,1
7695,93.0,95.0,97.0,95,5.2765031095693935,1.0,1.522272240530373,2.250316046181194,1.0,8830.46207529909,4.952773903662062,1.0,2.3994636468480164,2.1976990259721374,1.0,9756.438627759719,5434.364621578843,16801.74192543372,5,1
7696,93.0,95.0,97.0,96,4.257375595576499,1.0,2.159971517049013,1.4186535949607881,1.9438597170627603,10477.157984826707,4.257374288607002,1.0,2.1599736358420754,1.4186606600997858,1.9438621159587512,10123.028994520413,7096.618080238881,21642.192284535988,5,1
7697,93.0,95.0,97.0,97,5.849553794250891,1.5876163968651191,1.5315580218395588,1.8553658717888792,1.0,10238.791417446802,5.7168651779954756,1.5994151954216258,2.02367545971616,2.1567679783772022,1.0,11194.238878798551,6324.744966521182,20812.194975304745,5,1
7698,93.0,95.0,97.0,98,4.933466420343339,1.0,2.5613842366429087,1.101415255852261,1.3265108657696496,10641.731878314906,4.842488499062655,1.0,2.6326966251225854,1.319015741364262,1.401555871463717,11228.155888514844,6484.260025617323,21337.094956091194,5,1
7699,93.0,95.0,97.0,99,3.833365704911337,1.2181147691404206,1.3446205635711095,1.4827423471527148,1.0,8346.16734842662,3.8333655706753063,1.2181147152426783,1.344620971597177,1.482742483588415,1.0,8328.99170640446,4809.992710448575,15827.753790792322,5,1
7700,94.0,96.0,98.0,0,2.8789429031871894,2.039845612580033,1.7856616603739677,1.0,3.4952002999216276,11865.503418503655,2.972590424345546,2.3900490478822407,2.37024813391092,1.0,3.1780212960186494,13637.31107946861,7705.080759899765,25354.32557744795,5,1
7701,94.0,96.0,98.0,1,2.380203376814413,1.5115784842971152,2.519777340178087,1.0,3.4814027727763515,11469.341049687342,2.221130045667748,1.8094177733084547,2.9115596791907272,1.0,3.1902937715930384,12807.703030975284,7396.4485003882255,24338.74079187579,5,1
7702,94.0,96.0,98.0,2,3.545073917261248,1.365810139229439,2.5271914909945314,1.0,3.9357654543771714,14043.984170839738,3.5527989378064553,1.6844732806609322,2.8621050404560564,1.0,3.6611617766384517,15992.8361434735,9035.952421062526,29733.689590675836,5,1
7703,94.0,96.0,98.0,3,2.299565190496917,1.6264290905669228,2.1326819556411283,1.0,3.3218902955494314,10651.989091963562,2.374458591913651,1.925283720436491,2.503145933619089,1.0,3.146361180141809,11741.200639599223,6927.308377363543,22794.98910499969,5,1
7704,94.0,96.0,98.0,4,2.134988054001375,1.8847744949800744,2.0376467651461163,1.0,4.164196325930501,14596.123127365461,1.9151600350178917,1.9236211234770524,2.3449144532911084,1.0,3.994192680134264,16207.052640765196,9562.161058051464,31465.230832049692,5,1
7705,94.0,96.0,98.0,5,2.2689140165544877,1.6352517578482735,2.3354016645810827,1.0,3.2578141572223536,12408.463330162647,2.412493039664422,1.9455699595636096,2.657995101467615,1.0,2.9512197451792637,13894.4679032102,8024.05521410389,26403.942371196557,5,1
7706,94.0,96.0,98.0,6,1.4689507219117341,1.644607674988994,1.0321269558431005,1.0,3.651868619177682,8260.154711541574,1.3563975416394674,2.080751267423665,1.4401678052691727,1.0,3.3760386419959763,9449.75083217852,5220.987334778633,17180.1719990579,5,1
7707,94.0,96.0,98.0,7,3.230950138989809,1.8613315859761805,1.433546579884882,1.0,2.879402308098921,10184.061961449803,3.075966018633713,2.1677617305789543,1.743421420994367,1.0,2.7257477232109633,11444.625456945709,6609.2712013861465,21748.456517381765,5,1
7708,94.0,96.0,98.0,8,2.41008600128647,1.0010189443159034,2.4743950389720717,1.0,2.8206680324949605,8158.989590814863,2.3090995386827022,1.3843744427251377,2.7577922898142297,1.0,2.76390788921842,8915.833833446151,5371.789884651306,13636.082014884087,5,1
7709,94.0,96.0,98.0,9,3.664041126145065,1.7860220532141995,1.8983991775942448,1.0,3.634795008652322,11444.493194907294,3.5843889250294003,2.081588885122446,2.2615701658484135,1.0,3.350281499475396,13167.582746934666,7604.27903635477,25022.627598261424,5,1
7710,94.0,96.0,98.0,10,3.0363860557670366,1.9544123471522454,1.3510122442085049,1.0,3.4256154028968204,11542.662800467606,2.978760021019378,2.120574612034594,1.612735322843385,1.0,3.380197361013771,12409.111486043179,7321.375776765475,24091.706615852207,5,1
7711,94.0,96.0,98.0,11,2.42818324814713,1.9333580305896112,1.522556822299101,1.0,3.3408127171602144,12069.328249779643,2.3001880334039755,2.2464186048869696,1.935865130871506,1.0,3.2122033041604006,13739.669520579228,7934.659148134504,26109.77582933149,5,1
7712,94.0,96.0,98.0,12,1.9403107754197029,1.6115788045404635,1.6494166321632358,1.0,4.808408039789567,10044.542307831267,1.9286555164473034,2.0826149811677794,1.9667960509205566,1.0,4.590628160982094,11473.330910483475,6482.431964423163,21331.07954105058,5,1
7713,94.0,96.0,98.0,13,3.461233826877577,1.7804195277772745,2.4374320525466002,1.0,5.63371292120608,16457.995543173223,3.1689600068218313,1.886658615914932,2.6725713993073255,1.0,5.567182832424511,18208.23001378955,10742.855708135836,35350.422629335866,5,1
7714,94.0,96.0,98.0,14,2.099544748824617,1.043564442427198,1.917348769852069,1.0,3.4842260958606928,9117.981338855026,2.1010124882792836,1.4210129277413468,2.18345076625966,1.0,3.20730056843293,10253.163135763114,5793.03717170616,19062.558214588644,5,1
7715,94.0,96.0,98.0,15,2.3475316811316507,1.0525446447664906,1.5467915497468312,1.0,2.3900764689668446,9872.710713483984,2.428532153810613,1.5997369852120904,2.061192409567137,1.0,2.1731653733771283,11573.85947795147,6828.577091991368,22470.104106125444,5,1
7716,94.0,96.0,98.0,16,2.119052458710097,2.5068016277431737,2.498335529551477,1.0,5.1503319589150705,11079.739268509535,2.1279236624108875,2.7553115477422123,2.9337871855874327,1.0,4.661187576888111,12391.112042464267,7000.9783039923095,23037.40723963282,5,1
7717,94.0,96.0,98.0,17,3.0961868765364886,2.3357120206604893,2.4076429250276994,1.0,3.6178283958361637,15983.55512566283,2.8955654103634934,2.6356335263395243,2.5541271932351854,1.0,3.312605646439659,17651.45013944845,10193.71245553148,33543.412781022394,5,1
7718,94.0,96.0,98.0,18,2.3421013880258474,1.9009290757087596,1.4625503983973487,1.0,4.498986538774277,11226.11693258343,2.2570849415567262,2.1095333527463387,1.7617764238464853,1.0,4.14670741448512,12703.060666156436,7177.229276378388,23617.378388082725,5,1
7719,94.0,96.0,98.0,19,2.6054217372399493,1.8486665583827504,2.101293135148736,1.0,3.9572602222266893,11708.578741382307,2.653380774730082,2.03237041491828,2.5357953893239022,1.0,3.7039231323198636,12884.881788817516,7441.019233042116,24485.40516855739,5,1
7720,94.0,96.0,98.0,20,2.9717870051469637,1.6084605031011643,1.6572391576506718,1.0,2.4108139889604883,10232.052720756401,2.846359610253757,1.7441533295409273,2.0339570395575506,1.0,2.2633679923504078,11150.60547707146,6578.857231472162,21648.3763599725,5,1
7721,94.0,96.0,98.0,21,2.5185729883886996,2.350127533396931,1.647392166526969,1.0,3.0553113944000416,10880.645823498224,2.5277759422749146,2.7175460998543124,2.15146198963707,1.0,2.780330302267874,12193.054317420072,6889.07568934234,22669.180687152148,5,1
7722,94.0,96.0,98.0,22,2.060719385891901,2.001918955015168,1.6751453287110134,1.0,3.387611034141009,9550.05839583164,2.0174193799450575,2.301826485397365,2.0262883826937648,1.0,3.1265565240109274,10534.151124235435,6083.472274245963,20018.263466535864,5,1
7723,94.0,96.0,98.0,23,2.9401041925510483,1.3633193288803833,1.5882391838426266,1.0,2.771226133631582,10227.055406370444,2.823272981620344,1.764404189722903,2.041376909642519,1.0,2.6251711371382624,11643.58216789633,6724.16870196013,22126.538036364534,5,1
7724,94.0,96.0,98.0,24,3.417751756259367,1.4359630590281498,2.0991515863150307,1.0,4.283546009811298,13356.734652311872,3.2758815860599615,1.599605795252376,2.4640762338316438,1.0,3.9551962705035937,15151.385182005417,8560.532627833061,28169.274031758356,5,1
7725,94.0,96.0,98.0,25,3.2585202765500196,2.506154278472599,1.89317081332934,1.0,4.760569171164554,15130.435823969625,3.231770120341933,2.721472447429713,2.538364993661109,1.0,4.56914873717746,17109.290699873276,8923.153149626218,31809.388542649012,5,1
7726,94.0,96.0,98.0,26,2.979154184965424,3.2492712210754378,1.914189243869016,1.0,5.471397058061171,15038.743151243178,2.8763974347288386,3.2049200992965567,2.3643237282015392,1.0,5.328708356410666,17400.515939811765,10266.304404488941,33782.283724173016,5,1
7727,94.0,96.0,98.0,27,3.7469486987323117,1.6010069649261347,2.108640193591589,1.0,3.3617120793190574,12807.126494881028,3.7440905818189085,1.8575464592816318,2.470498097841732,1.0,3.004015364954985,14504.031299827804,8194.777684402708,26965.721440128575,5,1
7728,94.0,96.0,98.0,28,2.436999735684492,1.9105583918735343,3.1076928154631394,1.0,4.28361964977351,12547.500042520716,2.5357679350885607,2.194045243261764,3.5115883208302967,1.0,3.9055704214661353,14203.149149164696,8202.318633642612,26990.535674806888,5,1
7729,94.0,96.0,98.0,29,2.9382575104821638,2.047369183818796,1.7896549924607619,1.0,4.15508002112637,10307.067334735846,2.989692248663607,2.5478311836460845,2.4542296257736185,1.0,3.8638506190276742,11997.529783392747,6778.604327616902,22305.663813098356,5,1
7730,94.0,96.0,98.0,30,1.8992915018978471,2.092923071678016,1.833839270677493,1.0,2.9109638084301617,11505.381129536152,1.8700074025418194,2.4215675138011385,2.182731411023617,1.0,2.69219135181804,12532.175711910235,7237.331473628161,23815.150575614036,5,1
7731,94.0,96.0,98.0,31,2.01715315764934,2.4767005802862982,1.8916261306606512,1.0,2.8950967108335033,11315.239725183725,1.9380836799660044,2.66211753083132,2.1772985477281708,1.0,2.7467694780780527,11933.994719910623,6891.881950748384,22678.414966137847,5,1
7732,94.0,96.0,98.0,32,3.451677927401132,2.008922027845331,2.3576352063943102,1.0,5.510988896096709,14715.42090400924,3.3002336541755803,2.1630692559407505,2.676327150622089,1.0,5.3668182613266415,16500.34456733359,9528.948987635147,31355.94324991053,5,1
7733,94.0,96.0,98.0,33,3.1826141713002443,1.3996033744589482,3.0829105559622256,1.0,3.6527069656726154,11864.708906151862,3.2677086185252966,1.7434007325257974,3.5520929198058373,1.0,3.494167090138537,13126.279456993725,7744.504879626298,25484.054518428416,5,1
7734,94.0,96.0,98.0,34,2.4786452130370806,1.0369472414686889,2.3305656302434232,1.0,2.5958094922627435,9442.944615149076,2.5900162952461065,1.595995668098624,2.818800426089739,1.0,2.3200809043513386,10841.641776396673,6261.04812586908,20602.59426033842,5,1
7735,94.0,96.0,98.0,35,2.5570763055316954,1.8726842090274094,2.222318570883502,1.0,3.9184343342303305,13049.892592748258,2.649848273158795,2.2564089943649273,2.5659184368977854,1.0,3.512847074787285,14572.075081415673,8051.071482482157,26492.842057740443,5,1
7736,94.0,96.0,98.0,36,1.9013734994675868,1.5907935921669683,2.0884751689353873,1.0,3.2580462806138835,9139.32412845259,1.9099769888007445,2.0968633245390094,2.5668803524603114,1.0,3.026688399282529,10234.307948246758,5910.312840112504,19448.46532857533,5,1
7737,94.0,96.0,98.0,37,3.982449570128792,1.3046438440658747,1.66620887535681,1.0,3.047164088425974,7995.156204624997,4.019223745495999,1.7632334209026785,2.1857659532068325,1.0,2.72727433305275,9116.973662460648,5151.090119290267,16950.1683412543,5,1
7738,94.0,96.0,98.0,38,2.3402349500786297,1.4884604048289234,2.68245084320095,1.0,2.927611623322222,12860.995994245195,2.279081807750496,1.8027910697900962,2.9543601695334716,1.0,2.706595042530035,14061.409858029734,8120.464193012171,26721.18559239048,5,1
7739,94.0,96.0,98.0,39,1.9144968504595905,3.5206910169785255,2.3549567342657594,1.0,3.1103562501950566,8598.92669594188,1.893471954234935,3.8954676709496323,2.837699834884992,1.0,2.488071588631862,9424.205578340487,5442.478721491631,17909.01117755793,5,1
7740,94.0,96.0,98.0,40,2.4956654189996916,1.784383115144571,1.0,1.0,2.748322870494361,9792.879937969748,2.4282914776162725,2.0827935491290033,1.398725810098478,1.0,2.513876266668542,11158.211244631937,6304.389353217045,20745.212828962074,5,1
7741,94.0,96.0,98.0,41,1.9682056606699132,1.7007697487579199,2.2943842964140733,1.0,3.4854666119910918,10886.52401261002,2.065982346963323,2.0502446742206173,2.720439143131845,1.0,3.246499644503388,12078.176976596633,6975.147203984555,22952.407466103024,5,1
7742,94.0,96.0,98.0,42,1.9330658641137715,1.8286131291132417,2.5407833684124443,1.0,3.0222021784542608,9139.687590015488,1.8744526955592473,2.044892479660927,2.9474166403886475,1.2450846666190054,2.9497897833584155,9876.553821584635,5827.166754734935,19174.86496216197,5,1
7743,94.0,96.0,98.0,43,1.674703428243567,1.031094806802506,2.067583736636608,1.0,3.193014801891318,9284.930715902143,1.8504566769913242,1.3926526147583447,2.390107311162259,1.0,2.9546825892759605,10232.794205357326,5909.438653593855,19445.588731911404,5,1
7744,94.0,96.0,98.0,44,2.7085475371855656,1.9188589688929247,2.232685784521109,1.0,5.514133573602067,13653.932720330225,2.80068752654892,2.334330226524945,2.7937423960904386,1.0,5.292571417593394,16038.610696484464,9262.297677219778,30478.50090367192,5,1
7745,94.0,96.0,98.0,45,3.3831450492293986,1.0,2.291140581791248,1.0,4.973357737697873,13940.522362865398,3.380701505155598,1.2425461887431715,2.890180217060042,1.0,4.838858366222361,16450.77327507964,9705.956232296987,31938.402986618294,5,1
7746,94.0,96.0,98.0,46,3.313328775568593,1.5618192330153473,2.1815434475079227,1.0,4.141164786511837,12151.71671385383,3.3713810960551474,1.917672391761463,2.6369205745038067,1.0,3.9508098447813125,13712.040596492861,7918.703444474626,26057.272018143005,5,1
7747,94.0,96.0,98.0,47,2.229143294751439,1.1760832587345185,2.2334456178717876,1.0,3.8954362988298987,11893.544355541442,2.2268848018526906,1.593849770048441,2.551324882569596,1.0,3.719991712549555,13416.641011177899,7580.4021713155125,24944.058426978398,5,1
7748,94.0,96.0,98.0,48,3.1606940038763,1.6706305061461126,1.7647538355045904,1.0,4.363209099756633,12898.061686154238,3.2900536148283472,1.9613152040933612,2.153271376346114,1.0,4.009937665649264,14904.979928193088,8607.625908531509,28324.23910072334,5,1
7749,94.0,96.0,98.0,49,2.6798314379963637,1.7233522002947592,1.6643644064298575,1.0,3.625136740609941,11790.53499458617,2.510290109465436,1.8354211110935303,2.032785883994184,1.0,3.447200322830099,13221.205037151067,7635.245908954739,25124.527136304063,5,1
7750,94.0,96.0,98.0,50,1.8609053677391283,1.7472980555442945,2.56875227984688,1.0,4.119765046658929,10498.218846942946,1.7899355893891113,2.160713101870837,3.0641356466141194,1.0,3.821506494280758,11865.323014538604,6852.224040896044,22547.91671576903,5,1
7751,94.0,96.0,98.0,51,1.8462323740819335,1.8017575033330004,2.6950759887218174,1.0,3.1793415092578243,9206.016522943799,1.503121602065496,1.8568288079743824,3.0609376986151613,1.0,2.865895194623368,9992.051804632008,5895.310564732885,19399.09886685608,5,1
7752,94.0,96.0,98.0,52,2.1360580673577787,1.8525696380757788,1.888984426499968,1.0,4.488799650578772,9930.757207479883,2.1798106304439537,2.3070530416139037,2.62973689223834,1.0,4.236684161029526,11580.73373069693,6687.873729477476,22007.105861955803,5,1
7753,94.0,96.0,98.0,53,2.7696450267452883,1.796621812538465,1.8751394994620647,1.0,4.952758367095006,10179.875744763016,2.64057768420659,2.183058842277796,2.3729380255375734,1.0,4.60700140818043,12115.062955821479,6845.010570039136,22524.180080898015,5,1
7754,94.0,96.0,98.0,54,3.6346987810638085,1.5562676641900517,1.9509128838480319,1.0,5.016509587447346,14124.001701435895,3.6231204576995455,1.8356764827692753,2.416506425921526,1.0,4.918820710337944,16083.674476301467,9489.367941017865,31225.697925571614,5,1
7755,94.0,96.0,98.0,55,3.370793221040962,1.9003770211916517,1.0516225420120402,1.0,3.475020840298841,12369.565101613995,3.2922915235475965,2.0676148914805363,1.427039456816062,1.0,3.401094942838081,13970.790093189531,8242.766154981822,27123.63221938464,5,1
7756,94.0,96.0,98.0,56,2.8085673452525413,1.9615770090057116,1.5929447212915457,1.0,3.647080116398612,12112.52864785264,2.7255928365199384,2.0564468078011386,1.8554467370808438,1.0,3.5383341935893253,13063.593184755067,7544.225064196051,24825.014100132306,5,1
7757,94.0,96.0,98.0,57,3.031693097365956,1.9084744290355389,3.1570497784055407,1.0,2.541756263395139,13531.525153506976,3.1995746402074428,2.3083409363522587,3.563796080721467,1.0,2.122398241856457,14730.200901189797,8506.691020437109,27992.10293049818,5,1
7758,94.0,96.0,98.0,58,2.3941049195438864,2.219534810747443,2.47528891486143,1.0,3.1012465007435366,11913.361644845652,2.1652320780284535,2.1961615223055135,2.6123576210421064,1.0,2.7915648049382082,12732.684295036745,7512.28373407168,24719.90801382561,5,1
7759,94.0,96.0,98.0,59,3.6129300528689723,2.461630844805644,2.2292841139957433,1.0,5.4764629601311645,14930.024238757896,3.5822427231129232,2.629002780086021,2.6141625564377136,1.0,5.290960979310673,16624.390127415136,9600.58529858224,31591.669572257804,5,1
7760,94.0,96.0,98.0,60,2.8029859157073327,1.9347495718621144,2.731065458895797,1.0,3.1638016505623106,17154.388395148748,2.7787477736537163,2.0590533829547306,3.1008104668559753,1.0,2.8957221878757746,18622.340695388968,10987.181010279492,36154.3990509197,5,1
7761,94.0,96.0,98.0,61,1.9291351797809033,1.0,2.6767613529500354,1.0,3.1258822475462305,8927.968392237302,2.2295936813364996,1.4670208418067956,2.857559374136802,1.0,2.8158390866966942,10127.537414952712,5848.652857135191,19245.56709399187,5,1
7762,94.0,96.0,98.0,62,3.3383082510300537,1.3546034832376084,2.097397709788732,1.0,4.495472355388601,15336.38484224709,3.2435126598253308,1.6883083271956483,2.321261880335822,1.0,4.360580035617653,17452.9710227382,10079.090765631308,33166.23884417141,5,1
7763,94.0,96.0,98.0,63,3.5130652339415698,1.3790831252965954,2.147784177615805,1.0,4.388987692515895,12715.507637045286,3.541565185969935,1.8655865369578915,2.4204479819372815,1.0,4.109014297557588,14612.302097021759,8073.2969086045205,26565.97700694651,5,1
7764,94.0,96.0,98.0,64,2.7745261095955622,2.2253027298409958,2.0869035918456866,1.0,4.303267636298771,15350.312904845818,2.741728221384071,2.2011154024590907,2.3469539235516144,1.0,4.051768768493018,16528.42033268161,9545.162742123628,31409.296202714508,5,1
7765,94.0,96.0,98.0,65,2.77265843310936,1.7513693250312938,2.5250397546629504,1.0,4.325957591092667,14247.444466952455,2.8105813876081087,2.019888844784565,2.891679262075972,1.0,4.08934757395606,16211.267361237658,9362.006901114746,30806.603905377586,5,1
7766,94.0,96.0,98.0,66,1.9827028387969305,2.5048236852290358,1.7722985568144374,1.0,4.13865440889322,12183.173227804937,1.870612891635203,2.516121861385971,2.0298911382682916,1.0,3.8928921870673103,13241.960079266484,7647.231945776396,25163.968368580445,5,1
