,epiweek_start,epiweek_middle,epiweek_end,superlineage_combo,c0_MSD,c1_MSD,c2_MSD,c3_MSD,c4_MSD,c5_MSD,c6_MSD,c7_MSD,c8_MSD,Netau_MSD,c0,c1,c2,c3,c4,c5,c6,c7,c8,Netau_HMM,Netau_HMM_lower,Netau_HMM_upper,T,delta_t
1610,33.0,37.0,41.0,10,11.78853486601831,12.754698517106661,4.007895384032661,2.2804001740810405,1.0,1.2761667298683879,1.0,14.573235226000405,1.0,435.3851488610691,10.856236726001734,8.805724129586864,1.4286354799642946,2.480311175746909,1.0,1.0,1.0,13.511566777898581,1.0,411.65390770720035,242.87580554724826,799.206710561458,9,1
1611,33.0,37.0,41.0,11,14.96556465358194,16.01156680356519,5.793992454855285,5.365851896307594,1.0,2.6438423477690147,1.0,16.947201512465565,1.0,460.0954093876019,14.852545956823612,15.380679046088682,4.8085774471638905,6.196631781430353,1.0,1.7023931776177712,1.0,16.696583247194592,1.0,428.6655509900944,188.61284243564154,896.3086531748818,9,1
1612,33.0,37.0,41.0,12,20.211944259477477,15.223275350195395,5.529344813307497,5.475018063698866,1.0,2.46529825976758,1.0,16.33361108716171,1.0,501.33197797933576,20.21622053027562,14.584562584166953,4.408797384096119,7.102067231475375,1.0,1.708254045927855,1.0,15.988734555827131,1.0,484.7932395752451,219.3689409077984,1051.8459474297001,9,1
1613,33.0,37.0,41.0,13,15.804724977809958,14.515259772053033,3.965565987522084,4.007251173628646,1.0,1.6116696932511987,1.0,15.957362544465258,1.0,441.4931885492684,15.51248592317459,13.506063833510613,1.5834412777316966,4.028414295512782,1.0,1.3323772028886145,1.0,15.809229393545113,1.0,420.50053132318453,226.30415741967568,729.9008688469851,9,1
1614,33.0,37.0,41.0,14,15.739229298254267,14.773922236739532,4.743260392370244,2.875585382047192,1.0,2.5031030936492744,1.0,13.157367481797394,1.0,451.727511647006,13.270055039724387,9.062564711606619,1.0,1.2479006498197078,1.0,1.9765900398654503,1.0,11.193866666008264,1.0,351.76751564461404,207.54283423032228,682.9400955442231,9,1
1615,33.0,37.0,41.0,15,19.48839736939994,16.01020113241295,7.278389706013655,1.9372982807833075,1.0,3.449354821506842,1.0,15.778622142664451,1.0,479.2991936633784,19.488394259730757,16.01018941480672,7.278348784830356,1.937401711343276,1.0000372230125398,3.449329395967765,1.0,15.778620210406608,1.0,456.9227283765236,218.18060279979002,717.9447186146937,9,1
1616,33.0,37.0,41.0,16,20.06522035019373,15.41523886237822,5.17008546603397,3.5267185779693757,1.0,2.687473370236602,1.0,15.982682633786562,1.0,492.1179820627707,19.97952922726772,15.120155636691075,4.3792377753594165,4.4955023313953095,1.47569228666562,1.7596204147152275,1.0,15.863246163358921,1.0,475.5818097410002,221.14554152956512,727.7011409306202,9,1
1617,33.0,37.0,41.0,17,11.126595226703063,15.624458228896062,7.381178539229243,5.074187816157143,1.0,1.0685244373615297,1.0,13.087413076919535,1.0,495.59625432570573,11.073777778837522,15.400923903437198,7.01631562839143,5.3424699548772505,1.0,1.6536193789205176,1.0,12.911697889437615,1.0,576.6022446329673,296.95015598597814,977.1436756803556,9,1
1618,33.0,37.0,41.0,18,8.331538979238891,14.589226128212022,5.613177351738043,3.346431965237702,1.0,2.4248257153490207,1.0,15.411150748759994,1.0,411.6479486114799,8.33154221579632,14.589201891050411,5.613135243688183,3.3464752276227974,1.0,2.424815682592405,1.0,15.411141827341229,1.0,391.3086204299507,177.06715074455266,790.8302841195186,9,1
1619,33.0,37.0,41.0,19,17.774843119924004,17.162705461998094,8.417057193124876,3.6239247320844425,1.0,3.804591612943504,1.0,14.725817378533895,1.0,470.8331728399663,17.70817799805098,16.945082337106083,7.7292817086711985,5.789124111432455,1.7242509388392435,2.651199869818344,1.0,14.651671140003486,1.065855085305312,426.99965496129187,203.8923352440169,670.9277698200557,9,1
1620,33.0,37.0,41.0,20,11.47739157195124,14.009595205066,4.622491420815511,4.105752586398763,1.0,1.1680744828678455,1.0,16.11518878826695,1.0,437.16251108444084,11.47738030712664,14.009564640521228,4.6224541536477775,4.105772121623458,1.000121644512666,1.168094288291388,1.0,16.115176756506088,1.0,405.80916316421775,205.26185554013915,654.323919922476,9,1
1621,33.0,37.0,41.0,21,13.925829124496842,16.547466257086565,7.210126117904969,4.225085790367148,1.0,2.5468648442907362,1.0,13.598734277269518,1.0,370.7652410465418,12.327733573798527,12.949044069520335,3.207303136016596,2.2615228618372676,1.8349577232815313,2.21125616033241,1.0,12.463398775335481,1.0,335.0971124599669,189.32986853988135,623.0085417765326,9,1
1622,33.0,37.0,41.0,22,17.01292566679911,14.694558402464924,4.04232900999392,2.7740958330378986,1.0,3.2734504472091257,1.0,16.473060337799343,1.0,411.46967499936017,16.781344069451755,13.913135194355483,1.271411404950957,3.49717074449448,1.0,2.2155004864426084,1.0,15.980648310855882,1.0,378.55566448436673,204.42005882155803,672.664296122221,9,1
1623,33.0,37.0,41.0,23,6.661818285651596,12.934924992435239,6.780234806666639,4.469067411040316,1.0,4.3938928922718015,1.0,14.564865412545398,1.0,360.0235520895602,6.724492321113831,11.379088360249781,5.050790681594453,5.8018860625978,1.0,3.8607596443085477,1.0,14.280577623676281,1.0,403.6547589581842,228.06493881137408,738.7289651933331,9,1
1624,33.0,37.0,41.0,24,15.252886529218454,14.06809752384044,4.999705152089845,4.231492094807293,1.0,1.709018161938144,1.0,14.645041137418952,1.0,495.45396069028214,15.178859543602357,13.31768297077082,3.2409711981307705,4.442550412748956,1.0,1.2243772928649796,1.0,14.527899913200635,1.0,480.82066086347686,256.27919883948795,834.6039825906953,9,1
1625,33.0,37.0,41.0,25,7.110513175885609,17.15272775038961,6.285984997055817,3.774996261603712,1.0,1.484818354208324,1.0,15.326394803562456,1.0,362.8170034922806,6.441019688921891,15.533463742090543,2.553029397367516,4.438409083883251,1.0,1.277353253810157,1.0,14.987860611795,1.0,334.33558775959744,179.37911354404582,552.8324670678728,9,1
1626,33.0,37.0,41.0,26,11.197131143802322,19.973211068355724,7.4737761260439495,7.036829405245008,1.0,2.48883137917055,1.0,15.52436794895805,1.0,383.4675440244581,10.902108787734132,19.44314766412003,7.095033487623859,7.525765132610927,1.0,3.321211236025344,1.0,15.33811938707484,1.0,420.9362823436826,222.04388893629255,730.6572413715611,9,1
1627,33.0,37.0,41.0,27,9.303813229507865,13.78288316832423,5.120050145941601,5.264516804563896,1.0,3.6479514315864114,1.0,15.588925199730308,1.0,524.4090894032704,9.30381181046237,13.78286354643701,5.120030422880787,5.264538904265474,1.0000143919499658,3.647914743785688,1.0,15.588921331993877,1.0,488.33142660578494,239.28239903683462,787.3822532408662,9,1
1628,33.0,37.0,41.0,28,15.325916599458496,12.129447455623389,5.7598104124348515,4.619123831200808,1.0,3.194793635460975,1.0,14.448655268052125,1.0,560.586045435827,15.19310284790221,11.672754192316996,4.86210139676363,4.900792793186785,1.0,1.8586254173891479,1.0,14.323425404709267,1.0,510.51275784164005,237.38843239636265,781.1499698512788,9,1
