,epiweek_start,epiweek_middle,epiweek_end,superlineage_combo,c0_MSD,c1_MSD,c2_MSD,c3_MSD,c4_MSD,Netau_MSD,c0,c1,c2,c3,c4,Netau_HMM,Netau_HMM_lower,Netau_HMM_upper,T
148,24.0,26.0,28.0,8,1.6186929840019098,1.0,2.3591985879256945,1.0,6.733226241521829,4975076.430643367,1.9928814067125615,1.0,2.1769071904972126,1.0,6.731851630106533,100000000000.0,708975000000.0,866525000000.0001,5
149,24.0,26.0,28.0,9,2.339214949499902,1.0,1.0,1.0,6.17514825677697,7020618.368045905,2.6571874810430547,1.3260237050893147,1.0,1.0,6.181684618280885,100000000000.0,708975000000.0,866525000000.0001,5
150,24.0,26.0,28.0,10,1.0263535124400245,3.5608781454375964,7.207709805383605,1.4993329105978161,9.810900522550098,1776.7835746287017,1.0263567550073118,3.560880730026698,7.207712836402139,1.4993312550201416,9.810899704808662,1667.8358746520917,645.8131329994469,15966.753996503312,5
151,24.0,26.0,28.0,11,3.310140683738077,1.3974659464788157,6.206185883021048,1.0,3.498433198361893,10000000.000000006,3.3101436805536735,1.3974782689113785,6.206183427204796,1.0,3.498429374245006,10762.085935343955,4366.915456448381,19566.070124118385,5
152,24.0,26.0,28.0,12,1.1234406155748282,1.0929007373535682,2.5722314360434884,2.6910157245219803,5.414013668788628,2856894.033505886,1.6209177177581218,1.8480915324421872,2.295401758687988,2.281326099307198,5.424398230890243,100000000000.0,708975000000.0,866525000000.0001,5
153,24.0,26.0,28.0,13,2.47720224033765,1.0,4.5568046504130235,1.0,2.4234111450869547,646.4458769987405,2.0527068850543233,1.0,4.025823857691119,1.0,2.833058164271985,624.0104746793328,158.08910600421768,1160.152807731811,5
154,24.0,26.0,28.0,14,3.44081133054332,1.5672305918971354,3.8172641915718257,1.9093355345865144,6.426639229886268,10000000.000000006,3.713970846304394,2.1752734387953496,3.6691777608853857,1.849881964542299,6.46085809258706,100000000000.0,708975000000.0,866525000000.0001,5
155,24.0,26.0,28.0,15,7.080226918273346,1.0,4.731004322538934,2.877759313167556,3.7953694220552343,4062.485989594644,7.080226993580178,1.0,4.731005141221294,2.877759252734213,3.795368837133901,3947.9978183554176,27990.317532685323,34210.388095504284,5
156,24.0,26.0,28.0,16,1.0045180094351343,1.0,1.0,3.6141578803803807,5.446874358016835,396.12416465807945,1.0425058621536114,1.0,1.0,3.796563651560627,5.44208685951643,448.4058152705389,206.69168753084801,1879.7583781944536,5
157,24.0,26.0,28.0,17,1.0,1.0,2.135178442073348,2.1962234553199687,5.6157222619039935,3407.598719573169,1.0,1.0,1.7699402105829107,2.310009231185817,5.627957549492891,4483.41246496638,31786.27352349539,38849.889862049924,5
158,24.0,26.0,28.0,18,6.051795647176148,6.079078461103566,1.0,1.0,4.917108854011348,2177028.236536495,6.051829116865599,6.079079806080796,1.0,1.0,4.917103449761872,3430.868603499426,1422.4909056047622,8060.781798426987,5
159,24.0,26.0,28.0,19,1.0,2.7003172444706562,7.172777952512033,1.0,2.8807050988685106,305.06496375662135,1.0,2.7429140208540006,6.992675484272778,1.0,2.1698168199746304,291.87719691736305,32.0786065410569,542.654591961106,5
160,25.0,27.0,29.0,0,1.0,2.6586917322227293,2.35042454245004,3.748985013400654,7.701751966699051,599.193066570231,1.0,2.649802067484465,3.323585492147124,4.439030698848439,10.420661857084866,1701.032608023531,802.8329799028238,3302.474845406369,5
161,25.0,27.0,29.0,1,1.0,1.0,2.1562074514845593,3.870023190149417,4.416282889452483,277.3066138757012,1.0,1.066364451071598,2.5464190791845813,4.011984509842425,7.5474927119399045,373.8537749581536,197.71847404532733,928.8358952744788,5
162,25.0,27.0,29.0,2,1.0,3.6052106661760637,1.7822847614740698,3.3509503344868,8.875961768223332,661.2960920283688,1.0,3.2988460535764066,1.7851830663745931,3.2966571986387474,9.005155988917412,841.2560826652009,480.0945616975306,5740.374291791676,5
163,25.0,27.0,29.0,3,1.0,2.1903751212830445,3.2570912061259416,3.8315473594181673,7.839130009286687,464.27641966119654,1.0,2.1903723476351593,3.2570896454420364,3.8315463328055133,7.839130986438945,457.9129260945359,235.23829465643968,1188.2949328417321,5
164,25.0,27.0,29.0,4,1.0,3.5266593178223626,3.7874782301077055,3.8830703194886427,9.946461677813877,4098.175931719913,1.0,3.4133645390070413,3.922981028562877,4.334390210652316,10.003085178162964,100000000000.0,717837187500.0,841712828396.8712,5
165,25.0,27.0,29.0,5,1.0,1.841691416853889,3.038902619582656,3.69751081723559,6.872887042912113,474.65448377818075,1.0,2.0162153313096813,4.067120145705731,4.229889636214593,8.54168371858896,952.6618481779356,284.20008039328997,2017.755109498669,5
166,25.0,27.0,29.0,6,1.0,2.4908634276100603,1.7954332652502039,3.319494847904406,8.21948316251088,571.1907097669001,1.0,2.181409725164034,1.9829098483650158,3.5496795106575343,8.280687886456878,822.1619056773634,377.40393631766665,7770.9774820270895,5
167,25.0,27.0,29.0,7,1.0,1.9467656803092928,2.2891384332910514,4.612989061006668,5.7851035789022385,417.69895462340793,1.0,1.9905337422132954,2.705859261773703,4.917763925917735,7.671366997126137,583.2148963049721,172.33254094059174,1583.1668923367693,5
168,25.0,27.0,29.0,8,1.0,2.5393536997917123,3.0631121523485136,2.22352024874674,6.6963140053682855,461.2603286181381,1.0,2.5393501906254587,3.06311119948219,2.223518739144401,6.6963144848263125,452.4000662196829,187.61784512017758,841.0967897815087,5
169,25.0,27.0,29.0,9,1.0,1.8497451250994954,3.376508649698335,3.1498047576182704,5.530432255871985,339.1230020754979,1.0,2.3763041506373854,3.533175212603192,3.6266497634483987,6.041069558561537,498.40486376098414,235.39197699209694,1898.508579022727,5
170,25.0,27.0,29.0,10,1.0,2.2296236789057935,3.3841415444562797,3.2984309250179726,6.879267391032113,880.2643665081883,1.0,2.1802791796739585,3.380948922813429,3.306120779641194,6.886657516335965,1073.0798763638704,616.6806844979396,4306.1457269394,5
171,25.0,27.0,29.0,11,1.2856719685042854,1.8667192374584203,2.727627983290192,3.6607006977789633,7.2787066361633235,769.0252708575496,1.3415310844019934,2.0163865147428583,2.628830259082632,3.924969993751606,7.349564813580422,860.04455283808,817.543066845053,1428.534002264051,5
172,25.0,27.0,29.0,12,1.0,2.267611933647042,3.421310043969481,3.5577627226770874,5.987805069143819,386.47271242002245,1.0,2.5515882982820437,4.155244260430006,3.982455401427888,7.652933300821987,587.7931904606762,207.43909715810565,1141.172847975578,5
173,25.0,27.0,29.0,13,1.0,4.771075910820829,1.9162442736182295,3.831131751537466,6.708196333006411,684.6675063417409,1.0,4.868263579950089,2.652951158618472,4.435188057767367,7.35238477206542,1240.6163001462105,322.5694755937514,2797.5897568297046,5
174,25.0,27.0,29.0,14,1.0,2.758299303882898,2.849700892359052,4.206200785699612,7.936337091053663,413.81840192818845,1.0,2.4790967101696006,2.8339818289716896,4.278085384985349,7.976778120348287,432.17271655031755,185.2658766799139,906.0090711528117,5
175,25.0,27.0,29.0,15,1.0,3.2175742125484814,2.158302601309653,3.5415334704475754,8.9548745403758,701.795099043281,1.0,2.920965534425662,2.110041386362419,3.617236834797542,8.976708107448756,747.3624630811904,207.61945683008534,1819.4712777510326,5
176,25.0,27.0,29.0,16,1.0,2.6793466544157725,4.186136904737639,3.974638339764985,7.758966752026412,1445.0924253384937,1.0,2.2283706312408045,4.220567644982051,4.21174180083432,7.77593913961189,3966.4833524516334,28121.375348043966,34370.56986983152,5
177,25.0,27.0,29.0,17,1.0,2.134758375481257,3.183313061594244,4.232489160862096,6.769297227861384,382.7150850301411,1.0,2.7642667635430596,4.139534551143076,5.035429188300044,10.473444953153127,1059.2721940209678,277.6756971561972,2012.9566789584358,5
178,25.0,27.0,29.0,18,1.0,2.637910146907768,1.779791540079827,5.460493233046388,8.183852095378537,497.34538391213863,1.0,3.2003835740507824,2.5515428346038402,6.80796306792077,8.745315734288019,1020.999820027243,554.0501654059381,8638.24962048884,5
179,25.0,27.0,29.0,19,1.0,2.435846807579116,2.7009885596959986,3.8297881965177303,6.291650168222535,715.8567756755173,1.0,2.2722774140547277,2.6870557962879067,3.9870708750628197,6.50844087088656,888.2549486236502,784.6400088667015,1475.391469663883,5
180,26.0,28.0,30.0,0,1.0,2.063360305921224,2.946395862295035,4.577523542732968,1.0,198.77520486016905,1.0,2.0633562890496275,2.9463814846789846,4.577508743935989,1.000000646117175,192.13876569112932,98.9514643309316,349.12483200889403,5
181,26.0,28.0,30.0,1,1.0,4.451370800438952,4.512888718810739,3.272583684135337,5.04114536918554,312.05493091913394,1.0,3.438665570872538,4.216975471496427,3.458406238765051,4.800950571216088,299.86626336705564,77.25916238883504,675.9579250747963,5
182,26.0,28.0,30.0,2,1.0,1.0,4.6760581602724,2.4653621226745446,4.827145781775623,177.32325811109467,1.0,1.0,4.593777295403181,2.1319754331963594,3.2739196523844463,178.67067020462295,105.41569542072753,346.8807071536761,5
183,26.0,28.0,30.0,3,1.0,1.0,3.8740129917444395,2.337489274275924,1.6861821335133533,125.12298391500562,1.0,1.0,3.7458032104000822,3.0039427123027274,1.9944866440186169,148.19600015013887,87.43564008858195,287.7155678128551,5
184,26.0,28.0,30.0,4,1.0,2.3241857944897517,3.70403580304202,4.017302951134246,1.5667229002739005,367.1820813469367,1.0,2.1589561504689003,3.798364068579204,4.041951142681255,1.1793621118253907,362.44685723034866,104.40864553038448,703.6735352125959,5
185,26.0,28.0,30.0,5,1.0,2.831719253736863,4.259757730534455,7.016608118970707,4.998011403762837,285.872172357671,1.0,3.142172275841212,4.143688270480351,7.318500158459959,4.317955472356022,287.02482349601235,105.77806693664442,557.2452021976002,5
186,26.0,28.0,30.0,6,1.0,1.0,2.2043003007588737,3.9809441131686456,1.7814721947922016,138.7135978190088,1.0,1.0,2.229640703771286,3.821512362550193,1.6950239705898744,152.79581069691426,90.1495283111794,296.6458837590092,5
187,26.0,28.0,30.0,7,1.0,1.0,3.816356033888999,5.975895257133819,2.442327661992696,167.0581505559906,1.0,1.0,3.973301638184125,5.9683885723639705,3.4375271179253972,206.92291586105188,31.081092966377653,401.73111399861483,5
188,26.0,28.0,30.0,8,1.0,1.0,3.7647813366064464,5.060378294435337,6.72546644964688,289.5110670644567,1.0,1.0,4.027903592655274,5.122432732989387,6.312751734324688,340.7078774787034,157.97809811957137,1278.983012772465,5
189,26.0,28.0,30.0,9,5.086824964601779,4.361997148138209,3.6675721009492133,3.813637940763462,4.921856812354861,597.7788851369186,5.032227727639638,4.475453971220459,3.3462505336544925,4.052102182767211,4.661231485588129,518.4093078563628,128.9692053082313,1006.4673015348106,5
190,26.0,28.0,30.0,10,1.0,1.0,3.8390035337028694,2.4084092760284572,1.008099658876996,155.32815835817155,1.0,1.0,5.089368610126931,4.215613377690148,1.3034616061757294,190.94457879443067,112.6573014887141,370.70992370217886,5
191,26.0,28.0,30.0,11,1.0,1.0,6.2110808909351025,5.303869829145993,2.967378875463412,337.6691048264732,1.0,1.0,6.328700812741741,5.290602849455814,2.3617145561671613,326.3466938768042,132.7721347612722,620.1633166652474,5
192,26.0,28.0,30.0,12,1.0,1.0,4.15153256108446,3.929335925535979,6.470203796941477,217.84145659717413,1.0,1.0,3.750864425230581,3.7120859050127746,6.0981044300476865,212.1625255797852,90.53650920696893,394.45002886104936,5
193,26.0,28.0,30.0,13,1.0,2.2729494971051887,7.181079936613407,5.230109864298954,1.3879430291833574,166.10262080047892,1.0,2.2389866853635847,7.4164645100827835,4.370588550213232,1.1141033119544062,171.57206808879016,101.22752017238622,333.099104840758,5
194,26.0,28.0,30.0,14,1.0,1.6454694223236976,5.2732213689163,6.0371539648660315,3.8398693268086372,304.15307475870856,1.0,2.011178835428365,5.166708867766502,5.878404680299801,3.5816522730865508,322.00884176255835,114.53091885613274,611.9200073109643,5
195,26.0,28.0,30.0,15,1.0,3.151490684301106,5.114370970977963,6.502344692178099,2.6989687118918253,206.33213432492772,1.0,2.8188647663460347,5.620464160492746,6.564120723493028,2.729438025165288,209.1286210707464,63.07654267245077,487.9129145167264,5
196,26.0,28.0,30.0,16,1.0,4.139230530216851,4.495732764193608,2.4265390718177584,1.0,133.82767752661167,1.0,2.214372571053594,5.7037252386012804,2.3919589049452368,1.0,132.30012599545145,57.499670144176974,245.97081117231264,5
197,26.0,28.0,30.0,17,1.0,1.0,3.818081630888009,4.706703770482018,2.732654586117537,153.87282646566416,1.0,1.0,4.265484863011064,5.230005006584412,5.210910016661966,226.91606420412853,69.80736634283136,440.54687165784446,5
198,26.0,28.0,30.0,18,1.0,1.869174860224922,4.648264844334645,2.9904479083182194,2.1661916174636437,168.23458336081046,1.0,1.725434468222112,4.461476171471556,2.214529669976932,1.0081027588879983,157.0676460316913,90.70656558330174,298.47886965445446,5
199,26.0,28.0,30.0,19,1.0,1.1584933728473543,4.484233124591943,5.178360230564337,1.793603361798194,131.51766384030535,1.0,1.5221846950727267,4.829999056707466,5.339984438230293,1.4439373922375283,136.5255475366675,55.30404779841952,265.0579326748207,5
200,27.0,29.0,31.0,0,1.0,3.785340540772471,1.1212892204913543,1.3215570769015457,3.270476390903858,101.98237378405351,5.556616872386692,2.7880518504435123,1.0,1.0,2.3014512376414458,92.82796038552156,43.30251160198341,180.22112138095065,5
201,27.0,29.0,31.0,1,1.0,4.079135089669208,3.177166224424633,1.0,6.162027046833485,136.8947510831738,1.0,3.7187748596551056,5.000433012663499,1.0,4.633342700940971,157.57227134504475,16.869953894980355,305.9191575728796,5
202,27.0,29.0,31.0,2,1.0,6.958994397253731,1.0,2.4472495651187085,1.6609835016066223,103.47555838049524,1.0,6.0364165064498305,1.0,1.0,1.0762907698939503,95.34897521235965,56.2558953752922,185.11555315801277,5
203,27.0,29.0,31.0,3,1.0,4.53127864309838,1.0,1.0,2.0628625143997077,95.24826373828839,1.0097443513972029,3.6344086819540022,1.0,1.0,1.0,91.34716406648789,53.89482679922786,177.34622493763015,5
204,27.0,29.0,31.0,4,1.0,4.87965832154393,2.4473388949502604,2.1586383896590835,5.4529348505826185,158.28182741406718,1.0,4.2808447449088876,2.949880943559472,1.4276646663041803,4.667261857573632,146.94844534682858,57.015976961998426,344.55896312957054,5
205,27.0,29.0,31.0,5,1.0,5.3057583997978455,1.1866437188221275,1.0,2.4077494625242526,114.71627985503584,1.0,4.903378410411864,3.5886407315817404,1.0,1.0,113.61224982910157,36.22734874276722,220.57284229641388,5
206,27.0,29.0,31.0,6,3.1572398237504173,4.440867496706254,1.607517205531208,1.0,1.0,93.40895689474874,8.591135095093382,3.3434276615047236,1.0,1.0,1.0,97.82777853604432,42.58757040133893,189.928033286004,5
207,27.0,29.0,31.0,7,1.0,4.285265274272053,1.2344007262226595,3.0776939213630112,1.0,132.1792189528993,1.0,3.8798448498285505,1.6102237562082502,2.1063447351536038,1.0,113.23658970916763,66.8095879284089,219.84351583279854,5
208,27.0,29.0,31.0,8,1.0,2.553938740123398,3.7683969797536054,1.4233383529749062,5.072556288649843,112.53330522572193,1.0,1.2255479421506639,1.097291517972094,1.0,2.5896578277603695,80.86808272693683,47.71216880889274,157.0015811232795,5
209,27.0,29.0,31.0,9,1.0,5.594450102430171,1.4763851364238063,1.9215484797495326,1.0,85.80800431436101,1.0,4.576553807581479,1.2938105500026702,1.0,1.0,80.88346615305737,46.71020170339064,153.7045098786786,5
210,27.0,29.0,31.0,10,1.0,5.158388773331278,1.5442126915635506,2.164759317936193,3.046190130895549,127.65404623037703,1.0,4.532162488799825,2.6982699817830773,1.8960769914540223,1.6442488411419935,116.94490229243456,14.333744876537935,217.42256300138317,5
211,27.0,29.0,31.0,11,1.0,3.7714468700864696,1.7024469600549963,1.0,2.633197573412316,143.15962232248415,1.0,3.0029792356775924,2.3247529574381125,1.0,1.4918749826048785,131.7991771219548,18.814512831560805,245.03945302096773,5
212,27.0,29.0,31.0,12,1.0,2.5403902027076595,2.3086499229841433,1.0,2.9804219434835058,152.71327744932154,1.0,2.0055154090646115,1.8158037457498784,1.0,2.1707508132804514,139.06954127434076,36.36335621608636,264.2767019921687,5
213,27.0,29.0,31.0,13,1.0,2.5250971858269016,2.289525364561914,3.615556262995441,2.8896832736359226,123.06074576998363,1.0,2.2547824764641073,2.2598726894135264,2.5287897331461213,2.92794842783329,111.86235546689399,47.4317599164408,212.57432870615852,5
214,27.0,29.0,31.0,14,1.0,4.728384424999426,1.736570977250191,1.0,3.782737753923327,122.63442114310773,1.094207950510083,5.657688249644005,3.1562077631861283,1.0,2.512949102939918,117.86733909582246,50.86060379487503,231.08301527411214,5
215,27.0,29.0,31.0,15,1.0,7.426819527836505,1.0,2.1004162916569458,1.0,87.3321778986159,1.0,8.940996416387469,2.677695616308917,3.1126282657497115,1.0,92.51083818584607,23.291022385145432,197.0821226110874,5
216,27.0,29.0,31.0,16,1.4213570479483322,3.859103119011768,2.1921636164199723,1.0,1.0,112.3774541968233,1.493980243118874,3.5790333260758005,2.426117985008857,1.0,1.0,114.38978269086451,70.34971635488165,216.20621576999952,5
217,27.0,29.0,31.0,17,1.7370256573215113,2.039165002355398,1.755238711620137,1.0,2.0013692253015987,94.33927207302098,1.7967126390276311,1.7159298562208665,1.7752985821163372,1.0,1.8655634798308824,92.38488260138992,43.077897259202004,197.0749520614193,5
218,27.0,29.0,31.0,18,1.0,5.221361440496237,3.091037753109815,1.2698563676564092,3.145584941201091,206.9813597826274,1.0,4.93898805429461,3.5845232257180726,1.293483929099883,2.244925116295214,207.71944753329367,52.09689449792322,494.88752236499136,5
219,27.0,29.0,31.0,19,1.0,4.940116732534996,2.935505070659275,1.1045250073750335,2.4371075118429686,137.65816403352386,1.0,4.093056014348726,2.9017472053470406,1.0,1.7838546609107242,126.23842766215911,19.377149147747872,229.50847473578656,5
220,28.0,30.0,32.0,0,5.892428360191214,1.0,4.762380394330992,2.543889808428537,3.7868109150552156,1994.2563890046324,5.353762473355445,1.0,4.179103683944997,2.740911640456461,3.9916513743664668,3113.794142798885,1391.45270333226,27732.60398736199,5
221,28.0,30.0,32.0,1,5.384782833868547,6.0242321064233995,1.0,4.94680410926967,4.368606858248164,1899624.4297661323,6.925137866893463,5.524513217527354,1.0,5.5552585191723205,3.654348278585783,4343.231829956301,949.0253040523644,1159.919816064001,5
222,28.0,30.0,32.0,2,4.012350227027995,1.0,1.0,1.0,3.5347100227713417,181.77590780710975,2.744277331475106,1.0,1.0513348355627796,1.0,4.199065725661918,179.39305431812576,64.53053943967379,326.1965344395775,5
223,28.0,30.0,32.0,3,6.284139290760883,1.481724438532179,1.5747797152975826,3.7150827728188087,1.0,5720398.0200667875,6.049936911746791,1.2977059229223042,1.993805393763972,4.376471783088838,1.0,100000000000.0,708975000000.0,855693437500.0001,5
224,28.0,30.0,32.0,4,3.003139904105824,1.0,1.4111270112022558,4.539371259208303,1.0,319.7795551353775,2.481104575882613,1.0,1.8484936991919876,4.176286985241926,1.0,339.70706980962973,103.31970461567744,603.6333317386498,5
225,28.0,30.0,32.0,5,3.4045561611765742,6.414640275404311,2.234392174016904,2.4616996300143428,1.0,1161.357119757004,3.4801286890424383,6.22735881359759,3.0566083634788237,2.445604287515491,1.0,1498.7018629497647,604.5433136577759,2663.0779257030435,5
226,28.0,30.0,32.0,6,3.123743535006998,1.0,1.0,2.558491035730554,1.0,238.67495774961097,2.0279461968052734,1.0,1.0,2.8247533153909146,1.0,255.4372366865328,67.6437611835209,606.4839175851658,5
227,28.0,30.0,32.0,7,5.546764461554391,2.732983526891626,1.1519595908623217,1.0,6.2444779210302475,369.2061828871629,7.372410609162893,7.233073346113671,1.7327619058797121,1.0,9.46705444480469,100000000000.0,708975000000.0,866525000000.0001,5
228,28.0,30.0,32.0,8,3.0627328816244357,3.7731668176511723,1.0,1.0,1.870372373630806,132.98793834754585,2.3495788435912273,1.116233760072885,1.0,1.0,1.0,111.64632391155233,61.184255484624885,347.18753237586486,5
229,28.0,30.0,32.0,9,6.598652984056184,9.22666017322999,2.0524564114167005,4.542999965624952,1.0,8413403.98111808,6.572576849492439,9.121107123147814,3.1328361358093586,4.503943073483944,2.0279151951774086,100000000000.0,318751875000.0,377098906250.00006,5
230,28.0,30.0,32.0,10,4.9394155243065,3.605741963596149,1.0,4.558373238992364,7.2747490445873595,7549744.793100207,4.784665933160056,5.101901811800875,1.0,4.212194303018051,7.707903363968221,100000000000.0,310323339843.75,387088281250.00006,5
231,28.0,30.0,32.0,11,3.909821663000852,1.199913414028109,5.367367872507081,3.191547007243757,1.557124787889529,4003858.292477545,3.8389756411461633,1.0,6.261100919754601,4.949183414142222,2.038846878470264,100000000000.0,326925000000.0,399575000000.00006,5
232,28.0,30.0,32.0,12,5.464054080764478,4.618078210765395,1.4700911480839405,1.3955611033719466,1.0,1655.3317370513519,5.516667533352396,4.644825072998924,1.5383569468467133,1.3236137712335527,1.0,3507.994057620418,24870.80087001436,30397.64550779533,5
233,28.0,30.0,32.0,13,9.52891802595338,1.454735912984322,1.4352836349061087,2.4821080508950804,2.2367288572771744,1376.1820846318776,9.428531169996184,3.849972885824198,1.285580271479117,3.012717022686829,1.9150715441750248,100000000000.0,337675559138.1281,398641731475.07294,5
234,28.0,30.0,32.0,14,6.588637052819402,1.0,5.011591251254872,1.0,1.0,282.29539098693715,4.526964009247026,1.0,4.483494213164505,1.0,1.0,240.9261624266544,24.98877489007728,467.7468187625175,5
235,28.0,30.0,32.0,15,4.284087500814475,1.0,1.0,3.8056876162039983,7.54992658564832,1449.2230357279748,3.96369835773342,1.0,1.065266532165824,4.183672149607235,7.330580733074603,100000000000.0,708975000000.0,865171054687.5001,5
236,28.0,30.0,32.0,16,2.4161636533025006,1.0011559599116684,1.0332001592102316,1.0,15.25071089505153,344.71536188621496,1.9980152495745884,1.0,1.893437478499764,1.0,15.310247810295609,345.27315915186375,147.69654186122517,684.5335485449933,5
237,28.0,30.0,32.0,17,13.81156935181988,9.378556742227545,1.0,3.645026865459306,1.0,10000000.000000006,16.078177343106933,11.059135263020405,1.0,3.7698652881121895,1.0,100000000000.0,708975000000.0,866525000000.0001,5
238,28.0,30.0,32.0,18,12.361630530098521,1.0,1.3380421537889862,1.0,1.0,193.37582184463997,9.044367041170442,1.0,2.1976776630839563,1.2018654931800072,1.0,223.10853461451987,25.713393481344706,433.1547319460529,5
239,28.0,30.0,32.0,19,8.084399312982573,4.819201398023153,1.0,3.97308964322272,1.0,367.97050259441727,8.084400475629502,4.819199039075173,1.0,3.973087747124538,1.0,363.0488264157605,105.85230973798267,940.0171920888076,5
240,29.0,31.0,33.0,0,1.0,2.2398394682861675,2.0449703511288946,1.5941420349410955,1.9208733991924334,336.9644361461339,1.205725149230328,2.2918597859122243,2.566166869645566,1.7139164244128113,1.7694538317258208,347.9118241655212,116.29601402315207,661.1439761145434,5
241,29.0,31.0,33.0,1,2.674962663907163,4.029529656941996,3.0465540380185585,2.23121347697218,3.0443442064031343,356.2296261937041,2.674968582160199,4.029526089043447,3.046563160083468,2.2312243296646725,3.0443432597520177,343.6887013724092,125.43728649162378,625.5209916041505,5
242,29.0,31.0,33.0,2,4.99648141244372,3.545655938921467,2.3592689195976244,2.877794284296606,4.850744649530456,282.45531312070295,4.996493492477391,3.545641076453943,2.359284922519927,2.87778476098768,4.850740760159097,268.66517153394454,93.29611442698268,633.9278624445903,5
243,29.0,31.0,33.0,3,2.762539518066104,3.2822788051018668,3.2309867923038476,2.166642107561343,6.945001185385234,1432.1327622974434,2.7625573037134523,3.282279342893654,3.2310154465178607,2.166631931244944,6.944999838587616,1264.0609332848105,683.0790812558303,7391.895467122741,5
244,29.0,31.0,33.0,4,6.300956667463078,1.5810430874170889,1.9819345327508233,2.135668261462099,4.987927971772439,571.5302480159309,6.590407478823139,1.0,1.702619225256343,1.9399865805195293,4.82474846435316,385.62577237881146,123.66659379270449,716.9508216812048,5
245,29.0,31.0,33.0,5,1.0,2.7323500095627216,2.173498632915153,1.0655040955212183,3.768659166641538,315.28931450912376,1.0000069049348055,2.732343326386482,2.1735250649936027,1.0655065756861575,3.768653240092675,307.51989706277845,122.56075869045172,597.0354240838474,5
246,29.0,31.0,33.0,6,5.108225146132291,2.831074648636337,2.208947264442303,2.312926924625676,2.92001480670328,427.78874242687164,5.702164583425235,2.761583116906879,2.4793767821792274,2.502833277139921,1.8315345549925595,372.56349335062305,145.63069276457526,692.6655888127717,5
247,29.0,31.0,33.0,7,1.0,2.465042251962813,1.956320539260789,1.8238617203908885,3.9483061369673305,328.0939054809766,1.0,2.46503851930636,1.9563571851001509,1.8238601866875606,3.9482981046718355,318.91472679834584,48.90096533562863,579.8046908042149,5
248,29.0,31.0,33.0,8,3.1676859753571036,2.154756199342523,2.6922915333700925,3.5837802988154817,3.837516806840738,460.00974286176563,3.1677017737846476,2.154768180034312,2.692312510010512,3.583757097537233,3.8375294092348704,425.1617736710672,125.09703983473267,948.9281456432775,5
249,29.0,31.0,33.0,9,3.153109742803857,3.027977887296533,2.631729223567161,1.3098449959022873,1.0,277.43876190844463,3.0683683700322897,2.9348649164532308,2.875645679357483,1.6631503779473902,1.0,315.99252906054204,186.43559214571977,613.4846408213857,5
250,29.0,31.0,33.0,10,1.0,1.9340159778076667,2.4080875624329394,1.2283153852622606,1.0,147.45024461009334,1.0,1.6805249843241008,2.381130461226406,1.0,1.0,142.82727213903414,84.26809056203014,277.2924347553984,5
251,29.0,31.0,33.0,11,2.4446270192698116,3.190379191804896,1.9146621303909888,1.431190464299568,5.272469234705238,668.0164901160209,2.668335537715146,3.2429404345361372,2.1746559281042024,1.4119091878694385,4.634121207105696,683.1917764460343,166.4945702293946,1270.1819758241336,5
252,29.0,31.0,33.0,12,2.738557903218285,3.0334509950454795,3.2473750343957875,1.3907595600991596,3.0785089554958613,300.0101928158399,2.8656032754633967,2.9370099409944705,3.5806839597516364,1.1782311578729974,2.9740160411565397,275.2706999747033,76.71918854322402,534.4251239252467,5
253,29.0,31.0,33.0,13,2.8465610287504135,2.3061478969770723,1.5039828052335205,1.0,1.0,293.2112676368139,2.863952496683737,2.092768316431124,1.646484014504755,1.0961511117635174,1.0,297.84356892695104,99.09774235461606,578.2492878782643,5
254,29.0,31.0,33.0,14,1.8872003299206457,2.6336680523778697,3.046782678880808,1.7881095257996344,2.8425296370032607,360.9943339092089,2.0658879060950848,2.359210385305689,3.1118946621442864,1.4909040290022797,2.774862085693805,310.63888281208636,86.50550860272222,536.6343601778867,5
255,29.0,31.0,33.0,15,7.041224108202877,3.5630151089183064,3.2450818473933856,3.202822444805433,1.0,1840.493294026707,6.889173802845383,4.0309302474653155,3.900042287098574,2.6950244484567634,1.0,1934.4087794520262,1101.1249975342305,15503.588507267035,5
256,29.0,31.0,33.0,16,3.06044085605478,2.5470834747522075,1.9399502589350426,1.659606336915539,1.0,384.0630065518064,3.0878716967881568,2.582676692801112,2.085309268304375,1.705061918233901,1.0,395.0768767300657,169.67675545576697,767.0231841814909,5
257,29.0,31.0,33.0,17,3.2598554949127356,1.5672293530109833,2.2162413634548073,1.6701441320770807,1.0,221.1690461323274,3.2603720991808016,1.482087187355382,2.3744192507565067,1.8167124749258425,1.0,229.9799979869274,135.68819881228717,446.4953550660732,5
258,29.0,31.0,33.0,18,1.004221923221813,2.676515479662319,2.530935584320076,2.7036922108744914,1.0,285.58543566432206,1.0843230501870993,2.903567328817081,2.988520211520372,2.4507891288629526,1.0,298.1714688288906,97.41682081860543,578.8858901237821,5
259,29.0,31.0,33.0,19,3.582827513072691,2.711995893024239,2.1631019630818646,2.6123741399975895,2.3871215500606993,358.0806512845532,3.717160368154171,2.3345421699918583,2.1680907417844377,2.113515598646975,2.3262169549232277,278.994315315879,98.44986415781187,596.1080247808213,5
