,epiweek_start,epiweek_middle,epiweek_end,superlineage_combo,c0_MSD,c1_MSD,c2_MSD,c3_MSD,c4_MSD,c5_MSD,c6_MSD,Netau_MSD,c0,c1,c2,c3,c4,c5,c6,Netau_HMM,Netau_HMM_lower,Netau_HMM_upper,T
818,57.0,60.0,63.0,18,1.0,3.4327294224627996,2.2528860475327863,1.596266943039285,1.2685871312560983,2.0535890189982795,1.0,2926.4069023830248,1.0,3.43272696865712,2.2528793211519385,1.5962631368128724,1.2686010072663578,2.0535727905235053,1.0000071618419053,2800.4073240517846,1736.9175996776394,4618.6572671842405,7
819,57.0,60.0,63.0,19,1.0,2.92379063759082,1.9108155714784318,2.049464202484187,1.0,1.7143825860772335,1.0992045127558154,2248.347710639811,1.0,2.9237856271512914,1.9108098877168143,2.049460985294377,1.000001365704975,1.7143758177527926,1.099203567523463,2201.635486192933,1442.7041524168064,2839.1607543994414,7
820,58.0,61.0,64.0,0,2.04781404197945,2.0068873909201552,1.8445103823729854,1.4550354795647724,1.0,1.4861429741845193,2.4909286110091187,2465.2988954517828,3.434693727409272,1.1702450090045482,1.892122718052096,1.0418124454747744,1.0,1.016992872392362,2.239154805383586,2128.6019108604505,1351.0915145767326,3494.6151821103003,7
821,58.0,61.0,64.0,1,1.7817531046934398,1.671316868980123,2.2886732201694846,1.0,1.0,1.6726124217645189,2.4140505103980416,2269.048595174311,1.7817575234844294,1.671312871217749,2.288672846263151,1.0,1.0,1.6726084176818021,2.4140494704220994,2238.8870018170696,1405.3141571725605,3496.403606615319,7
822,58.0,61.0,64.0,2,3.4062753939109496,1.8591394454913317,1.0,1.0,1.6068000053772813,1.5135850492099097,1.0,2289.08959661496,3.406275742690753,1.8591389629138364,1.0,1.0,1.6067997682847552,1.5135847786739742,1.0,2286.369096063053,1376.7870318860996,4145.600392479263,7
823,58.0,61.0,64.0,3,3.5550855475444125,1.2207910837723441,1.3472620414227272,1.146181863873033,1.0,1.7978037471400377,1.0,1961.5077694154184,3.555089697112684,1.220789078638282,1.347260747868162,1.1461805397114955,1.0,1.797800165697543,1.0000010941831383,1927.5433619188746,1133.2962128541274,2978.6642284986233,7
824,58.0,61.0,64.0,4,2.497738829363104,1.4656447783332227,1.4611224965480574,1.0,1.0771179095381034,2.0675214945382767,1.3280609951165974,2497.5695430610594,2.497751786824452,1.4656422226231256,1.4611347838677966,1.0,1.0771168771991335,2.067517105209815,1.3280566083079515,2416.9759982680953,1456.457894061748,4593.029068503699,7
825,58.0,61.0,64.0,5,2.443067736500305,2.4491032293493964,1.4681049511628608,1.189906082681665,1.0897418214415198,1.4783490702790647,2.7474452318579794,3313.310274419325,2.443122763592034,2.4490983044381336,1.4681148911074882,1.1899011071602112,1.089739458838875,1.4783365639612107,2.7474367148353274,3050.9264321810933,1639.0733331906204,5222.3024559686655,7
826,58.0,61.0,64.0,6,2.3919169224866232,1.3554473422083684,1.0908641135326236,1.0,1.0,1.6796501240216093,1.0,2072.6065305762622,2.3919263394647112,1.355444989408824,1.0908646297693794,1.0,1.0,1.679645624055099,1.0,2044.6574435510283,1371.0637526883727,3121.4926262207705,7
827,58.0,61.0,64.0,7,1.4877821030841973,1.1209925604010662,1.3301947766887743,1.0,1.7595872052047077,1.6341770096917236,1.4877188529469605,2366.128170266748,1.4878941482683605,1.1209875282922082,1.330204756433572,1.0000773848991766,1.7595656692919655,1.6341536344889245,1.487712441683084,2155.0594321539693,1298.4233078727664,3295.997627677023,7
828,58.0,61.0,64.0,8,1.9105510266860821,1.5336431959789383,1.0,1.0,1.1511299555805343,1.451283232098642,1.4453960717116707,2232.7914152875005,2.6550972729634728,1.1145794369444686,1.0,1.0,1.0324488479638863,1.2338268844025857,1.3699049416922706,2236.0907857318907,1587.9544465251574,4341.26514511965,7
829,58.0,61.0,64.0,9,2.9547493507512357,1.3923571609571181,1.5661941672281703,1.0,1.52620003716767,1.0,3.123950608982516,2834.3083890200583,2.9547674690148953,1.3923512334729105,1.5662002870006753,1.0000013630584308,1.5262010206721286,1.0,3.123944543820122,2718.094039469525,1680.7384820300301,5165.249858979107,7
830,58.0,61.0,64.0,10,1.8749980050164505,1.771005004663313,1.004545001853496,1.0,1.4806739478197568,1.2864380379232028,1.3393416814062715,2012.7930786894847,1.875043671490671,1.7709858065642219,1.0045903914506347,1.0,1.4806703141050312,1.2864308961408206,1.339333229783908,1917.0719491418727,1210.722600743477,3721.905070492106,7
831,58.0,61.0,64.0,11,2.278248660632658,1.35946317113915,1.7758365194581989,1.0352497001631227,1.561448949879565,1.2459223359171279,2.258376159307652,2208.9178854902298,2.2782760326186873,1.3594659512250291,1.775852108116393,1.0352834627425593,1.5614321081313471,1.24591495789216,2.2583674348838803,2071.915684834169,1250.5398167412968,3569.763892367643,7
832,58.0,61.0,64.0,12,2.1603602177381074,1.2313844191078447,1.0,1.0,2.430507884669649,1.1636785425056047,2.9754241945753614,2178.718429820626,2.1603732332000325,1.231381967076662,1.0000019230150978,1.0,2.4305011855424823,1.1636768053141038,2.975418864247149,2129.761494760737,1346.9773000738276,3692.755795867004,7
833,58.0,61.0,64.0,13,2.227544309307213,1.3384184843502245,1.976501319815229,1.464885798354569,1.996914863542482,1.8557621975482572,2.243952475270371,3531.0789973455235,2.227597426317896,1.3384080676628807,1.9764909667255453,1.4648753161528347,1.996884797736954,1.8557539225932251,2.2439541670750707,3185.648972182565,1719.5674596844174,5441.869639544195,7
834,58.0,61.0,64.0,14,2.465936035110565,1.0,1.0,1.236801585767104,1.6543440587211207,1.237684634999823,1.8255725227876551,2434.7431185951104,2.465946197935827,1.0,1.0,1.236810774218919,1.6543383304392643,1.2376814518061978,1.8255641893908137,2358.2916812506837,1468.7547303606357,4155.859415563249,7
835,58.0,61.0,64.0,15,1.730631244060889,1.6782047179982258,1.0,1.22948788296745,1.5951083699323823,1.0660553364456555,1.0,2081.6220399804274,1.7306383113480233,1.6782001603258845,1.0,1.2294942403402056,1.5951043701810033,1.0660548892696273,1.0,2052.9850226192543,1372.3985033755448,3853.6735609832526,7
836,58.0,61.0,64.0,16,2.2345734894370435,1.615650229499858,1.221022045336002,1.338854373102708,2.091293186518249,1.1480187527264436,2.17119024203903,2700.123857858702,2.2345964402110274,1.6156321697186342,1.2210271656105234,1.338844420269835,2.0912658432742894,1.1480298331748628,2.1711909061033903,2504.52497519431,1191.3986229249704,4864.526985825141,7
837,58.0,61.0,64.0,17,2.7096046387084827,1.5366623047676924,1.0,1.1068474106836952,1.697441880353937,1.0095931420926525,1.9200299087399535,2442.16990557412,2.709631548400708,1.5366497915342758,1.0,1.1068449156306013,1.6974288124384458,1.009592908857115,1.9200261793191045,2310.8724379473033,1262.4434924631125,4038.9386121638613,7
838,58.0,61.0,64.0,18,2.713524993308073,1.0394224985469533,1.2995706468277717,1.0,1.360729538883567,1.8620856497138132,2.8920206882105073,2946.725211594183,2.7135372276045624,1.0394218932956438,1.2995787425137377,1.0,1.3607240311321078,1.8620724892879954,2.892016310083279,2819.990296285564,1650.7436712881154,4830.381060068141,7
839,58.0,61.0,64.0,19,2.7250939835949213,2.2376739605698646,1.6715102298137816,1.0,1.8200867101562959,1.4915934579624626,3.2049979052578355,2970.903520760349,2.725137137253472,2.237652782646332,1.6715182409272509,1.0,1.820082809546534,1.4915795970813996,3.2049929602366873,2742.3047755281264,1515.9638930117017,4708.142951024813,7
840,59.0,62.0,65.0,0,1.1804688835426613,1.0,1.0,1.0,1.0,1.0,1.5811412922212484,1715.9966379083369,1.5013240393249412,1.3985845165554327,1.0,1.0,1.0383892369371532,1.0,1.287598238452843,1836.9003158547223,1284.5890066206453,2846.530972077028,7
841,59.0,62.0,65.0,1,1.0,1.328211605031031,1.0,1.5524550628626157,1.6034420426803333,1.0,1.0,2016.23780685201,1.0000000552483066,1.3282117697623996,1.0,1.5524550430310868,1.603441985383221,1.0,1.0000000225498862,2015.850037797942,1239.7477732457342,3147.0520397776336,7
842,59.0,62.0,65.0,2,1.8223912527448354,1.0,1.2572403646263324,1.1524152200767115,1.6128482420983672,1.0,1.0,1903.5348588093213,1.4523918068208581,1.0,1.1173150421425988,1.172748195226519,1.2794906772707912,1.0,1.0,1912.8501368653158,1295.361497865836,3040.3371199950047,7
843,59.0,62.0,65.0,3,1.0035453902756422,1.0,1.0,1.5012354118228064,1.1480237633475736,1.0,3.179971967578854,2074.749110069428,1.2626343835213159,1.287980037286123,1.0,1.2815246872126558,1.172716265248864,1.0,2.2089100181499712,2105.1895250493008,1349.752792269504,3623.1682655015525,7
844,59.0,62.0,65.0,4,1.0101361159989568,1.0,1.2527999108935997,1.680959209585719,1.067926307207972,1.6323766869636418,1.6965526212790893,2636.3930425416684,1.0101503512570287,1.0000043359475819,1.2527970762502407,1.6809515753995619,1.0679278806773118,1.6323744620997074,1.6965448126954856,2560.811189211974,1522.4105423993944,4476.744811603002,7
845,59.0,62.0,65.0,5,1.0,1.0,1.0,2.224457046980237,2.518784094414407,1.0,2.7617189560874555,2044.522856184049,1.255822196755861,1.2500184200345033,1.0,2.05503515961272,2.3456843737787727,1.0,2.5348907545696195,2120.459268430091,1154.7923303079695,3818.290461329406,7
846,59.0,62.0,65.0,6,1.0,1.0029799449879677,1.753973815953426,1.9300012930471524,1.3320599485962015,1.053432709616756,1.434013988368896,2219.019025441012,1.4840455323943937,2.0369942972946222,1.9331485124764556,1.9135389658542767,1.464871940485301,1.1317541679513132,1.3342848417669397,2462.5768405959584,1452.9203359516155,4780.97717385788,7
847,59.0,62.0,65.0,7,1.0,1.0,1.0,1.1607230964468735,1.8276549210758641,1.3031024216928808,1.2519434859798473,2073.3646141407153,1.1893348734458855,1.0,1.0,1.3198926938524946,1.9161681699301005,1.0,1.0,2158.7765712020355,1156.3324904305002,3289.4739843249026,7
848,59.0,62.0,65.0,8,1.0,1.0,1.0,1.0,1.0,1.4207492087507758,1.3445072173643413,1942.6753667448734,1.0366597449968444,2.0413066561296143,1.3327940191608194,1.0,1.0,1.3045882844481618,1.2493952992868211,2153.424031882969,1523.1256180513565,2773.845080270444,7
849,59.0,62.0,65.0,9,1.5646901836330376,1.0,1.0,1.316821126583424,1.0,1.4701444697239896,1.0,2285.0945744603882,1.4994788976173552,1.0197774103630537,1.080506120754898,1.4128022659105441,1.0,1.2372626048982105,1.0,2328.5634621952913,1583.2565339830892,3931.9376873469955,7
850,59.0,62.0,65.0,10,1.1492936806710532,1.0,1.0,1.5064655826093243,1.0,1.0,1.0921907203911148,2067.7102539890975,1.1527984109870515,1.1990393729789548,1.0,1.3371280502945335,1.0,1.0,1.0613630360747361,2170.4273442560398,1518.970550036864,3924.4669802683884,7
851,59.0,62.0,65.0,11,1.641438228259966,1.7075679740679939,1.5163005564110297,2.1025315463387204,2.3415580863006893,1.0,1.0,3026.2169048585497,1.879476291151599,1.962486550644653,1.3193261854437508,2.046008262278539,2.291913738687679,1.0,1.0,3054.4861628410026,1849.5823896886136,5551.886878454788,7
852,59.0,62.0,65.0,12,1.2183834326459573,1.0,1.0733128848974796,1.149185957388345,2.1216379509661247,1.0,1.3207714948950702,1992.294227370838,1.2183961161865848,1.000017821115629,1.0733144938988075,1.1491846769497758,2.121633984347721,1.0,1.3207692076408315,1959.0977102645318,1204.8450918126869,3030.8415498230574,7
853,59.0,62.0,65.0,13,1.20286866226799,1.0,1.0,1.1807527008605787,1.9076197670792692,1.0,1.0,1776.586881645413,1.1344163230098105,1.0,1.0,1.2218600095191101,1.6742400540596765,1.0,1.0,1896.1805283700025,1306.9177447362317,2903.624201225612,7
854,59.0,62.0,65.0,14,1.0,1.0,1.0,1.2983041552920098,1.0,1.0,1.0,1633.711611402891,1.1279217087371245,1.6326914336395533,1.0950070344339904,1.4197753279510863,1.1155490233067402,1.000000079894977,1.0,1841.4391025718212,1306.8684604512914,2921.1030808005535,7
855,59.0,62.0,65.0,15,1.5812758290726352,1.0,1.3409942402454564,2.327124426320728,1.0075577128036133,2.2067453436521345,1.0,2237.6063394142184,1.5812776777946655,1.000002034665973,1.3409931257062009,2.327119633789358,1.0075576503844441,2.2067402515426604,1.0000001394213602,2201.842620628892,1341.4173189106,3885.865285164349,7
856,59.0,62.0,65.0,16,1.0,1.0,1.0,1.0,1.2883885889759341,1.98154213667547,2.821802029616969,2038.498491028624,1.2281067175078406,1.4843049536369788,1.0,1.0,1.553747584924864,1.6152278115086733,2.680562571254062,2200.480408805496,1368.0566392252726,3791.501998903044,7
857,59.0,62.0,65.0,17,1.0,1.0,1.0,2.048166010745317,1.0,1.398653024330129,2.363940862858922,2166.152961438456,1.0,1.0,1.0,1.6670956231330083,1.0,1.0107681740824652,1.0,2001.343589505439,1389.18682518975,3822.291019937178,7
858,59.0,62.0,65.0,18,1.0,1.0,1.0,1.2957268457682818,1.3421056333802104,1.0,1.0,1553.4292721091392,1.0,1.08922156485691,1.0,1.1728065876767448,1.314877999170054,1.0,1.0,1661.4738339590897,1163.6384713821087,2570.154020532329,7
859,59.0,62.0,65.0,19,1.0,1.1195582031144322,1.0,1.546070573716549,1.1308472034070058,1.2248574607195954,2.8963089478172437,2163.6380397424628,1.0,1.4883640115050583,1.0,1.4731619967558087,1.0872760470859704,1.1499814779737423,2.7741257383388858,2255.4086788305676,1461.4538134632644,3852.664108377161,7
860,60.0,63.0,66.0,0,1.0,1.490033561139349,1.362986412738428,1.0,1.0,1.0,2.386647948813194,2043.1290445277066,1.0,1.325583450642625,1.2803263821725461,1.0,1.0,1.0,1.98743426132856,2148.7802754574564,1456.1159705796304,3243.985171457164,7
861,60.0,63.0,66.0,1,1.0,1.4685417640840115,1.1775554220213411,1.223074200965001,1.0,1.7295801441731853,2.1508611002329485,1908.961948890954,1.0,1.2967271963406666,1.0267863080784974,1.033653248416619,1.0,1.1100646356557793,1.2074536728021201,1828.5323529792606,1297.3491354952203,3008.5411619524452,7
862,60.0,63.0,66.0,2,1.0,1.559089486690986,1.7591845188199238,1.0,1.0,1.0,1.6959145689672992,2127.286303717351,1.0,1.1241418823572475,1.9233886236286157,1.0,1.0,1.0,1.1545230534353608,2300.5371562238724,1589.4690354175846,3499.293565366898,7
863,60.0,63.0,66.0,3,1.0,1.979420776133261,1.0,1.389988831614956,1.0,1.0509194830743287,1.836519377817117,1838.1181980005063,1.0,1.3559425995447179,1.0,1.1417300740272271,1.0,1.0185048015822324,1.5447934501430718,1768.4407734244273,1214.0062570022415,2652.9695455415326,7
864,60.0,63.0,66.0,4,1.0,2.196702310135099,1.5736104550652974,1.2974734256534752,1.217571025870269,1.0054580186352684,2.0317831844104313,2300.427113022537,1.0000026607808068,2.1966910245620936,1.573614242117104,1.2974691846182,1.2175679238328878,1.0054579342714969,2.031773722394181,2227.4678267561403,1190.3127647277504,3882.392458067761,7
865,60.0,63.0,66.0,5,1.0,1.290434340544207,1.0,1.0973299698347116,1.0,1.6132750968566711,1.444131830301857,1757.5730454926943,1.0,1.0453587863535199,1.0,1.0152001751055684,1.0,1.0957787278493984,1.2763570757208416,1806.9341856814788,1284.2164315532361,2730.2626401364114,7
866,60.0,63.0,66.0,6,1.0,1.340001894343875,1.0,1.4161373888537427,1.1156426462574092,1.0,1.0347125633130592,1868.358834579469,1.0,1.0900468956351381,1.0,1.1102110901691022,1.03062682113255,1.0,1.0091933670716928,1844.5583250372463,1275.1373755694942,2820.7237736704265,7
867,60.0,63.0,66.0,7,1.0,1.0003203091068742,1.0,1.220217754619258,1.0,1.0,1.627793972132565,1935.7489944695392,1.0041213089397703,1.1749804972901374,1.0,1.1518689654779497,1.0,1.0,1.500697869448676,2056.4010297976038,1458.815405796146,3201.5848668293233,7
868,60.0,63.0,66.0,8,1.0,1.5464215228501046,1.0,2.4691149701873387,1.0,1.0,2.3912994655160746,2248.067103407836,1.0,1.430641221062473,1.0,2.238243936489295,1.0,1.0,2.214278501841094,2427.356620749966,1572.16329903075,4237.847972140762,7
869,60.0,63.0,66.0,9,1.65737128447265,1.5221815589574343,1.398154604789105,2.948853220948349,1.253065028631406,1.6936269866005,1.1515154598276283,2302.6444441529575,1.6573718397188089,1.522180767864445,1.3981527844350483,2.948841082882969,1.253059240305838,1.6936141810474126,1.1515189532071464,2187.659912338535,1173.59215541624,3892.1085082322425,7
870,60.0,63.0,66.0,10,1.0,1.4313739143358906,1.0,1.109901673063688,1.0,1.097494366218844,2.5679079553527364,1898.0732228286354,1.0,1.245757198808549,1.0,1.1847165726224957,1.5684674769633713,1.0456608679628796,1.7837231812924135,2027.9352728312317,1308.7804715915918,3050.8118314212443,7
871,60.0,63.0,66.0,11,1.0,1.1948080373833145,1.6670863523075452,1.7202814689476658,1.0879287343640853,2.0031070800693294,2.1351802030801665,1949.6288141834007,1.0,1.0,1.4929176587953485,1.380800891094,1.0,1.0,1.9601463941122983,1765.6487906765904,1179.30848027666,3091.0043888836535,7
872,60.0,63.0,66.0,12,1.0,1.7451919717424598,1.1363818392389586,1.577747976911177,1.0,1.0,2.270887392260856,1897.7426810614954,1.0,1.2667950361460976,1.0488276025063956,1.320324658521684,1.0,1.0,1.7545735230696349,1933.0229680040015,1156.8173123413944,3010.6652840042493,7
873,60.0,63.0,66.0,13,1.0,1.5794980025155578,2.1227788114975312,1.9904963261935438,1.426481400636074,1.985196895371325,4.378110008340587,2764.8416549424005,1.0,1.3746374918674682,1.9515616285934054,1.789046151518802,1.052978872194367,1.0,4.0613169371217115,2400.318097877851,1416.1876777479322,4660.104751563709,7
874,60.0,63.0,66.0,14,1.0,1.175312445262231,1.0,1.865886850012184,1.0,1.0,1.7786600665865553,1903.554602505933,1.0,1.03863939457575,1.0,2.0681932004910104,1.0,1.0,1.1716199430890386,1971.9160323916499,1143.4637134837972,2982.9017735080333,7
875,60.0,63.0,66.0,15,1.0,2.0046025399325194,1.261801389287717,2.0262347275605603,1.0,1.0,1.690373740938664,1818.5206639105475,1.0,1.4804303420004477,1.1252009921050024,1.4907755265344858,1.0,1.0,1.8370089936872671,1776.4016865472638,1196.08156560296,2671.9596282545003,7
876,60.0,63.0,66.0,16,1.0,1.576607841103007,1.3416149403649598,2.654192946043023,1.2782203543974218,1.0,2.3924106357596315,2197.230450572342,1.0,1.1718430464999348,1.2345957843292332,2.1969713793749777,1.082916188652428,1.0,1.7010395544615957,1994.0051101479878,1340.8066124751344,3430.8052617891312,7
877,60.0,63.0,66.0,17,1.0,1.1292818038534025,2.8556441828519494,1.4121403322584207,1.0,1.0134671237638815,1.4908386415693966,2366.2739532170995,1.0,1.0,2.1505131041903565,1.2374656224214489,1.0,1.0,1.0,2221.8019934374765,1390.327761148989,3409.010426712104,7
878,60.0,63.0,66.0,18,1.0,1.622988794010101,1.2509995028482426,1.0,1.0,1.0,1.6340819350656828,2036.1119663809357,1.0,1.2162355606054474,1.087120370163465,1.0,1.0,1.0,1.2200860858267741,2073.7622296938694,1203.025865729007,3180.8345717771526,7
879,60.0,63.0,66.0,19,1.0187851153440786,1.8582707156101392,2.5097385019742413,1.797486480939221,1.0,1.6261666902991359,1.6360914518525653,2472.1822505804203,1.018785472563395,1.8582685023482246,2.5097365883695315,1.7974850451158597,1.0,1.6261681723918382,1.6360931861764425,2452.0056463227907,1418.5455613196204,4659.5966272589185,7
880,61.0,64.0,67.0,0,1.0,1.6261999275245438,1.0,1.0,1.0,2.227730638556591,1.6326525372502498,1766.2504929381428,1.0,1.1945535734497903,1.0,1.0,1.0,1.5378281044960274,2.367331610857925,1841.413048970468,1246.4563252243597,3142.9184052531205,7
881,61.0,64.0,67.0,1,2.112062956740219,1.3090928014177168,1.0,1.0,1.0,2.111224153673884,1.0,1686.4945059969484,2.0569251736940397,1.2099192754521446,1.0,1.0,1.0,1.9612542746552484,1.0,1901.9273505104886,1091.5697286607456,2872.732782226904,7
882,61.0,64.0,67.0,2,2.3452764557622694,1.894125108372982,1.0,1.285442073762789,1.89931676414148,1.4691416636317614,1.0,2289.1595705344293,2.0602282614277034,1.4683791214696356,1.0021902271265777,1.2109397252131169,1.7157924249149241,1.668181829912996,1.5770237802710023,2235.2926759303987,1221.3179376051269,3896.3053731569294,7
883,61.0,64.0,67.0,3,2.874203025476117,1.0387830251620458,1.0,1.0,1.0,2.363770027109239,1.6248462665065724,2179.38598248619,2.539578324713822,1.0181312006031413,1.0,1.0,1.0,2.171262213969263,1.426599587741633,2247.1369147834507,1521.1016215189518,4171.1158751229095,7
884,61.0,64.0,67.0,4,1.2349308479093,1.2755774260145951,1.0,1.0,2.1604954615601746,2.317432472249509,1.0,1919.5441411721492,1.2349335529164798,1.2755736752384093,1.0,1.0,2.160491270277869,2.317421789557094,1.0000049930611667,1870.8466395770306,1044.0204223517103,2948.1363690005487,7
885,61.0,64.0,67.0,5,1.0,1.1498387506481846,1.5406681037997167,1.0,1.474824041809676,2.2957041697650293,1.5752938183847673,1833.1328011102366,1.0504099760380752,1.0947749925587267,1.2710988038534903,1.0,1.120136882092228,1.6447139840306333,1.7349651203624055,1743.8853629105397,1165.878435411067,3385.671454573753,7
886,61.0,64.0,67.0,6,2.4300956588498,1.0,2.7398577764918937,1.0,1.0,2.5273516680831976,1.0,2064.4082678519153,2.385760992339107,1.0,2.479682354828938,1.0,1.0,2.5022482859435438,1.0,2181.637443149567,1195.8815671532166,3536.476736102023,7
887,61.0,64.0,67.0,7,2.249114044976797,1.4287577919901822,1.3762281539511374,1.061932743950513,1.0,1.644305707664034,1.0,1658.8498150766916,1.4765783796181156,1.0674690737661348,1.0592037417873015,1.0097458018640972,1.0,2.459202575636831,1.0,1624.7501783960925,1097.6535332320452,2525.8831650803113,7
888,61.0,64.0,67.0,8,2.0683088879398936,1.9399715366102523,1.0,1.0,1.0,2.008808211531797,1.0,1801.1264140395156,2.101579723234492,1.3163387399724227,1.0,1.0124078487485746,1.0,2.028728356520757,1.2373447768507055,1876.6285284275123,1170.7778125937332,2870.1589781892326,7
889,61.0,64.0,67.0,9,2.5125861774072806,1.295967623971344,1.8025531192998552,1.0,1.0,1.0,1.1964904719172225,1766.1137243223313,2.2746000475100643,1.1453975787960753,1.5283289354704077,1.0,1.0,1.3568860214314173,1.9850612437659156,1849.7821076849514,1230.2200210800988,2533.1642161773984,7
890,61.0,64.0,67.0,10,1.4426494199098419,1.0,1.375986129590965,1.0,1.0,2.423809377459415,1.781284525667024,1920.73588324966,1.7146387446192362,1.0,1.19140011684973,1.0,1.0,2.1436937305246078,1.4703711312902077,1918.3869313601604,1301.9172051262549,3488.1305775434025,7
891,61.0,64.0,67.0,11,1.0,1.0,1.0,1.0999128155700235,1.284656617691724,1.1174471905771663,1.3710531027212465,1641.7314597498741,1.0000000089327115,1.0,1.0,1.0566354789302788,1.161357280563988,1.2159244931904107,1.721362062365117,1717.7809920881316,1223.0167364070855,3099.0462866490147,7
892,61.0,64.0,67.0,12,1.9243493540448464,1.2700786193376636,2.2314135888662148,1.0,1.0,1.0,1.0,1794.5030022093042,1.453431359403424,1.132484016592068,1.9574000783881333,1.0,1.0,1.4885096911510305,1.0,1908.3075490919061,1260.4189015717059,2872.249758430621,7
893,61.0,64.0,67.0,13,1.2733982007837683,1.2049768835305954,1.0,1.0588458577449724,1.495157228449701,1.7272062904329408,1.0,1781.467673339448,1.0980914824415038,1.073542489219233,1.0,1.2090804436883655,1.1776555811452123,1.3600432150533268,1.0,1739.9631895189116,1019.272376824554,2668.0508005155298,7
894,61.0,64.0,67.0,14,1.6957742244602565,1.409716245817371,1.3771254599757166,1.0,1.0,1.7349350352617336,1.721573870018064,1897.8673700075108,1.6957729674811528,1.4097123534974292,1.3771305379725018,1.0,1.0,1.7349431394304542,1.721583611740531,1864.55195035957,1287.938827694928,3480.1178533706966,7
895,61.0,64.0,67.0,15,1.3175907036120957,1.186843903885269,1.0,1.0,1.0,1.2845232977911678,1.0934164667158373,1669.4990205524014,1.4049966140200192,1.1292865397306493,1.0,1.0,1.0,1.6040283418401635,1.7716504450387596,1800.8878892200073,1251.7031967111375,3119.7500889592093,7
896,61.0,64.0,67.0,16,1.0,1.5709649949717037,1.002071013714823,1.0,1.0,1.7280534997225305,2.096060476155225,1838.880442896678,1.061210835380967,1.3229286581790343,1.0011714228899369,1.0,1.0,1.4117753266295856,2.0992904756595903,1911.8565608233196,1415.540359884398,2924.0375438899737,7
897,61.0,64.0,67.0,17,1.0,1.0,1.2880551086990257,1.3846805866259135,1.0,2.127239511566242,1.0,1608.6732537416406,1.0,1.0,1.4827673506006775,1.2660317791639395,1.0,1.976858114773486,1.0,1707.9823154444146,1178.4590275782127,2597.317572271084,7
898,61.0,64.0,67.0,18,1.0,1.6579136649039545,2.0003575586212468,1.0,1.0,2.0230227397174247,1.0,2115.788625533222,1.0,1.2940438576973028,1.8947002667329964,1.0,1.0,1.6653194668403775,1.0,2209.690271499319,1473.207713221741,3667.3277597415195,7
899,61.0,64.0,67.0,19,1.7322215838578472,1.314457187807361,1.0665371250275455,1.0,1.0,1.2338116847358611,1.0111414971601487,1961.4233132680388,1.7322242791144886,1.31445363780869,1.0665392378429512,1.0,1.0,1.233809045080305,1.0111451637815294,1919.128868789876,1308.9389475237317,3256.3748616788794,7
900,62.0,65.0,68.0,0,1.0986344852697099,1.332420723275538,1.4534142442536686,1.0,2.331278584701617,1.1609439381460962,1.7610902025629898,1869.7802349582867,1.098635589482967,1.3324203133619719,1.4534122473069129,1.0,2.3312755583317064,1.160944688593035,1.761090325917945,1854.581278005881,1002.0842330034741,2824.6560390223694,7
901,62.0,65.0,68.0,1,1.9472103990200198,1.0627476193347656,1.5058203559693029,1.0,1.9026832933451,1.1363941238809574,1.9144485839168317,1888.4494792999826,1.9472021899414689,1.0627469222726702,1.5058148046765307,1.0,1.9026733937572409,1.1364021332232943,1.9144631228728615,1850.349636409611,1117.7919600891603,2838.234474266245,7
902,62.0,65.0,68.0,2,1.1945925807639401,1.7256177765711065,1.237075728847021,1.0,2.1706999507997513,1.0,2.354323249381383,1914.5169786890217,1.1945908614337337,1.7256113781537623,1.2370748539804943,1.0,2.1706896291262145,1.0,2.3543304145539516,1882.9077345027247,1173.5310128022954,2829.0506802083705,7
903,62.0,65.0,68.0,3,1.0,1.931888773625557,1.0,1.0021041351045998,1.9710295153323822,1.0,1.6844245505517652,1784.8584338842197,1.0,2.020094566061914,1.0,1.0012891647219546,1.598431698317488,1.0,1.5598147068228465,1796.0997858706394,1028.348135592167,2712.862433021409,7
904,62.0,65.0,68.0,4,1.3457111153561985,1.0,1.0,1.0,2.075786513834165,1.4193251120597283,1.3519866265361014,2106.465528656257,1.3457110053373926,1.0,1.0,1.0,2.075786372176109,1.4193250336187286,1.351986686976749,2105.329182391195,1310.2397739951477,3600.21964135608,7
905,62.0,65.0,68.0,5,1.541359789095839,1.0,1.0,1.0,2.118060290922954,1.0,1.0546731339454944,1932.587109905216,1.339963111127147,1.0,1.0,1.0,1.9120304223299696,1.0,1.4300726089272309,1969.663664887748,1159.5000324317166,3064.0583368139933,7
906,62.0,65.0,68.0,6,1.0,1.0,1.8337381050971073,1.0,2.2082390764452633,1.0,1.7196604392992334,2379.637010042313,1.0,1.0,1.7554498228403281,1.0,1.6830992042667456,1.0100008965162843,2.166937608849256,2425.681047266501,1308.7213210978873,3900.9844431757547,7
907,62.0,65.0,68.0,7,1.9394976757475852,1.0772297915485254,1.5630385818973849,1.0,2.185360837362023,1.0,1.805407718270815,1626.5241783827191,1.6737037360005538,1.2356221679046182,1.6906953228549022,1.0,1.770059596834957,1.0,1.7485193866265745,1630.6315166298953,876.7430929190554,2670.858146466693,7
908,62.0,65.0,68.0,8,1.0,2.089899838156487,1.023231817052054,1.0,2.4104045687492515,1.1230712158774228,1.0,2010.6886228616872,1.0,1.8914635479584438,1.0122335881360147,1.0,2.2356296419955464,1.3193061635256804,1.396999631644844,2071.0130094827978,1393.2312795619077,3506.4845349797247,7
