,Epiweek,Netau_HMM_assigned_median,Netau_HMM_assigned_95%_ci_lower,Netau_HMM_assigned_95%_ci_upper,Netau_MSD_assigned_median,Netau_MSD_assigned_95%_ci_lower,Netau_MSD_assigned_95%_ci_upper,c_median,c_95%_ci_lower,c_95%_ci_upper,c_MSD_median,c_MSD_95%_ci_lower,c_MSD_95%_ci_upper,T,delta_t,frac_assigned,Netau_HMM_median,Netau_HMM_95%_ci_lower,Netau_HMM_95%_ci_upper,Netau_MSD_median,Netau_MSD_95%_ci_lower,Netau_MSD_95%_ci_upper
14,59.0,2649.524460596904,1635.6570366650917,4148.784015740755,2647.763091666105,2153.8763731399345,3598.084896033241,1.1398929069377155,1.0,2.1528564573656745,1.0,1.0,2.241639536211792,9,1,0.7048955314930608,3758.747704053202,2320.4247488993956,5885.672174645637,3756.248938133849,3055.596576953386,5104.422904216781
15,60.0,2614.921248170551,1620.7976595925695,4072.024601694112,2671.605875356043,2236.16760951754,3490.5041778383656,1.3742731053117212,1.0,2.8307543927347707,1.1936108026051109,1.0,2.9081543802029044,9,1,0.9068239258635215,2883.6041634879634,1787.3344685399295,4490.424751217866,2946.1131308506347,2465.9336236504273,3849.1531578355075
16,61.0,2256.941582978897,1591.7932296274598,3173.8753073621065,2157.636260273044,1768.6906934915232,2916.8569370030573,1.0,1.0,2.105771047085605,1.0,1.0,2.2599327273444114,9,1,0.9124056999161777,2473.6162687127458,1744.6112291645013,3478.579000168115,2364.777270101738,1938.491499619097,3196.8859217681647
17,62.0,2087.0608144470416,1421.4480056139264,3132.730466087902,2022.15105542994,1596.5890072400882,2610.454088391171,1.270684573861432,1.0,3.1174451935428973,1.377556891676082,1.0,3.143703352594451,9,1,0.8843176288431763,2360.0805257916645,1607.3953059981393,3542.539879235469,2286.679570184782,1805.4474491576884,2951.941704256249
18,63.0,2038.0750753730945,1426.6282450753283,3029.1072735494345,1956.0745803943569,1627.1998902241974,2523.6780402266345,1.3444487167176753,1.0,3.066019112546358,1.3655782076518046,1.0,3.1697651739973853,9,1,0.8271045677614194,2464.10811258025,1724.846289915356,3662.3026780613654,2364.9664826401877,1967.3448239177997,3051.2200495483135
19,64.0,2031.2231849941652,1441.9589576400545,2846.519852348002,2017.891813508404,1686.2813861408904,2521.287872110784,1.0,1.0,2.8708330784854352,1.0,1.0,2.904651736092249,9,1,0.9254335260115607,2194.888263610185,1558.1442827715766,3075.877167121826,2180.4827216549274,1822.1529032003375,2724.4397368842324
20,65.0,1811.1948043303908,1219.9574378317006,2651.831452892262,1792.3128310566062,1478.2029104701817,2237.94460880745,1.0,1.0,2.568867900473965,1.0,1.0,3.0813496338801323,9,1,0.9219622641509434,1964.499931023058,1323.2184062925699,2876.2906639507587,1944.0197291666693,1603.3225739792,2427.3711580467184
21,66.0,1572.205958416349,1082.0861495465151,2161.030115326739,1578.5120626644396,1300.5440909849915,1916.625458620036,1.4499264768486275,1.0,3.176800421971087,1.5164163049949757,1.0,3.470607268369301,9,1,0.830253807106599,1893.6449853755241,1303.319708123401,2602.8548099741233,1901.2403787288738,1566.4415867207344,2308.481385107282
22,67.0,1529.6161807516796,976.4322918290233,2071.205309366597,1540.5828036831565,1264.5250580506608,2045.155703865566,1.0838438598786386,1.0,2.0661391734463264,1.0792296206056855,1.0,2.134952193023594,9,1,0.8263783125190375,1850.9878073747748,1181.5802484609965,2506.3645523960695,1864.2585125292305,1530.2011668191374,2474.841937261575
23,68.0,1292.9582905496577,845.300608006525,1723.538114956678,1277.358001070295,1053.0886983409728,1547.9362045241155,1.00132073723643,1.0,2.051611869412749,1.0,1.0,2.190117456486307,9,1,0.855489417989418,1511.3667841600945,988.0900806384736,2014.6808116076515,1493.1312699020377,1230.9780532597995,1809.415957665607
24,69.0,1028.4345586475326,693.8797688110965,1581.921454499699,1018.6387172282202,808.2428194705026,1210.4288033173657,1.138430242073973,1.0,3.5758498889068444,1.4075691226215885,1.0,3.663123506554835,9,1,0.9554455445544554,1076.3926468746197,726.2368564758626,1655.6898124815502,1066.1400045601063,845.9328991349302,1266.873669793305
25,70.0,810.6445802392948,507.5246673213063,1388.7338170240537,748.8238234273434,577.4901284556959,925.6631983301831,4.064227706068597,1.313080134159741,8.552502674187242,4.879519381652623,1.2237378213553858,8.854861103948553,9,1,0.9720149253731343,833.9836756396584,522.1367018890983,1428.7165564777213,770.3830505893591,594.116523708739,952.3137702590752
26,71.0,,,,,,,5.214928603893807,2.464237531610641,10.310031384069212,5.420795912266581,1.6187822339790283,10.491382744412324,9,1,0.9545861965939647,,,,,,
27,72.0,,,,,,,1.7210221759252744,1.0,5.092982671437333,2.649270675394525,1.0,5.732973139444222,9,1,0.9408999328408327,,,,,,
28,73.0,,,,,,,1.355949151857443,1.0,2.9524153925425978,1.8160569660227552,1.0,3.6321779205954554,9,1,0.9729043183742591,,,,,,
29,74.0,,,,,,,2.3550223312290246,1.0,3.737164707130688,1.7922584721443886,1.0,3.7779982385141175,9,1,0.5509964830011723,,,,,,
